--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.008us         0.07%       3.008us       3.008us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.848us         0.07%       2.848us       2.848us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.600us         0.04%       1.600us       1.600us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         0.05%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.104us         0.17%       7.104us       1.421us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.192us         0.29%      12.192us      12.192us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         0.12%       5.056us       2.528us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.496us         0.25%      10.496us      10.496us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.536us         0.13%       5.536us       2.768us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.08%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696us         0.04%       1.696us       1.696us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.008us         0.27%      11.008us      11.008us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      14.080us         0.34%      14.080us       7.040us           0 B           0 B           0 B           0 B             2  
                                  volta_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.432us         0.44%      18.432us       9.216us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.576us         0.11%       4.576us       4.576us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.408us         0.32%      13.408us      13.408us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.864us         0.12%       4.864us       4.864us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       3.392us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.000us         0.29%      12.000us      12.000us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 9.370ms
Self CUDA time total: 4.143ms


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.04%       2.898ms        26.04%       2.898ms       5.659us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           512  
                                        cudaMemcpyAsync        19.79%       2.202ms        19.79%       2.202ms     129.540us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        16.15%       1.797ms        16.15%       1.797ms       1.797ms       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        14.06%       1.564ms        88.11%       9.804ms     426.247us       0.000us         0.00%       4.249ms     184.758us           0 B           0 B       2.92 MB           0 B            23  
                                  Hokus Pokus attention         8.19%     911.211us        98.47%      10.957ms      10.957ms       0.000us         0.00%       4.249ms       4.249ms           0 B           0 B       1.33 MB      -1.60 MB             1  
                                      aten::_linalg_svd         4.66%     518.271us       134.73%      14.991ms       7.495ms       4.147ms        97.62%       8.322ms       4.161ms           0 B          -4 B     445.00 KB      64.00 KB             2  
                                            aten::addmm         2.26%     251.672us         9.13%       1.016ms     169.314us      35.584us         0.84%      71.168us      11.861us           0 B           0 B       2.11 MB       1.05 MB             6  
                                               aten::mm         1.61%     179.264us         6.91%     768.578us      96.072us      41.153us         0.97%      82.306us      10.288us           0 B           0 B       1.29 MB     660.50 KB             8  
                                         aten::_softmax         0.89%      98.843us         2.20%     244.362us     122.181us       3.391us         0.08%       6.782us       3.391us           0 B           0 B     112.00 KB      56.00 KB             2  
                                             aten::relu         0.68%      75.283us         2.59%     288.323us     144.162us       0.000us         0.00%       9.344us       4.672us           0 B           0 B       1.89 MB           0 B             2  
                                            aten::copy_         0.50%      55.164us         1.08%     119.795us      23.959us      11.680us         0.27%      11.680us       2.336us           0 B           0 B           0 B           0 B             5  
                                                aten::t         0.40%      44.743us         2.38%     264.991us      44.165us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::slice         0.37%      40.709us         1.98%     220.639us      36.773us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.30%      33.166us         0.30%      33.166us       2.764us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                           aten::linear         0.27%      30.266us         8.89%     989.428us     329.809us       0.000us         0.00%      35.584us      11.861us           0 B           0 B       1.05 MB           0 B             3  
                                        aten::clamp_min         0.26%      29.485us         0.54%      60.005us      60.005us       4.672us         0.11%       4.672us       4.672us           0 B           0 B     968.00 KB     968.00 KB             1  
                                            aten::fill_         0.24%      26.262us        20.11%       2.238ms       1.119ms       3.040us         0.07%       4.384us       2.192us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.23%      25.602us         1.22%     135.628us      33.907us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        cudaMemsetAsync         0.22%      23.990us         0.22%      23.990us       5.998us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        aten::transpose         0.21%      23.741us         0.30%      33.614us       6.723us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                            aten::empty         0.21%      23.453us         0.21%      23.453us       7.818us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     166.50 KB     166.50 KB             3  
                                       aten::as_strided         0.18%      19.954us         0.18%      19.954us       1.814us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                              aten::any         0.18%      19.759us         0.69%      76.701us      76.701us       0.000us         0.00%       5.151us       5.151us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.16%      17.982us         5.07%     564.368us     141.092us       0.000us         0.00%      41.153us      10.288us           0 B           0 B     660.50 KB           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.14%      16.066us         0.14%      16.066us       2.295us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::diag_embed         0.14%      15.674us         1.85%     206.247us     103.124us       0.000us         0.00%       7.104us       3.552us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.13%      14.144us         0.72%      80.364us      40.182us       0.000us         0.00%       4.927us       2.464us           4 B           0 B         512 B           0 B             2  
                              aten::_local_scalar_dense         0.13%      14.005us         0.25%      28.133us      28.133us       1.729us         0.04%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
                                            aten::zeros         0.12%      13.385us        20.45%       2.276ms       1.138ms       0.000us         0.00%       4.384us       2.192us           0 B           0 B       8.50 KB           0 B             2  
                                                 detach         0.11%      12.040us         0.64%      71.644us      17.911us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                    aten::empty_strided         0.11%      11.795us         0.11%      11.795us       5.898us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                  cudaDeviceSynchronize         0.11%      11.725us         0.11%      11.725us       5.862us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::detach         0.10%      11.526us         0.75%      83.170us      13.862us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::zero_         0.08%       9.219us        20.19%       2.247ms       1.123ms       0.000us         0.00%       4.384us       2.192us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.08%       8.909us         1.18%     131.128us      65.564us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.08%       8.442us         1.86%     206.900us     206.900us       0.000us         0.00%       3.391us       3.391us           0 B           0 B      56.00 KB           0 B             1  
                             aten::_linalg_check_errors         0.07%       8.192us         1.05%     116.900us     116.900us       0.000us         0.00%       6.880us       6.880us           0 B           0 B           0 B        -512 B             1  
                                       aten::linalg_svd         0.06%       6.764us        67.74%       7.538ms       7.538ms       0.000us         0.00%       4.161ms       4.161ms           0 B           0 B     222.50 KB           0 B             1  
                                            aten::clone         0.06%       6.200us         0.42%      47.034us      47.034us       0.000us         0.00%       3.265us       3.265us           0 B           0 B     158.00 KB           0 B             1  
                                               aten::to         0.05%       5.896us         0.78%      86.260us      43.130us       0.000us         0.00%       4.927us       2.464us           4 B           0 B         512 B           0 B             2  
                                      aten::as_strided_         0.05%       5.673us         0.05%       5.673us       5.673us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::transpose_         0.04%       4.751us         0.09%      10.424us      10.424us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.04%       4.686us         0.06%       6.231us       6.231us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.04%       4.639us         0.04%       4.639us       4.639us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.04%       4.620us         1.16%     129.550us     129.550us       0.000us         0.00%       3.552us       3.552us           0 B           0 B       8.00 KB           0 B             1  
                                               aten::mT         0.04%       4.401us         0.14%      15.163us       7.582us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::view_as         0.04%       4.215us         0.06%       6.649us       6.649us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.03%       3.874us         0.29%      32.007us      32.007us       0.000us         0.00%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.517us         0.10%      11.504us      11.504us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     158.00 KB           0 B             1  
                                             aten::view         0.02%       2.434us         0.02%       2.434us       2.434us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.435ms       198.56%       8.435ms       8.435ms           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.121us         0.12%       5.121us       2.561us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.640us         0.11%       4.640us       1.160us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         0.12%       5.120us       1.280us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     455.390us        10.72%     455.390us     455.390us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.608us         0.11%       4.608us       1.536us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     588.958us        13.86%     588.958us       4.601us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     455.681us        10.73%     455.681us       3.560us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696us         0.04%       1.696us       1.696us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552us         0.08%       3.552us       3.552us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552us         0.08%       3.552us       3.552us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.425us         0.36%      15.425us       1.402us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.208us         0.33%      14.208us       7.104us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.471us         0.41%      17.471us       2.184us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.384us         0.29%      12.384us       1.548us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.878ms        44.20%       1.878ms      38.317us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     391.680us         9.22%     391.680us       3.997us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     239.711us         5.64%     239.711us       4.892us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.328us         0.08%       3.328us       3.328us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.848us         0.07%       2.848us       2.848us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.408us         0.03%       1.408us       1.408us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.017us         0.05%       2.017us       2.017us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.040us         0.17%       7.040us       1.408us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.321us         0.29%      12.321us      12.321us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.897us         0.12%       4.897us       2.449us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.432us         0.25%      10.432us      10.432us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.856us         0.14%       5.856us       2.928us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.519us         0.08%       3.519us       3.519us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.729us         0.04%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696us         0.04%       1.696us       1.696us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.848us         0.26%      10.848us      10.848us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      14.112us         0.33%      14.112us       7.056us           0 B           0 B           0 B           0 B             2  
                                  volta_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.305us         0.43%      18.305us       9.152us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.672us         0.11%       4.672us       4.672us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.440us         0.32%      13.440us      13.440us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       4.800us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.391us         0.08%       3.391us       3.391us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.192us         0.29%      12.192us      12.192us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 11.127ms
Self CUDA time total: 4.248ms


--- Iteration 7 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        27.73%       2.864ms        27.73%       2.864ms       5.593us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           512  
                                        cudaMemcpyAsync        21.17%       2.186ms        21.17%       2.186ms     128.560us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        14.30%       1.477ms        14.30%       1.477ms       1.477ms       1.729us         0.04%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        13.52%       1.396ms        88.61%       9.150ms     397.809us       0.000us         0.00%       4.224ms     183.662us           0 B           0 B       2.88 MB           0 B            23  
                                  Hokus Pokus attention         7.95%     821.404us        98.43%      10.164ms      10.164ms       0.000us         0.00%       4.224ms       4.224ms           0 B           0 B       1.31 MB      -1.57 MB             1  
                                      aten::_linalg_svd         4.95%     511.309us       138.04%      14.254ms       7.127ms       4.122ms        97.62%       8.273ms       4.136ms           0 B          -4 B     441.00 KB      63.50 KB             2  
                                            aten::addmm         1.78%     183.469us         7.79%     804.027us     134.004us      35.361us         0.84%      70.722us      11.787us           0 B           0 B       2.08 MB       1.04 MB             6  
                                               aten::mm         1.63%     167.916us         7.05%     728.442us      91.055us      40.383us         0.96%      80.766us      10.096us           0 B           0 B       1.26 MB     646.50 KB             8  
                                         aten::_softmax         0.67%      69.204us         1.71%     176.092us      88.046us       3.681us         0.09%       7.362us       3.681us           0 B           0 B     110.00 KB      55.00 KB             2  
                                             aten::relu         0.64%      65.926us         2.08%     215.145us     107.572us       0.000us         0.00%       9.536us       4.768us           0 B           0 B       1.87 MB           0 B             2  
                                            aten::copy_         0.52%      53.996us         1.24%     127.742us      25.548us      11.488us         0.27%      11.488us       2.298us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.38%      39.294us         2.04%     211.033us      35.172us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                                aten::t         0.37%      38.708us         2.09%     215.900us      35.983us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.33%      34.152us         0.33%      34.152us       2.846us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::fill_         0.25%      25.804us        18.26%       1.886ms     942.796us       3.426us         0.08%       5.155us       2.577us           0 B           0 B           0 B           0 B             2  
                                        cudaMemsetAsync         0.23%      23.269us         0.23%      23.269us       5.817us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.22%      23.164us         0.22%      23.164us       7.721us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     164.50 KB     164.50 KB             3  
                                          aten::permute         0.22%      23.131us         1.26%     130.461us      32.615us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        aten::clamp_min         0.22%      23.094us         0.40%      41.297us      41.297us       4.768us         0.11%       4.768us       4.768us           0 B           0 B     955.50 KB     955.50 KB             1  
                                        aten::transpose         0.22%      23.027us         0.31%      32.342us       6.468us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                           aten::linear         0.21%      21.289us         7.70%     794.928us     264.976us       0.000us         0.00%      35.361us      11.787us           0 B           0 B       1.04 MB           0 B             3  
                                       aten::as_strided         0.18%      18.841us         0.18%      18.841us       1.713us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                              aten::any         0.18%      18.569us         0.73%      75.797us      75.797us       0.000us         0.00%       4.928us       4.928us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.17%      18.005us         5.26%     543.230us     135.807us       0.000us         0.00%      40.383us      10.096us           0 B           0 B     646.50 KB           0 B             4  
                                       aten::diag_embed         0.15%      15.040us         2.17%     224.283us     112.141us       0.000us         0.00%       7.170us       3.585us           0 B           0 B      16.00 KB           0 B             2  
                                            aten::zeros         0.13%      13.129us        18.62%       1.923ms     961.311us       0.000us         0.00%       5.155us       2.577us           0 B           0 B       8.50 KB           0 B             2  
                                         aten::_to_copy         0.13%      12.979us         0.77%      79.300us      39.650us       0.000us         0.00%       4.672us       2.336us           4 B           0 B         512 B           0 B             2  
                              aten::_local_scalar_dense         0.12%      12.790us         0.26%      26.728us      26.728us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.12%      12.486us         0.12%      12.486us       6.243us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         0.12%      12.274us         0.12%      12.274us       6.137us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                                 detach         0.10%      10.681us         0.69%      70.989us      17.747us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::detach         0.10%      10.480us         0.79%      81.469us      13.578us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                          aten::numpy_T         0.08%       8.720us         1.23%     126.565us      63.282us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.08%       8.631us        18.34%       1.894ms     947.112us       0.000us         0.00%       5.155us       2.577us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.08%       8.527us         0.08%       8.527us       2.842us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                             aten::_linalg_check_errors         0.08%       8.317us         1.11%     115.006us     115.006us       0.000us         0.00%       6.464us       6.464us           0 B           0 B         512 B           0 B             1  
                                               aten::to         0.06%       6.257us         0.83%      85.557us      42.779us       0.000us         0.00%       4.672us       2.336us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.06%       6.089us         0.44%      45.407us      45.407us       0.000us         0.00%       3.264us       3.264us           0 B           0 B     156.00 KB           0 B             1  
                                       aten::linalg_svd         0.06%       6.087us        69.39%       7.165ms       7.165ms       0.000us         0.00%       4.136ms       4.136ms           0 B           0 B     220.50 KB           0 B             1  
