--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          aten::softmax         0.12%       3.867us         3.71%     120.660us     120.660us       0.000us         0.00%       2.145us       2.145us           0 B           0 B      55.00 KB           0 B             1  
                                          aten::numpy_T         0.12%       3.818us         1.67%      54.158us      54.158us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.10%       3.286us         0.15%       4.994us       4.994us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.10%       3.231us         0.10%       3.231us       3.231us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.05%       1.708us         0.05%       1.708us       1.708us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.04%       1.397us         0.04%       1.397us       1.397us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.539us         0.02%       0.539us       0.539us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         5.96%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      24.960us        46.02%      24.960us      24.960us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -311.99 KB    -311.99 KB    -422.00 KB    -422.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.665us        10.44%       5.665us       5.665us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.160us        15.04%       8.160us       8.160us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.888us         3.48%       1.888us       1.888us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.145us         3.95%       2.145us       2.145us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.192us        15.10%       8.192us       8.192us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.248ms
Self CUDA time total: 54.242us


--- Iteration 8 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        52.19%       1.782ms        52.19%       1.782ms       1.782ms       3.104us         5.79%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        19.93%     680.631us        94.95%       3.243ms     294.844us       0.000us         0.00%      56.704us       5.155us     311.00 KB           8 B     676.50 KB           0 B            11  
                                       cudaLaunchKernel         9.85%     336.435us         9.85%     336.435us      67.287us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         4.31%     147.087us         4.31%     147.087us      73.543us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         2.89%      98.584us        11.29%     385.462us      96.365us      16.160us        30.15%      32.320us       8.080us           0 B           0 B     421.00 KB     210.50 KB             4  
                                         aten::_softmax         1.67%      56.926us         4.01%     136.925us      68.462us       2.176us         4.06%       4.352us       2.176us           0 B           0 B     110.00 KB      55.00 KB             2  
                                              aten::cat         1.35%      45.981us       125.32%       4.281ms       2.140ms       3.104us         5.79%      12.416us       6.208us           0 B           0 B     622.00 KB     311.00 KB             2  
                                         aten::_to_copy         1.11%      37.813us        18.57%     634.329us     158.582us       0.000us         0.00%      61.056us      15.264us     622.00 KB           0 B      90.00 KB           0 B             4  
                                              aten::div         0.97%      33.066us         3.97%     135.462us      67.731us       1.632us         3.04%       3.264us       1.632us          -8 B          -8 B     110.00 KB      55.00 KB             2  
                                    aten::empty_strided         0.78%      26.794us         0.78%      26.794us      13.397us       0.000us         0.00%       0.000us       0.000us     311.00 KB     311.00 KB      45.00 KB      45.00 KB             2  
                                            aten::copy_         0.78%      26.742us         5.55%     189.588us      94.794us      30.528us        56.96%      30.528us      15.264us           0 B           0 B           0 B           0 B             2  
                                            aten::split         0.52%      17.866us         4.28%     146.206us      73.103us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.46%      15.759us         0.46%      15.759us       7.880us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.36%      12.319us         1.87%      63.743us      31.871us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.35%      11.844us        11.78%     402.480us     134.160us       0.000us         0.00%      30.528us      10.176us     311.00 KB           0 B      45.00 KB           0 B             3  
                                            aten::slice         0.30%      10.168us         0.42%      14.427us       7.213us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.29%       9.968us         0.29%       9.968us       4.984us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.25%       8.431us         0.67%      22.858us      11.429us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.23%       7.741us         8.12%     277.283us     138.641us       0.000us         0.00%      16.160us       8.080us           0 B           0 B     210.50 KB           0 B             2  
                                       aten::lift_fresh         0.22%       7.572us         2.77%      94.504us      47.252us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.18%       6.263us         3.60%     122.956us     122.956us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.18%       6.232us         1.65%      56.204us      18.735us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.16%       5.524us         0.16%       5.524us       2.762us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.15%       5.193us         0.15%       5.193us       1.731us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.15%       5.169us         1.46%      49.972us      24.986us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.11%       3.816us         1.85%      63.191us      63.191us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.10%       3.472us         3.38%     115.570us     115.570us       0.000us         0.00%       2.176us       2.176us           0 B           0 B      55.00 KB           0 B             1  
                                          aten::detach_         0.07%       2.548us         0.12%       4.200us       4.200us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.05%       1.652us         0.05%       1.652us       1.652us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.03%       1.047us         0.03%       1.047us       1.047us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.544us         0.02%       0.544us       0.544us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         5.79%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      24.896us        46.45%      24.896us      24.896us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -310.99 KB    -310.99 KB    -421.00 KB    -421.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.632us        10.51%       5.632us       5.632us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       7.360us        13.73%       7.360us       7.360us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         3.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.176us         4.06%       2.176us       2.176us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.800us        16.42%       8.800us       8.800us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.416ms
Self CUDA time total: 53.600us


--- Iteration 9 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        47.31%       1.780ms        47.31%       1.780ms       1.780ms       3.169us         5.86%       3.169us       3.169us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        19.27%     725.029us        94.87%       3.570ms     324.533us       0.000us         0.00%      57.249us       5.204us     312.00 KB           8 B     678.00 KB           0 B            11  
                                       cudaLaunchKernel        12.21%     459.393us        12.21%     459.393us      91.879us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         7.32%     275.260us         7.32%     275.260us     137.630us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         2.85%     107.063us        11.22%     422.173us     105.543us      16.287us        30.12%      32.574us       8.143us           0 B           0 B     422.00 KB     211.00 KB             4  
                                         aten::_softmax         1.79%      67.284us         3.97%     149.266us      74.633us       2.112us         3.91%       4.224us       2.112us           0 B           0 B     110.00 KB      55.00 KB             2  
                                              aten::cat         1.58%      59.406us       120.65%       4.540ms       2.270ms       3.169us         5.86%      12.676us       6.338us           0 B           0 B     624.00 KB     312.00 KB             2  
                                              aten::div         0.94%      35.236us         3.94%     148.278us      74.139us       1.888us         3.49%       3.776us       1.888us          -8 B          -8 B     110.00 KB      55.00 KB             2  
                                         aten::_to_copy         0.86%      32.509us        23.98%     902.535us     225.634us       0.000us         0.00%      61.248us      15.312us     624.00 KB           0 B      90.00 KB           0 B             4  
                                    aten::empty_strided         0.83%      31.168us         0.83%      31.168us      15.584us       0.000us         0.00%       0.000us       0.000us     312.00 KB     312.00 KB      45.00 KB      45.00 KB             2  
                                            aten::split         0.79%      29.635us         4.64%     174.436us      87.218us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::copy_         0.77%      28.839us         8.53%     320.858us     160.429us      30.624us        56.63%      30.624us      15.312us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.45%      16.759us         0.45%      16.759us       8.379us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.35%      13.086us        14.38%     541.242us     180.414us       0.000us         0.00%      30.624us      10.208us     312.00 KB           0 B      45.00 KB           0 B             3  
                                          aten::permute         0.32%      12.089us         1.48%      55.847us      27.924us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.31%      11.701us         0.31%      11.701us       5.851us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.29%      10.783us         3.88%     145.900us     145.900us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::lift_fresh         0.23%       8.792us         2.76%     103.788us      51.894us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.23%       8.611us         0.56%      21.185us      10.592us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.22%       8.377us         0.33%      12.574us       6.287us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.21%       7.801us         8.03%     302.148us     151.074us       0.000us         0.00%      16.287us       8.143us           0 B           0 B     211.00 KB           0 B             2  
                                           aten::detach         0.16%       5.982us         1.56%      58.601us      19.534us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.15%       5.713us         1.40%      52.619us      26.309us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.14%       5.154us         0.14%       5.154us       1.718us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.10%       3.780us         3.36%     126.324us     126.324us       0.000us         0.00%       2.112us       2.112us           0 B           0 B      55.00 KB           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.09%       3.557us         0.09%       3.557us       3.557us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.09%       3.351us         1.45%      54.433us      54.433us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.07%       2.789us         0.12%       4.649us       4.649us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.05%       1.860us         0.05%       1.860us       1.860us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.03%       1.082us         0.03%       1.082us       1.082us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.01%       0.533us         0.01%       0.533us       0.533us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.169us         5.86%       3.169us       3.169us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      24.960us        46.15%      24.960us      24.960us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -311.99 KB    -311.99 KB    -422.00 KB    -422.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.664us        10.47%       5.664us       5.664us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       7.775us        14.38%       7.775us       7.775us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.888us         3.49%       1.888us       1.888us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.112us         3.91%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.512us        15.74%       8.512us       8.512us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.763ms
Self CUDA time total: 54.080us


--- Iteration 10 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                     PythonDispatchMode        31.05%     701.719us        92.29%       2.086ms     189.616us       0.000us         0.00%      58.722us       5.338us     316.00 KB           8 B     687.00 KB           0 B            11  
                                Activity Buffer Request        26.25%     593.302us        26.25%     593.302us     593.302us       3.424us         6.19%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        14.69%     332.054us        14.69%     332.054us      66.411us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemcpyAsync         6.87%     155.296us         6.87%     155.296us      77.648us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mm         4.63%     104.614us        18.42%     416.248us     104.062us      17.089us        30.90%      34.178us       8.545us           0 B           0 B     428.00 KB     214.00 KB             4  
                                         aten::_softmax         2.55%      57.591us         6.06%     137.053us      68.526us       2.336us         4.22%       4.672us       2.336us           0 B           0 B     112.00 KB      56.00 KB             2  
                                              aten::cat         1.92%      43.306us        83.53%       1.888ms     943.835us       3.424us         6.19%      13.696us       6.848us           0 B           0 B     632.00 KB     316.00 KB             2  
                                              aten::div         1.44%      32.562us         5.97%     134.902us      67.451us       1.568us         2.84%       3.136us       1.568us          -8 B          -8 B     112.00 KB      56.00 KB             2  
                                         aten::_to_copy         1.34%      30.380us        28.01%     633.122us     158.281us       0.000us         0.00%      61.762us      15.441us     632.00 KB           0 B      90.00 KB           0 B             4  
                                            aten::copy_         1.16%      26.227us         8.72%     197.098us      98.549us      30.881us        55.84%      30.881us      15.441us           0 B           0 B           0 B           0 B             2  
                                    aten::empty_strided         1.15%      25.963us         1.15%      25.963us      12.981us       0.000us         0.00%       0.000us       0.000us     316.00 KB     316.00 KB      45.00 KB      45.00 KB             2  
                                            aten::split         0.93%      21.056us         7.14%     161.288us      80.644us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaStreamSynchronize         0.69%      15.575us         0.69%      15.575us       7.787us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.62%      13.930us         0.62%      13.930us       6.965us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.48%      10.954us        17.74%     400.880us     133.627us       0.000us         0.00%      30.881us      10.294us     316.00 KB           0 B      45.00 KB           0 B             3  
                                          aten::permute         0.46%      10.504us         2.36%      53.413us      26.707us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::chunk         0.45%      10.274us         6.09%     137.541us     137.541us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::lift_fresh         0.44%       9.977us         4.63%     104.586us      52.293us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.44%       9.909us         0.44%       9.909us       4.954us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::slice         0.41%       9.200us         0.60%      13.603us       6.801us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::narrow         0.41%       9.169us         1.01%      22.772us      11.386us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.34%       7.605us        13.00%     293.688us     146.844us       0.000us         0.00%      17.089us       8.545us           0 B           0 B     214.00 KB           0 B             2  
                                           aten::detach         0.25%       5.700us         3.03%      68.372us      22.791us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::as_strided         0.24%       5.380us         0.24%       5.380us       1.793us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                                 detach         0.24%       5.325us         2.77%      62.672us      31.336us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.15%       3.448us         5.11%     115.388us     115.388us       0.000us         0.00%       2.336us       2.336us           0 B           0 B      56.00 KB           0 B             1  
                                          aten::numpy_T         0.15%       3.287us         2.31%      52.155us      52.155us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::detach_         0.11%       2.507us         0.18%       4.042us       4.042us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                detach_         0.07%       1.535us         0.07%       1.535us       1.535us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                     aten::resolve_conj         0.05%       1.084us         0.05%       1.084us       1.084us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::resolve_neg         0.02%       0.528us         0.02%       0.528us       0.528us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         6.19%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      25.248us        45.66%      25.248us      25.248us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us    -315.99 KB    -315.99 KB    -428.00 KB    -428.00 KB             5  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.633us        10.19%       5.633us       5.633us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.064us        14.58%       8.064us       8.064us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.568us         2.84%       1.568us       1.568us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       2.336us         4.22%       2.336us       2.336us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.025us        16.32%       9.025us       9.025us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 2.260ms
Self CUDA time total: 55.298us


