--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.640us         0.10%       8.640us       2.880us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.016us         0.12%      10.016us       1.113us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.488us         0.14%      11.488us       1.276us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     889.116us        10.59%     889.116us     444.558us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       9.215us         0.11%       9.215us       1.536us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.152ms        13.73%       1.152ms       4.501us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     899.352us        10.71%     899.352us       3.513us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.201us         0.04%       3.201us       1.601us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.527us         0.08%       6.527us       3.264us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       5.825us         0.07%       5.825us       2.913us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      30.879us         0.37%      30.879us       1.404us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.744us         0.04%       3.744us       1.872us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      26.848us         0.32%      26.848us       6.712us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.338us         0.41%      34.338us       2.146us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      23.870us         0.28%      23.870us       1.492us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.742ms        44.58%       3.742ms      38.185us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     768.791us         9.16%     768.791us       3.922us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     460.320us         5.48%     460.320us       4.697us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.136us         0.04%       3.136us       1.568us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.04%       3.392us       1.696us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       1.264us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.088us         0.06%       5.088us       2.544us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.160us         0.05%       4.160us       2.080us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       5.024us         0.06%       5.024us       2.512us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.656us         0.03%       2.656us       1.328us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.233us         0.04%       3.233us       1.617us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.221us         0.19%      16.221us       1.352us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.487us         0.28%      23.487us      11.744us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.633us         0.11%       9.633us       2.408us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.04%       3.584us       1.792us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      28.127us         0.34%      28.127us       9.376us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.576us         0.05%       4.576us       2.288us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.680us         0.09%       7.680us       2.560us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.320us         0.05%       4.320us       1.440us           0 B           0 B           0 B           0 B             3  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us          32 B          32 B    -439.00 KB    -439.00 KB            18  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      19.264us         0.23%      19.264us       9.632us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.472us         0.07%       5.472us       1.824us           0 B           0 B           0 B           0 B             3  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.344us         0.06%       5.344us       2.672us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.959us         0.11%       8.959us       8.959us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       4.512us         0.05%       4.512us       4.512us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.953us         0.02%       1.953us       1.953us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.936us         0.05%       3.936us       1.968us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       2.528us           0 B           0 B           0 B           0 B             1  
                         xxtrf4_set_info_ker(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.408us         0.02%       1.408us       1.408us           0 B           0 B           0 B           0 B             1  
void getrf_pivot<getrf_params_<float, 64, 1, 64, 64,...         0.00%       0.000us         0.00%       0.000us       0.000us      57.056us         0.68%      57.056us      57.056us           0 B           0 B           0 B           0 B             1  
void ipiv_lower_small<float, 64>(int, void*, int, lo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.496us         0.08%       6.496us       6.496us           0 B           0 B           0 B           0 B             1  
        void create_pivot_v2<64>(int, int*, long*, int)         0.00%       0.000us         0.00%       0.000us       0.000us       5.504us         0.07%       5.504us       5.504us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.887ms
Self CUDA time total: 8.393ms


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        38.71%       5.782ms        38.71%       5.782ms     156.279us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                       cudaLaunchKernel        27.31%       4.079ms        27.31%       4.079ms       3.972us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1027  
                                Activity Buffer Request         9.95%       1.486ms         9.95%       1.486ms       1.486ms       2.048us         0.02%       2.048us       2.048us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         8.04%       1.201ms        96.07%      14.351ms     597.957us       0.000us         0.00%       8.470ms     352.915us           0 B          40 B       1.02 MB           0 B            24  
                                      aten::_linalg_svd         5.93%     885.252us       164.08%      24.511ms       6.128ms       8.246ms        97.38%      16.545ms       4.136ms           0 B          -8 B     888.00 KB     127.50 KB             4  
                                               aten::mm         1.40%     208.836us         5.90%     881.038us      88.104us      48.256us         0.57%      96.512us       9.651us           0 B           0 B     598.00 KB     299.00 KB            10  
                                         aten::_softmax         1.09%     162.357us         2.63%     393.154us      65.526us       9.183us         0.11%      18.366us       3.061us           0 B           0 B     238.00 KB     119.00 KB             6  
                                 aten::_linalg_solve_ex         0.70%     105.083us         4.66%     695.852us     347.926us       0.000us         0.00%     240.258us     120.129us           0 B           0 B      63.00 KB      31.50 KB             2  
                                            aten::copy_         0.65%      97.607us         1.56%     233.361us      19.447us      24.193us         0.29%      24.193us       2.016us           0 B           0 B           0 B           0 B            12  
                                              aten::div         0.60%      89.611us         2.42%     361.921us      60.320us       5.503us         0.06%      11.006us       1.834us         -24 B         -24 B     238.00 KB     119.00 KB             6  
                                  cudaStreamSynchronize         0.43%      64.578us         0.43%      64.578us       2.583us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.37%      55.183us        14.19%       2.120ms     424.032us       9.121us         0.11%      11.169us       2.234us           0 B           0 B           0 B           0 B             5  
                                              aten::mul         0.34%      50.905us         1.64%     245.252us      61.313us       4.064us         0.05%       8.128us       2.032us         -16 B         -16 B      32.00 KB      16.00 KB             4  
                                              aten::any         0.28%      41.276us         1.17%     175.029us      58.343us       0.000us         0.00%      11.232us       3.744us           0 B           0 B       1.50 KB           0 B             3  
                                        cudaMemsetAsync         0.27%      40.166us         0.27%      40.166us       4.463us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                                  aten::linalg_lu_solve         0.25%      37.768us         0.79%     118.514us     118.514us      40.448us         0.48%      44.321us      44.321us           0 B           0 B           0 B        -512 B             1  
                                              aten::eye         0.23%      34.348us         2.08%     311.286us     103.762us       0.000us         0.00%      12.192us       4.064us           0 B           0 B      24.00 KB           0 B             3  
                              aten::linalg_lu_factor_ex         0.22%      33.237us         0.82%     121.769us     121.769us      74.528us         0.88%      75.808us      75.808us           0 B           0 B           0 B           0 B             1  
                                            aten::empty         0.21%      31.703us         0.21%      31.703us       5.284us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     316.50 KB     316.50 KB             6  
                                            aten::slice         0.20%      29.996us         1.01%     150.517us      37.629us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                          aten::permute         0.20%      29.292us         1.10%     164.367us      27.395us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                             aten::_linalg_check_errors         0.18%      27.455us         2.82%     421.284us     105.321us       0.000us         0.00%      19.872us       4.968us           0 B           0 B         512 B      -1.00 KB             4  
                                    aten::empty_strided         0.17%      25.988us         0.17%      25.988us       5.198us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.50 KB       1.50 KB             5  
                                         aten::_to_copy         0.16%      23.917us         1.05%     157.199us      31.440us       0.000us         0.00%      10.081us       2.016us           8 B           0 B       1.50 KB           0 B             5  
                              aten::_local_scalar_dense         0.15%      23.119us         0.41%      61.051us      20.350us       4.224us         0.05%       4.224us       1.408us           0 B           0 B           0 B           0 B             3  
                                              aten::add         0.15%      22.126us         0.59%      87.948us      43.974us       1.953us         0.02%       3.906us       1.953us           0 B           0 B      16.00 KB       8.00 KB             2  
                                               aten::to         0.14%      21.517us         1.20%     178.716us      17.872us       0.000us         0.00%      10.081us       1.008us           8 B           0 B       1.50 KB           0 B            10  
                                           aten::matmul         0.13%      19.514us         4.36%     651.487us     130.297us       0.000us         0.00%      48.256us       9.651us           0 B           0 B     299.00 KB           0 B             5  
                                        aten::transpose         0.12%      18.047us         0.17%      24.907us       4.151us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                     aten::linalg_solve         0.11%      16.608us         3.95%     590.488us     590.488us       0.000us         0.00%     124.545us     124.545us           0 B           0 B      31.00 KB        -512 B             1  
                                       aten::as_strided         0.11%      16.420us         0.11%      16.420us       1.368us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                                 detach         0.10%      14.456us         0.10%      14.456us       2.065us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.09%      12.913us         0.09%      12.913us       6.457us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zeros         0.09%      12.822us        14.13%       2.111ms     703.657us       0.000us         0.00%       7.105us       2.368us           0 B           0 B       1.50 KB           0 B             3  
                                            aten::zero_         0.08%      11.958us        14.10%       2.106ms     526.594us       0.000us         0.00%       9.249us       2.312us           0 B           0 B           0 B           0 B             4  
                                          aten::softmax         0.08%      11.786us         2.22%     330.993us     110.331us       0.000us         0.00%       9.183us       3.061us           0 B           0 B     119.00 KB           0 B             3  
                                  cudaDeviceSynchronize         0.08%      11.276us         0.08%      11.276us       5.638us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.07%      10.519us         1.07%     159.296us      53.099us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                           aten::detach         0.07%      10.421us         0.17%      24.877us       3.554us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                               aten::mT         0.07%       9.790us         0.23%      34.697us       5.783us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  aten::linalg_solve_ex         0.06%       9.424us         2.79%     417.022us     417.022us       0.000us         0.00%     120.129us     120.129us           0 B           0 B      31.50 KB           0 B             1  
                                            aten::clone         0.06%       8.262us         0.43%      64.007us      32.004us       0.000us         0.00%       6.496us       3.248us           0 B           0 B     315.00 KB           0 B             2  
                                       aten::linalg_svd         0.05%       7.934us        82.99%      12.398ms       6.199ms       0.000us         0.00%       8.272ms       4.136ms           0 B           0 B     444.00 KB           0 B             2  
                                          aten::view_as         0.05%       7.518us         0.08%      12.071us       4.024us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                             aten::item         0.04%       6.452us         0.45%      67.503us      22.501us       0.000us         0.00%       4.224us       1.408us           0 B           0 B           0 B           0 B             3  
                                       aten::transpose_         0.04%       6.345us         0.08%      12.581us       6.291us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.04%       6.236us         0.04%       6.236us       3.118us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::resize_         0.04%       5.665us         0.04%       5.665us       5.665us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       8.00 KB       8.00 KB             1  
                                       aten::empty_like         0.03%       4.963us         0.10%      15.239us       7.620us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     315.00 KB           0 B             2  
                                        cudaEventRecord         0.03%       4.942us         0.03%       4.942us       2.471us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::view         0.03%       4.553us         0.03%       4.553us       1.518us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.057us         0.06%       5.057us       1.686us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.864us         0.10%       8.864us       2.955us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.176us         0.12%      10.176us       1.131us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.679us         0.14%      11.679us       1.298us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     894.216us        10.56%     894.216us     447.108us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       8.640us         0.10%       8.640us       1.440us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.172ms        13.84%       1.172ms       4.579us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     924.770us        10.92%     924.770us       3.612us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.04%       3.200us       1.600us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.530us         0.08%       6.530us       3.265us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       5.854us         0.07%       5.854us       2.927us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.007us         0.37%      31.007us       1.409us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.712us         0.04%       3.712us       1.856us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      27.168us         0.32%      27.168us       6.792us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.560us         0.41%      34.560us       2.160us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      23.968us         0.28%      23.968us       1.498us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.733ms        44.09%       3.733ms      38.095us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     779.148us         9.20%     779.148us       3.975us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     483.174us         5.71%     483.174us       4.930us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.103us         0.04%       3.103us       1.552us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.393us         0.04%       3.393us       1.697us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       1.264us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         0.06%       5.120us       2.560us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.192us         0.05%       4.192us       2.096us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         0.06%       4.960us       2.480us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.03%       2.688us       1.344us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.04%       3.264us       1.632us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      15.840us         0.19%      15.840us       1.320us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.456us         0.28%      23.456us      11.728us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.664us         0.11%       9.664us       2.416us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.04%       3.296us       1.648us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      27.552us         0.33%      27.552us       9.184us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.704us         0.06%       4.704us       2.352us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.264us         0.09%       7.264us       2.421us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.224us         0.05%       4.224us       1.408us           0 B           0 B           0 B           0 B             3  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us          32 B          32 B    -442.50 KB    -442.50 KB            18  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      19.744us         0.23%      19.744us       9.872us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.503us         0.06%       5.503us       1.834us           0 B           0 B           0 B           0 B             3  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.567us         0.07%       5.567us       2.783us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.768us         0.10%       8.768us       8.768us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.616us         0.04%       3.616us       3.616us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.03%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.02%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.064us         0.05%       4.064us       2.032us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.953us         0.02%       1.953us       1.953us           0 B           0 B           0 B           0 B             1  
                         xxtrf4_set_info_ker(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.408us         0.02%       1.408us       1.408us           0 B           0 B           0 B           0 B             1  
void getrf_pivot<getrf_params_<float, 64, 1, 64, 64,...         0.00%       0.000us         0.00%       0.000us       0.000us      57.376us         0.68%      57.376us      57.376us           0 B           0 B           0 B           0 B             1  
void ipiv_lower_small<float, 64>(int, void*, int, lo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.496us         0.08%       6.496us       6.496us           0 B           0 B           0 B           0 B             1  
        void create_pivot_v2<64>(int, int*, long*, int)         0.00%       0.000us         0.00%       0.000us       0.000us       5.088us         0.06%       5.088us       5.088us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.938ms
Self CUDA time total: 8.468ms


--- Iteration 7 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        37.81%       5.635ms        37.81%       5.635ms     152.291us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                       cudaLaunchKernel        27.65%       4.121ms        27.65%       4.121ms       4.012us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1027  
                                Activity Buffer Request         9.95%       1.483ms         9.95%       1.483ms       1.483ms       1.632us         0.02%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         8.23%       1.226ms        95.99%      14.304ms     595.981us       0.000us         0.00%       8.351ms     347.961us           0 B          40 B       1.01 MB           0 B            24  
