--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.905ms        45.23%       1.905ms      38.877us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     389.850us         9.26%     389.850us       3.978us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     233.921us         5.55%     233.921us       4.774us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.08%       3.264us       3.264us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         0.07%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.631us         0.04%       1.631us       1.631us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.04%       1.760us       1.760us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.073us         0.17%       7.073us       1.415us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.512us         0.30%      12.512us      12.512us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.864us         0.12%       4.864us       2.432us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.560us         0.25%      10.560us      10.560us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.345us         0.13%       5.345us       2.672us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.08%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.648us         0.09%       3.648us       1.824us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.015us         0.24%      10.015us      10.015us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.13 MB      -2.13 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.024us         0.21%       9.024us       9.024us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.000us         0.09%       4.000us       4.000us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.576us         0.30%      12.576us      12.576us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.720us         0.06%       2.720us       2.720us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       3.392us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       7.616us         0.18%       7.616us       7.616us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.520us         0.27%      11.520us      11.520us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.959ms
Self CUDA time total: 4.212ms


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        37.47%       3.001ms        37.47%       3.001ms       5.872us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           511  
                                        cudaMemcpyAsync        27.74%       2.222ms        27.74%       2.222ms     130.677us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                     PythonDispatchMode        10.65%     852.743us        97.04%       7.771ms     518.035us       0.000us         0.00%       4.239ms     282.569us           0 B           8 B       2.88 MB           0 B            15  
                                Activity Buffer Request         7.29%     583.941us         7.29%     583.941us     583.941us       2.080us         0.05%       2.080us       2.080us           0 B           0 B           0 B           0 B             1  
                                      aten::_linalg_svd         6.30%     504.218us       161.69%      12.948ms       6.474ms       4.157ms        98.12%       8.344ms       4.172ms           0 B          -4 B     445.00 KB      64.00 KB             2  
                                               aten::mm         2.14%     171.342us         9.29%     743.832us      92.979us      45.184us         1.07%      90.368us      11.296us           0 B           0 B       1.49 MB     762.50 KB             8  
                                         aten::_softmax         0.96%      76.819us         2.02%     162.050us      81.025us       6.272us         0.15%      12.544us       6.272us           0 B           0 B     781.00 KB     390.50 KB             2  
                                            aten::copy_         0.71%      56.917us         1.49%     119.682us      23.936us      11.423us         0.27%      11.423us       2.285us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.53%      42.272us         2.76%     221.209us      36.868us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::fill_         0.51%      40.500us        15.22%       1.219ms     406.189us       5.504us         0.13%       7.584us       2.528us           0 B           0 B           0 B           0 B             3  
                                              aten::div         0.50%      40.207us         1.84%     147.404us      73.702us       2.881us         0.07%       5.762us       2.881us          -8 B          -8 B     781.00 KB     390.50 KB             2  
                                            aten::empty         0.42%      33.920us         0.42%      33.920us       8.480us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     557.00 KB     557.00 KB             4  
                                  cudaStreamSynchronize         0.42%      33.831us         0.42%      33.831us       2.819us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.36%      28.461us         1.39%     111.022us      55.511us       2.464us         0.06%       4.928us       2.464us           0 B           0 B     781.00 KB     390.50 KB             2  
                                             aten::triu         0.28%      22.288us         1.32%     105.799us      52.899us       4.256us         0.10%       8.512us       4.256us           0 B           0 B     781.00 KB     390.50 KB             2  
                                        cudaMemsetAsync         0.27%      21.931us         0.27%      21.931us       5.483us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                              aten::any         0.26%      20.896us         0.97%      77.660us      77.660us       0.000us         0.00%       4.863us       4.863us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.24%      19.465us         6.99%     560.019us     140.005us       0.000us         0.00%      45.184us      11.296us           0 B           0 B     762.50 KB           0 B             4  
                                         aten::_to_copy         0.20%      15.860us         1.08%      86.347us      43.173us       0.000us         0.00%       4.639us       2.319us           4 B           0 B         512 B           0 B             2  
                                       aten::diag_embed         0.19%      15.099us         2.62%     209.704us     104.852us       0.000us         0.00%       7.488us       3.744us           0 B           0 B      16.00 KB           0 B             2  
                                             aten::full         0.18%      14.647us         1.99%     159.025us      79.513us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     781.00 KB           0 B             2  
                                    aten::empty_strided         0.18%      14.054us         0.18%      14.054us       7.027us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                  cudaDeviceSynchronize         0.17%      13.726us         0.17%      13.726us       6.863us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zeros         0.17%      13.487us        15.41%       1.234ms     616.882us       0.000us         0.00%       6.048us       3.024us           0 B           0 B       8.50 KB           0 B             2  
                                          aten::permute         0.16%      13.156us         0.78%      62.664us      31.332us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.15%      11.885us         0.15%      11.885us       1.698us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                              aten::_local_scalar_dense         0.15%      11.762us         0.32%      25.796us      25.796us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                            aten::zero_         0.12%       9.216us        15.03%       1.204ms     601.894us       0.000us         0.00%       6.048us       3.024us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.11%       9.018us         0.11%       9.018us       3.006us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                             aten::_linalg_check_errors         0.10%       8.246us         1.44%     115.536us     115.536us       0.000us         0.00%       6.399us       6.399us           0 B           0 B           0 B        -512 B             1  
                                        aten::transpose         0.10%       8.072us         0.14%      11.606us       5.803us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.09%       7.513us         1.17%      93.860us      46.930us       0.000us         0.00%       4.639us       2.319us           4 B           0 B         512 B           0 B             2  
                                       aten::linalg_svd         0.08%       6.776us        81.49%       6.526ms       6.526ms       0.000us         0.00%       4.172ms       4.172ms           0 B           0 B     222.50 KB           0 B             1  
                                            aten::clone         0.08%       6.704us         0.57%      45.447us      45.447us       0.000us         0.00%       3.296us       3.296us           0 B           0 B     158.00 KB           0 B             1  
                                          aten::softmax         0.07%       5.493us         1.77%     141.504us     141.504us       0.000us         0.00%       6.272us       6.272us           0 B           0 B     390.50 KB           0 B             1  
                                         aten::diagonal         0.06%       4.696us         0.07%       5.871us       5.871us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.06%       4.668us         0.74%      59.545us      59.545us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::as_strided_         0.06%       4.667us         0.06%       4.667us       4.667us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.06%       4.660us         1.64%     131.180us     131.180us       0.000us         0.00%       3.744us       3.744us           0 B           0 B       8.00 KB           0 B             1  
                                               aten::mT         0.06%       4.652us         0.20%      16.258us       8.129us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::transpose_         0.06%       4.413us         0.11%       9.080us       9.080us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.05%       4.311us         0.05%       4.311us       4.311us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.05%       3.936us         0.08%       6.216us       6.216us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.05%       3.834us         0.37%      29.630us      29.630us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.05%       3.807us         0.05%       3.807us       3.807us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.04%       3.448us         0.14%      10.914us      10.914us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     158.00 KB           0 B             1  
                                             aten::view         0.03%       2.280us         0.03%       2.280us       2.280us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.03%       2.092us         0.08%       6.403us       6.403us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.080us         0.05%       2.080us       2.080us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.152us         0.12%       5.152us       2.576us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.448us         0.10%       4.448us       1.112us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.119us         0.12%       5.119us       1.280us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     452.573us        10.68%     452.573us     452.573us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       1.600us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     589.171us        13.91%     589.171us       4.603us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     456.006us        10.76%     456.006us       3.563us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.729us         0.04%       1.729us       1.729us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.807us         0.09%       3.807us       3.807us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.649us         0.09%       3.649us       3.649us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.713us         0.37%      15.713us       1.428us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.176us         0.05%       2.176us       2.176us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.208us         0.34%      14.208us       7.104us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.888us         0.42%      17.888us       2.236us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.381us         0.29%      12.381us       1.548us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.889ms        44.60%       1.889ms      38.559us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     391.363us         9.24%     391.363us       3.993us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     239.932us         5.66%     239.932us       4.897us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.600us         0.04%       1.600us       1.600us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.231us         0.08%       3.231us       3.231us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.849us         0.07%       2.849us       2.849us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.03%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.791us         0.04%       1.791us       1.791us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.168us         0.17%       7.168us       1.434us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.320us         0.29%      12.320us      12.320us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         0.12%       5.056us       2.528us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.400us         0.25%      10.400us      10.400us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.601us         0.13%       5.601us       2.800us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.231us         0.08%       3.231us       3.231us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         0.08%       3.424us       1.712us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.176us         0.24%      10.176us      10.176us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.19 MB      -2.19 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       8.512us         0.20%       8.512us       8.512us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.256us         0.10%       4.256us       4.256us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      11.744us         0.28%      11.744us      11.744us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.881us         0.07%       2.881us       2.881us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.464us         0.06%       2.464us       2.464us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.272us         0.15%       6.272us       6.272us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.584us         0.27%      11.584us      11.584us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 8.008ms
Self CUDA time total: 4.236ms


--- Iteration 7 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        36.35%       3.082ms        36.35%       3.082ms       6.030us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           511  
                                        cudaMemcpyAsync        26.51%       2.248ms        26.51%       2.248ms     132.230us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                     PythonDispatchMode        11.79%     999.940us        96.86%       8.212ms     547.449us       0.000us         0.00%       4.249ms     283.280us           0 B           8 B       2.81 MB           0 B            15  
                                Activity Buffer Request         6.90%     584.776us         6.90%     584.776us     584.776us       1.920us         0.05%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
                                      aten::_linalg_svd         6.76%     573.345us       158.65%      13.450ms       6.725ms       4.164ms        98.03%       8.358ms       4.179ms           0 B          -4 B     441.00 KB      64.00 KB             2  
                                               aten::mm         2.42%     205.078us         9.87%     836.901us     104.613us      46.752us         1.10%      93.504us      11.688us           0 B           0 B       1.46 MB     747.50 KB             8  
                                            aten::copy_         0.85%      72.413us         1.79%     151.925us      30.385us      11.936us         0.28%      11.936us       2.387us           0 B           0 B           0 B           0 B             5  
                                         aten::_softmax         0.85%      72.294us         1.90%     160.807us      80.403us       7.648us         0.18%      15.296us       7.648us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::fill_         0.67%      56.748us        15.05%       1.276ms     425.360us       5.376us         0.13%       7.296us       2.432us           0 B           0 B           0 B           0 B             3  
                                            aten::slice         0.57%      48.601us         3.16%     267.511us      44.585us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::div         0.54%      45.773us         2.04%     172.917us      86.459us       2.944us         0.07%       5.888us       2.944us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::empty         0.49%      41.849us         0.49%      41.849us      10.462us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     545.00 KB     545.00 KB             4  
                                  cudaStreamSynchronize         0.40%      34.014us         0.40%      34.014us       2.834us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.38%      31.901us         1.43%     121.165us      60.582us       3.328us         0.08%       6.656us       3.328us           0 B           0 B     761.00 KB     380.50 KB             2  
                                        cudaMemsetAsync         0.32%      26.979us         0.32%      26.979us       6.745us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                             aten::triu         0.29%      24.359us         1.31%     110.925us      55.462us       4.224us         0.10%       8.448us       4.224us           0 B           0 B     761.00 KB     380.50 KB             2  
                                              aten::any         0.28%      23.987us         0.99%      84.192us      84.192us       0.000us         0.00%       4.961us       4.961us           0 B           0 B         512 B           0 B             1  
                                         aten::_to_copy         0.25%      20.888us         1.27%     107.830us      53.915us       0.000us         0.00%       4.833us       2.417us           4 B           0 B         512 B           0 B             2  
                                           aten::matmul         0.25%      20.862us         7.34%     622.603us     155.651us       0.000us         0.00%      46.752us      11.688us           0 B           0 B     747.50 KB           0 B             4  
                                       aten::diag_embed         0.23%      19.231us         3.15%     267.260us     133.630us       0.000us         0.00%       7.616us       3.808us           0 B           0 B      16.00 KB           0 B             2  
                                            aten::zeros         0.23%      19.167us        15.39%       1.305ms     652.413us       0.000us         0.00%       5.760us       2.880us           0 B           0 B       8.50 KB           0 B             2  
                                    aten::empty_strided         0.21%      18.186us         0.21%      18.186us       9.093us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                             aten::full         0.20%      16.674us         2.02%     171.494us      85.747us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     761.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.17%      14.652us         0.17%      14.652us       7.326us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                              aten::_local_scalar_dense         0.17%      14.421us         0.33%      28.176us      28.176us       1.535us         0.04%       1.535us       1.535us           0 B           0 B           0 B           0 B             1  
                                          aten::permute         0.16%      13.886us         0.78%      66.083us      33.042us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.16%      13.877us         0.16%      13.877us       1.982us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::linalg_svd         0.14%      11.736us        80.37%       6.814ms       6.814ms       0.000us         0.00%       4.179ms       4.179ms           0 B           0 B     220.50 KB           0 B             1  
                                            aten::zero_         0.13%      10.788us        14.89%       1.262ms     631.181us       0.000us         0.00%       5.760us       2.880us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.12%      10.408us         0.12%      10.408us       3.469us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                        aten::transpose         0.12%      10.060us         0.18%      14.992us       7.496us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.10%       8.790us         1.38%     116.620us      58.310us       0.000us         0.00%       4.833us       2.417us           4 B           0 B         512 B           0 B             2  
                             aten::_linalg_check_errors         0.10%       8.734us         1.48%     125.145us     125.145us       0.000us         0.00%       6.496us       6.496us           0 B           0 B           0 B        -512 B             1  
                                            aten::clone         0.08%       6.965us         0.65%      55.268us      55.268us       0.000us         0.00%       3.551us       3.551us           0 B           0 B     156.00 KB           0 B             1  
