--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                         aten::isneginf         0.40%      15.471us         0.66%      25.221us      25.221us       2.880us         5.05%       2.880us       2.880us           0 B           0 B      95.50 KB      95.50 KB             1  
                                         aten::_softmax         0.37%      14.146us         0.67%      25.662us      25.662us       5.056us         8.86%       5.056us       5.056us           0 B           0 B     380.50 KB     380.50 KB             1  
                                  cudaDeviceSynchronize         0.31%      11.881us         0.31%      11.881us       5.940us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.26%       9.983us         9.31%     355.987us     177.993us       0.000us         0.00%      21.568us      10.784us           0 B           0 B     536.50 KB           0 B             2  
                                          aten::resize_         0.16%       6.309us         0.16%       6.309us       6.309us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     380.50 KB     380.50 KB             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.13%       5.148us         0.13%       5.148us       5.148us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.13%       4.806us         0.13%       4.806us       1.602us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.12%       4.651us         0.79%      30.313us      30.313us       0.000us         0.00%       5.056us       5.056us           0 B           0 B     380.50 KB           0 B             1  
                                       aten::as_strided         0.11%       4.041us         0.11%       4.041us       4.041us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.09%       3.301us         0.09%       3.301us       3.301us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.04%       1.630us         0.13%       4.931us       4.931us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.849us         4.99%       2.849us       1.424us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.656us         4.65%       2.656us       2.656us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.896us         8.58%       4.896us       4.896us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         6.62%       3.776us       1.259us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.016us        10.54%       6.016us       3.008us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.256us        14.47%       8.256us       8.256us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         3.37%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         8.86%       5.056us       5.056us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         5.05%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.440us         9.53%       5.440us       5.440us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.792us        17.16%       9.792us       9.792us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         6.17%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.825ms
Self CUDA time total: 57.057us


--- Iteration 8 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        40.47%       1.486ms        40.47%       1.486ms       1.486ms       1.760us         3.01%       1.760us       1.760us           0 B           0 B           0 B           0 B             1  
                                       cudaLaunchKernel        20.24%     743.317us        20.24%     743.317us      46.457us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        19.30%     708.563us        92.52%       3.397ms     283.078us       0.000us         0.00%      60.222us       5.019us           0 B           0 B       2.12 MB           0 B            12  
                                               aten::mm         3.43%     125.768us        12.99%     477.056us     119.264us      23.040us        39.41%      46.080us      11.520us           0 B           0 B       1.04 MB     533.50 KB             4  
                                              aten::mul         3.07%     112.822us       122.39%       4.494ms       1.123ms       3.264us         5.58%      10.048us       2.512us           0 B           0 B     622.00 KB     311.00 KB             4  
                                    aten::_safe_softmax         2.03%      74.466us        10.42%     382.540us     191.270us       0.000us         0.00%      33.598us      16.799us           0 B           0 B     756.00 KB     -95.50 KB             2  
               aten::_scaled_dot_product_attention_math         1.69%      62.171us        98.77%       3.627ms       3.627ms       0.000us         0.00%      60.222us      60.222us           0 B           0 B     689.00 KB      -1.44 MB             1  
                                            aten::where         1.49%      54.831us         9.46%     347.314us      86.829us       6.111us        10.45%      14.109us       3.527us           0 B           0 B       1.11 MB        -512 B             4  
                     aten::scaled_dot_product_attention         0.85%      31.390us        99.63%       3.658ms       3.658ms       0.000us         0.00%      60.222us      60.222us           0 B           0 B     689.00 KB           0 B             1  
                                            aten::empty         0.85%      31.165us         0.85%      31.165us       6.233us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      96.00 KB      96.00 KB             5  
                                            aten::fill_         0.82%      30.187us         1.87%      68.500us      17.125us       6.176us        10.56%       6.176us       1.544us           0 B           0 B           0 B           0 B             4  
                                              aten::add         0.80%      29.417us         3.27%     120.011us      60.005us       2.336us         4.00%       4.672us       2.336us           0 B           0 B     756.00 KB     378.00 KB             2  
                                             aten::tril         0.69%      25.305us         3.15%     115.603us      57.801us       4.640us         7.94%       9.280us       4.640us           0 B           0 B     189.00 KB      94.50 KB             2  
                                        aten::transpose         0.57%      20.870us         2.27%      83.362us      41.681us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                    aten::scalar_tensor         0.56%      20.398us         6.05%     222.134us      44.427us       0.000us         0.00%       6.336us       1.267us           0 B           0 B       2.50 KB           0 B             5  
                                              aten::all         0.55%      20.200us         0.81%      29.655us      29.655us       5.248us         8.98%       5.248us       5.248us           0 B           0 B         512 B         512 B             1  
                                             aten::ones         0.41%      15.018us         5.48%     201.038us     100.519us       0.000us         0.00%       4.800us       2.400us           0 B           0 B     189.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.37%      13.592us         0.37%      13.592us       6.796us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_softmax         0.37%      13.550us         0.68%      24.828us      24.828us       4.959us         8.48%       4.959us       4.959us           0 B           0 B     378.00 KB     378.00 KB             1  
                                         aten::isneginf         0.36%      13.141us         0.65%      23.752us      23.752us       2.688us         4.60%       2.688us       2.688us           0 B           0 B      94.50 KB      94.50 KB             1  
                                           aten::matmul         0.27%       9.904us         9.28%     340.876us     170.438us       0.000us         0.00%      23.040us      11.520us           0 B           0 B     533.50 KB           0 B             2  
                                          aten::resize_         0.17%       6.414us         0.17%       6.414us       6.414us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     378.00 KB     378.00 KB             1  
                                               aten::to         0.13%       4.897us         0.13%       4.897us       1.632us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.13%       4.668us         0.13%       4.668us       4.668us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.11%       4.112us         0.79%      28.940us      28.940us       0.000us         0.00%       4.959us       4.959us           0 B           0 B     378.00 KB           0 B             1  
                                       aten::as_strided         0.11%       3.979us         0.11%       3.979us       3.979us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.09%       3.470us         0.09%       3.470us       3.470us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.06%       2.048us         0.15%       5.518us       5.518us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         5.58%       3.264us       1.632us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         4.11%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.640us         7.94%       4.640us       4.640us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         6.46%       3.776us       1.259us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.111us        10.45%       6.111us       3.055us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.256us        14.12%       8.256us       8.256us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.336us         4.00%       2.336us       2.336us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       4.959us         8.48%       4.959us       4.959us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         4.60%       2.688us       2.688us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.248us         8.98%       5.248us       5.248us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.360us        19.43%      11.360us      11.360us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         5.86%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.672ms
Self CUDA time total: 58.462us


--- Iteration 9 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                Activity Buffer Request        37.67%       1.490ms        37.67%       1.490ms       1.490ms       1.440us         2.53%       1.440us       1.440us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        21.21%     839.064us        92.18%       3.646ms     303.848us       0.000us         0.00%      58.400us       4.867us           0 B           0 B       2.13 MB           0 B            12  
                                       cudaLaunchKernel        20.60%     814.920us        20.60%     814.920us      50.933us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                               aten::mm         3.62%     143.107us        14.39%     569.165us     142.291us      21.919us        38.48%      43.838us      10.959us           0 B           0 B       1.05 MB     536.50 KB             4  
                                              aten::mul         3.40%     134.593us       116.33%       4.602ms       1.150ms       2.817us         4.95%       8.514us       2.129us           0 B           0 B     624.00 KB     312.00 KB             4  
                                    aten::_safe_softmax         2.41%      95.289us        11.38%     450.146us     225.073us       0.000us         0.00%      35.200us      17.600us           0 B           0 B     761.00 KB     -96.50 KB             2  
               aten::_scaled_dot_product_attention_math         1.73%      68.418us        98.86%       3.911ms       3.911ms       0.000us         0.00%      58.400us      58.400us           0 B           0 B     692.50 KB      -1.45 MB             1  
                                            aten::where         1.44%      57.074us        10.38%     410.512us     102.628us       6.143us        10.78%      14.205us       3.551us           0 B           0 B       1.11 MB        -512 B             4  
                                            aten::empty         0.84%      33.141us         0.84%      33.141us       6.628us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      97.00 KB      97.00 KB             5  
                                            aten::fill_         0.83%      32.726us         2.01%      79.324us      19.831us       6.113us        10.73%       6.113us       1.528us           0 B           0 B           0 B           0 B             4  
                     aten::scaled_dot_product_attention         0.81%      32.232us        99.68%       3.943ms       3.943ms       0.000us         0.00%      58.400us      58.400us           0 B           0 B     692.50 KB           0 B             1  
                                              aten::add         0.80%      31.721us         3.67%     145.307us      72.653us       1.920us         3.37%       3.840us       1.920us           0 B           0 B     761.00 KB     380.50 KB             2  
                                             aten::tril         0.65%      25.720us         3.41%     135.020us      67.510us       4.384us         7.70%       8.768us       4.384us           0 B           0 B     191.00 KB      95.50 KB             2  
                                    aten::scalar_tensor         0.59%      23.454us         6.31%     249.442us      49.888us       0.000us         0.00%       6.434us       1.287us           0 B           0 B       2.50 KB           0 B             5  
                                              aten::all         0.50%      19.714us         0.91%      36.054us      36.054us       5.568us         9.78%       5.568us       5.568us           0 B           0 B         512 B         512 B             1  
                                        aten::transpose         0.38%      15.039us         2.11%      83.461us      41.730us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::ones         0.38%      14.906us         5.65%     223.610us     111.805us       0.000us         0.00%       4.544us       2.272us           0 B           0 B     191.00 KB           0 B             2  
                                         aten::_softmax         0.37%      14.532us         0.75%      29.667us      29.667us       5.216us         9.16%       5.216us       5.216us           0 B           0 B     380.50 KB     380.50 KB             1  
                                         aten::isneginf         0.35%      13.842us         0.75%      29.744us      29.744us       2.880us         5.06%       2.880us       2.880us           0 B           0 B      95.50 KB      95.50 KB             1  
                                  cudaDeviceSynchronize         0.32%      12.843us         0.32%      12.843us       6.421us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.28%      10.947us        10.40%     411.563us     205.782us       0.000us         0.00%      21.919us      10.959us           0 B           0 B     536.50 KB           0 B             2  
                                          aten::resize_         0.18%       7.074us         0.18%       7.074us       7.074us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     380.50 KB     380.50 KB             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.14%       5.620us         0.14%       5.620us       5.620us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.13%       5.274us         0.13%       5.274us       1.758us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                          aten::softmax         0.11%       4.386us         0.86%      34.053us      34.053us       0.000us         0.00%       5.216us       5.216us           0 B           0 B     380.50 KB           0 B             1  
                                       aten::as_strided         0.11%       4.317us         0.11%       4.317us       4.317us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.10%       3.769us         0.10%       3.769us       3.769us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.05%       1.974us         0.15%       5.743us       5.743us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.817us         4.95%       2.817us       1.409us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         3.99%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.384us         7.70%       4.384us       4.384us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.841us         6.74%       3.841us       1.280us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.143us        10.78%       6.143us       3.072us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.287us        14.55%       8.287us       8.287us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         3.37%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.216us         9.16%       5.216us       5.216us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         5.06%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.568us         9.78%       5.568us       5.568us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.952us        17.47%       9.952us       9.952us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.680us         6.46%       3.680us       3.680us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.956ms
Self CUDA time total: 56.960us


--- Iteration 10 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.48%     795.988us        26.48%     795.988us      49.749us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            16  
                                     PythonDispatchMode        25.68%     771.987us        89.80%       2.699ms     224.947us       0.000us         0.00%      60.866us       5.072us           0 B           0 B       2.18 MB           0 B            12  
                                Activity Buffer Request        19.79%     594.735us        19.79%     594.735us     594.735us       1.665us         2.81%       1.665us       1.665us           0 B           0 B           0 B           0 B             1  
                                               aten::mm         5.04%     151.415us        18.27%     549.204us     137.301us      23.872us        40.32%      47.744us      11.936us           0 B           0 B       1.07 MB     548.50 KB             4  
                                              aten::mul         4.22%     126.850us        92.59%       2.783ms     695.753us       3.105us         5.24%       9.540us       2.385us           0 B           0 B     632.00 KB     316.00 KB             4  
                                    aten::_safe_softmax         3.00%      90.189us        15.41%     463.342us     231.671us       0.000us         0.00%      34.048us      17.024us           0 B           0 B     781.00 KB     -99.00 KB             2  
               aten::_scaled_dot_product_attention_math         2.64%      79.334us        98.48%       2.960ms       2.960ms       0.000us         0.00%      60.866us      60.866us           0 B           0 B     706.50 KB      -1.49 MB             1  
                                            aten::where         2.21%      66.331us        12.96%     389.445us      97.361us       6.048us        10.22%      13.856us       3.464us           0 B           0 B       1.14 MB        -512 B             4  
                                            aten::fill_         1.20%      35.921us         2.92%      87.650us      21.913us       6.368us        10.76%       6.368us       1.592us           0 B           0 B           0 B           0 B             4  
                     aten::scaled_dot_product_attention         1.13%      33.816us        99.60%       2.994ms       2.994ms       0.000us         0.00%      60.866us      60.866us           0 B           0 B     706.50 KB           0 B             1  
                                            aten::empty         1.10%      33.058us         1.10%      33.058us       6.612us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      99.50 KB      99.50 KB             5  
                                              aten::add         1.02%      30.677us         4.91%     147.609us      73.804us       2.016us         3.41%       4.032us       2.016us           0 B           0 B     781.00 KB     390.50 KB             2  
                                             aten::tril         0.94%      28.327us         4.52%     135.980us      67.990us       4.736us         8.00%       9.472us       4.736us           0 B           0 B     196.00 KB      98.00 KB             2  
                                              aten::all         0.76%      22.891us         1.49%      44.768us      44.768us       5.120us         8.65%       5.120us       5.120us           0 B           0 B         512 B         512 B             1  
                                    aten::scalar_tensor         0.75%      22.491us         8.21%     246.816us      49.363us       0.000us         0.00%       6.368us       1.274us           0 B           0 B       2.50 KB           0 B             5  
                                             aten::ones         0.57%      17.088us         7.57%     227.544us     113.772us       0.000us         0.00%       5.120us       2.560us           0 B           0 B     196.00 KB           0 B             2  
                                         aten::isneginf         0.50%      15.111us         0.80%      24.087us      24.087us       2.976us         5.03%       2.976us       2.976us           0 B           0 B      98.00 KB      98.00 KB             1  
                                        aten::transpose         0.49%      14.818us         2.59%      77.724us      38.862us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_softmax         0.48%      14.311us         0.89%      26.829us      26.829us       4.960us         8.38%       4.960us       4.960us           0 B           0 B     390.50 KB     390.50 KB             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.44%      13.281us         0.44%      13.281us      13.281us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  cudaDeviceSynchronize         0.40%      12.020us         0.40%      12.020us       6.010us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.31%       9.421us        12.62%     379.407us     189.704us       0.000us         0.00%      23.872us      11.936us           0 B           0 B     548.50 KB           0 B             2  
                                          aten::resize_         0.22%       6.525us         0.22%       6.525us       6.525us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     390.50 KB     390.50 KB             1  
                                               aten::to         0.16%       4.780us         0.16%       4.780us       1.593us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::as_strided         0.16%       4.738us         0.16%       4.738us       4.738us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.15%       4.603us         1.05%      31.432us      31.432us       0.000us         0.00%       4.960us       4.960us           0 B           0 B     390.50 KB           0 B             1  
                                                 detach         0.11%       3.261us         0.11%       3.261us       3.261us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.06%       1.851us         0.17%       5.112us       5.112us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.105us         5.24%       3.105us       1.553us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.560us         4.32%       2.560us       2.560us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<bool, int, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.736us         8.00%       4.736us       4.736us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.808us         6.43%       3.808us       1.269us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.048us        10.22%       6.048us       3.024us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.288us        14.00%       8.288us       8.288us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         3.41%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         8.38%       4.960us       4.960us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.976us         5.03%       2.976us       2.976us           0 B           0 B           0 B           0 B             1  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         8.65%       5.120us       5.120us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.096us        20.43%      12.096us      12.096us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       3.488us         5.89%       3.488us       3.488us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 3.006ms
Self CUDA time total: 59.201us


