--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.08%       3.264us       3.264us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       1.696us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.232us         0.27%      11.232us      11.232us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -1.82 MB      -1.82 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.536us         0.23%       9.536us       9.536us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.776us         0.09%       3.776us       3.776us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.256us         0.29%      12.256us      12.256us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.591us         0.06%       2.591us       2.591us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.912us         0.07%       2.912us       2.912us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.592us         0.16%       6.592us       6.592us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.744us         0.28%      11.744us      11.744us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 286.558ms
Self CUDA time total: 4.216ms


--- Iteration 2 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        78.39%     226.122ms        78.39%     226.122ms      13.301ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                    Command Buffer Full        18.71%      53.964ms        18.71%      53.964ms     304.881us     745.570ms     17354.33%     745.570ms       4.212ms           0 B           0 B           0 B           0 B           177  
                                       cudaLaunchKernel         1.18%       3.405ms        19.89%      57.369ms     112.268us       0.000us         0.00%     745.570ms       1.459ms           0 B           0 B           0 B           0 B           511  
                                Activity Buffer Request         0.74%       2.135ms         0.74%       2.135ms       2.135ms       2.112us         0.05%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         0.42%       1.211ms        99.91%     288.203ms      19.214ms       0.000us         0.00%     749.868ms      49.991ms           0 B           8 B       2.84 MB           0 B            15  
                                      aten::_linalg_svd         0.21%     606.832us       198.55%     572.773ms     286.386ms       4.212ms        98.05%        1.500s     749.798ms           0 B          -4 B     443.00 KB      64.00 KB             2  
                                               aten::mm         0.10%     277.247us         0.40%       1.151ms     143.886us      47.744us         1.11%      95.488us      11.936us           0 B           0 B       1.47 MB     755.00 KB             8  
                                         aten::_softmax         0.03%      93.130us         0.07%     212.909us     106.455us       7.328us         0.17%      14.656us       7.328us           0 B           0 B     771.00 KB     385.50 KB             2  
                                            aten::copy_         0.02%      63.477us         0.05%     131.823us      26.365us      12.127us         0.28%      12.127us       2.425us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.02%      48.103us         0.11%     317.312us      52.885us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::div         0.02%      47.096us         0.07%     189.914us      94.957us       2.656us         0.06%       5.312us       2.656us          -8 B          -8 B     771.00 KB     385.50 KB             2  
                                            aten::fill_         0.01%      43.236us         1.15%       3.325ms       1.108ms       5.568us         0.13%       7.680us       2.560us           0 B           0 B           0 B           0 B             3  
                                            aten::empty         0.01%      33.912us         0.01%      33.912us       8.478us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     551.00 KB     551.00 KB             4  
                                  cudaStreamSynchronize         0.01%      32.949us         0.01%      32.949us       2.746us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.01%      32.129us         0.05%     144.864us      72.432us       2.976us         0.07%       5.952us       2.976us           0 B           0 B     771.00 KB     385.50 KB             2  
                                        cudaMemsetAsync         0.01%      28.633us         0.01%      28.633us       7.158us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.01%      26.502us         0.01%      26.502us       3.313us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             8  
                                             aten::triu         0.01%      22.343us         0.04%     119.624us      59.812us       3.999us         0.09%       7.998us       3.999us           0 B           0 B     771.00 KB     385.50 KB             2  
                                              aten::any         0.01%      21.146us         0.03%      74.951us      74.951us       0.000us         0.00%       5.248us       5.248us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.01%      20.220us         0.29%     824.444us     206.111us       0.000us         0.00%      47.744us      11.936us           0 B           0 B     755.00 KB           0 B             4  
                                    aten::empty_strided         0.01%      18.403us         0.01%      18.403us       9.202us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                            aten::zeros         0.01%      17.322us         1.16%       3.346ms       1.673ms       0.000us         0.00%       6.144us       3.072us           0 B           0 B       8.50 KB           0 B             2  
                                       aten::diag_embed         0.01%      16.397us         0.09%     252.910us     126.455us       0.000us         0.00%       7.616us       3.808us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.01%      16.253us         0.04%     102.489us      51.245us       0.000us         0.00%       5.184us       2.592us           4 B           0 B         512 B           0 B             2  
                                  cudaDeviceSynchronize         0.01%      15.767us         0.01%      15.767us       7.883us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::full         0.00%      13.312us         0.06%     166.572us      83.286us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     771.00 KB           0 B             2  
                                       aten::as_strided         0.00%      13.059us         0.00%      13.059us       1.866us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                          aten::permute         0.00%      12.869us         0.03%      76.163us      38.082us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                              aten::_local_scalar_dense         0.00%      12.377us         0.01%      25.238us      25.238us       1.504us         0.04%       1.504us       1.504us           0 B           0 B           0 B           0 B             1  
                                       aten::linalg_svd         0.00%      11.838us        99.31%     286.479ms     286.479ms       0.000us         0.00%     749.798ms     749.798ms           0 B           0 B     221.50 KB           0 B             1  
                                            aten::zero_         0.00%      11.016us         1.15%       3.312ms       1.656ms       0.000us         0.00%       6.144us       3.072us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.00%       8.977us         0.04%     111.466us      55.733us       0.000us         0.00%       5.184us       2.592us           4 B           0 B         512 B           0 B             2  
                             aten::_linalg_check_errors         0.00%       6.884us         0.04%     110.439us     110.439us       0.000us         0.00%       6.752us       6.752us           0 B           0 B           0 B        -512 B             1  
                                        aten::transpose         0.00%       6.651us         0.00%       9.524us       4.762us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                        cudaEventRecord         0.00%       5.292us         0.00%       5.292us       5.292us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.00%       5.240us         0.06%     178.065us     178.065us       0.000us         0.00%       7.328us       7.328us           0 B           0 B     385.50 KB           0 B             1  
                                          aten::numpy_T         0.00%       5.036us         0.03%      73.955us      73.955us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.00%       4.607us         0.05%     157.077us     157.077us       0.000us         0.00%       3.808us       3.808us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::transpose_         0.00%       4.449us         0.00%       7.857us       7.857us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.00%       4.388us         0.00%       5.676us       5.676us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                            aten::clone         0.00%       4.271us         0.02%      44.026us      44.026us       0.000us         0.00%       3.391us       3.391us           0 B           0 B     157.00 KB           0 B             1  
                                             aten::view         0.00%       4.030us         0.00%       4.030us       4.030us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.00%       3.933us         0.00%       3.933us       3.933us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.00%       3.701us         0.00%      13.225us       6.612us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.00%       3.408us         0.00%       3.408us       3.408us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.00%       3.366us         0.01%      28.604us      28.604us       0.000us         0.00%       1.504us       1.504us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.00%       3.188us         0.00%       7.218us       7.218us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.00%       2.855us         0.00%      10.169us      10.169us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     157.00 KB           0 B             1  
                                           aten::detach         0.00%       2.397us         0.00%       6.330us       6.330us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.112us         0.05%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.279us         0.12%       5.279us       2.640us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       1.200us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.472us         0.13%       5.472us       1.368us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     456.862us        10.63%     456.862us     456.862us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.992us         0.12%       4.992us       1.664us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     590.245us        13.74%     590.245us       4.611us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     462.581us        10.77%     462.581us       3.614us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       4.032us         0.09%       4.032us       4.032us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.712us         0.09%       3.712us       3.712us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.904us         0.37%      15.904us       1.446us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.05%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.495us         0.34%      14.495us       7.247us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.728us         0.41%      17.728us       2.216us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.704us         0.30%      12.704us       1.588us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.911ms        44.49%       1.911ms      39.006us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     400.479us         9.32%     400.479us       4.087us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     247.135us         5.75%     247.135us       5.044us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.631us         0.04%       1.631us       1.631us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.040us         0.07%       3.040us       3.040us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.560us         0.06%       2.560us       2.560us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.07%       3.200us       3.200us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696us         0.04%       1.696us       1.696us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.760us         0.04%       1.760us       1.760us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.231us         0.17%       7.231us       1.446us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.609us         0.29%      12.609us      12.609us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.928us         0.11%       4.928us       2.464us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.808us         0.27%      11.808us      11.808us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.465us         0.15%       6.465us       3.232us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.08%       3.584us       3.584us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.504us         0.04%       1.504us       1.504us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         0.08%       3.456us       1.728us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.168us         0.26%      11.168us      11.168us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.16 MB      -2.16 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.024us         0.21%       9.024us       9.024us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.999us         0.09%       3.999us       3.999us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.960us         0.30%      12.960us      12.960us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.656us         0.06%       2.656us       2.656us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.976us         0.07%       2.976us       2.976us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       7.328us         0.17%       7.328us       7.328us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.776us         0.27%      11.776us      11.776us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 288.475ms
Self CUDA time total: 4.296ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        78.69%     225.878ms        78.69%     225.878ms      13.287ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                    Command Buffer Full        18.18%      52.184ms        18.18%      52.184ms     294.827us     733.523ms     17344.29%     733.523ms       4.144ms           0 B           0 B           0 B           0 B           177  
                                       cudaLaunchKernel         1.23%       3.517ms        19.41%      55.701ms     109.005us       0.000us         0.00%     733.523ms       1.435ms           0 B           0 B           0 B           0 B           511  
                                     PythonDispatchMode         0.62%       1.771ms        99.88%     286.708ms      19.114ms       0.000us         0.00%     737.754ms      49.184ms           0 B           8 B       2.81 MB           0 B            15  
                                Activity Buffer Request         0.56%       1.610ms         0.56%       1.610ms       1.610ms       2.081us         0.05%       2.081us       2.081us           0 B           0 B           0 B           0 B             1  
                                      aten::_linalg_svd         0.28%     808.011us       198.10%     568.622ms     284.311ms       4.144ms        97.99%        1.475s     737.683ms           0 B          -4 B     441.00 KB      63.50 KB             2  
                                               aten::mm         0.10%     277.644us         0.45%       1.294ms     161.756us      48.639us         1.15%      97.278us      12.160us           0 B           0 B       1.46 MB     747.50 KB             8  
                                            aten::copy_         0.04%     125.296us         0.07%     205.031us      41.006us      11.934us         0.28%      11.934us       2.387us           0 B           0 B           0 B           0 B             5  
                                         aten::_softmax         0.04%     122.747us         0.09%     264.548us     132.274us       7.360us         0.17%      14.720us       7.360us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::slice         0.02%      57.952us         0.19%     534.024us      89.004us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::div         0.02%      56.122us         0.08%     237.423us     118.711us       2.624us         0.06%       5.248us       2.624us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::fill_         0.02%      51.761us         0.99%       2.828ms     942.681us       5.794us         0.14%       7.875us       2.625us           0 B           0 B           0 B           0 B             3  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.02%      43.213us         0.02%      43.213us       5.402us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             8  
                                         aten::_to_copy         0.01%      36.991us         0.07%     200.306us     100.153us       0.000us         0.00%       4.831us       2.416us           4 B           0 B         512 B           0 B             2  
                                            aten::empty         0.01%      36.939us         0.01%      36.939us       9.235us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     545.00 KB     545.00 KB             4  
                                  cudaStreamSynchronize         0.01%      35.658us         0.01%      35.658us       2.972us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.01%      33.724us         0.06%     183.851us      91.926us       3.200us         0.08%       6.400us       3.200us           0 B           0 B     761.00 KB     380.50 KB             2  
                                    aten::empty_strided         0.01%      31.464us         0.01%      31.464us      15.732us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                              aten::any         0.01%      29.998us         0.03%      99.378us      99.378us       0.000us         0.00%       4.928us       4.928us           0 B           0 B         512 B           0 B             1  
                                        cudaMemsetAsync         0.01%      26.341us         0.01%      26.341us       6.585us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                             aten::triu         0.01%      24.723us         0.05%     155.029us      77.514us       3.904us         0.09%       7.808us       3.904us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::zeros         0.01%      21.746us         1.00%       2.858ms       1.429ms       0.000us         0.00%       6.339us       3.169us           0 B           0 B       8.50 KB           0 B             2  
                                  cudaDeviceSynchronize         0.01%      20.227us         0.01%      20.227us      10.114us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::matmul         0.01%      20.140us         0.33%     947.874us     236.969us       0.000us         0.00%      48.639us      12.160us           0 B           0 B     747.50 KB           0 B             4  
                                       aten::diag_embed         0.01%      19.497us         0.11%     307.294us     153.647us       0.000us         0.00%       8.130us       4.065us           0 B           0 B      16.00 KB           0 B             2  
                                       aten::linalg_svd         0.01%      19.099us        99.10%     284.454ms     284.454ms       0.000us         0.00%     737.683ms     737.683ms           0 B           0 B     220.50 KB           0 B             1  
                              aten::_local_scalar_dense         0.01%      17.427us         0.01%      30.412us      30.412us       1.537us         0.04%       1.537us       1.537us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.01%      17.178us         0.08%     217.484us     108.742us       0.000us         0.00%       4.831us       2.416us           4 B           0 B         512 B           0 B             2  
                                            aten::zero_         0.01%      15.053us         0.98%       2.817ms       1.408ms       0.000us         0.00%       6.339us       3.169us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.00%      13.310us         0.00%      13.310us       1.901us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                             aten::full         0.00%      13.258us         0.07%     205.337us     102.668us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     761.00 KB           0 B             2  
                                          aten::permute         0.00%      12.546us         0.03%      94.684us      47.342us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.00%      11.110us         0.07%     201.909us     201.909us       0.000us         0.00%       4.065us       4.065us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::transpose_         0.00%       9.057us         0.00%      13.197us      13.197us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                             aten::_linalg_check_errors         0.00%       9.026us         0.05%     145.728us     145.728us       0.000us         0.00%       6.465us       6.465us           0 B           0 B         512 B           0 B             1  
                                             aten::item         0.00%       6.912us         0.01%      37.324us      37.324us       0.000us         0.00%       1.537us       1.537us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.00%       6.677us         0.00%       6.677us       6.677us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.00%       6.590us         0.03%      94.120us      94.120us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.00%       5.831us         0.00%       5.831us       5.831us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                        aten::transpose         0.00%       5.607us         0.00%       8.232us       4.116us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.00%       4.765us         0.08%     227.874us     227.874us       0.000us         0.00%       7.360us       7.360us           0 B           0 B     380.50 KB           0 B             1  
                                         aten::diagonal         0.00%       4.630us         0.00%       6.241us       6.241us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                            aten::clone         0.00%       4.261us         0.02%      45.559us      45.559us       0.000us         0.00%       3.551us       3.551us           0 B           0 B     156.00 KB           0 B             1  
                                      aten::as_strided_         0.00%       4.140us         0.00%       4.140us       4.140us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.00%       3.976us         0.00%      10.653us      10.653us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.00%       3.764us         0.00%      11.996us       5.998us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                                 detach         0.00%       3.051us         0.00%       3.051us       3.051us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.00%       2.954us         0.00%       9.445us       9.445us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                           aten::detach         0.00%       1.825us         0.00%       4.876us       4.876us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.081us         0.05%       2.081us       2.081us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.439us         0.13%       5.439us       2.719us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.799us         0.11%       4.799us       1.200us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.503us         0.13%       5.503us       1.376us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     453.278us        10.72%     453.278us     453.278us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       1.600us           0 B           0 B           0 B           0 B             3  
