--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                    aten::empty_strided         0.20%      30.959us         0.20%      30.959us       7.740us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.00 KB       1.00 KB             4  
                                             aten::triu         0.20%      30.813us         0.84%     129.675us      64.838us       3.904us         0.05%       7.808us       3.904us           0 B           0 B     771.00 KB     385.50 KB             2  
                              aten::_local_scalar_dense         0.20%      30.772us         0.38%      57.920us      28.960us       2.816us         0.03%       2.816us       1.408us           0 B           0 B           0 B           0 B             2  
                                              aten::add         0.20%      30.339us         0.78%     119.214us      59.607us       2.880us         0.03%       5.760us       2.880us           0 B           0 B     771.00 KB     385.50 KB             2  
                                           aten::matmul         0.19%      29.923us         5.72%     878.216us     146.369us       0.000us         0.00%      56.897us       9.483us           0 B           0 B     967.50 KB           0 B             6  
                                       aten::as_strided         0.17%      25.966us         0.17%      25.966us       1.997us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                       aten::linalg_svd         0.15%      22.266us        85.71%      13.159ms       6.579ms       0.000us         0.00%       8.242ms       4.121ms           0 B           0 B     443.00 KB           0 B             2  
                                            aten::zero_         0.14%      21.936us        14.48%       2.223ms     555.755us       0.000us         0.00%       8.447us       2.112us           0 B           0 B           0 B           0 B             4  
                                        aten::transpose         0.13%      19.462us         0.19%      29.559us       7.390us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.11%      16.675us         0.11%      16.675us       3.335us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                            aten::clone         0.11%      16.574us         0.70%     106.766us      53.383us       0.000us         0.00%       6.624us       3.312us           0 B           0 B     314.00 KB           0 B             2  
                                             aten::full         0.11%      16.392us         1.16%     178.435us      89.217us       0.000us         0.00%       2.944us       1.472us           0 B           0 B     771.00 KB           0 B             2  
                             aten::_linalg_check_errors         0.10%      15.874us         1.57%     240.295us     120.148us       0.000us         0.00%      10.977us       5.489us           0 B           0 B         512 B        -512 B             2  
                                               aten::to         0.10%      15.751us         1.31%     201.509us      50.377us       0.000us         0.00%       8.097us       2.024us           8 B           0 B       1.00 KB           0 B             4  
                                          aten::permute         0.09%      14.317us         0.47%      72.196us      36.098us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.09%      13.928us         0.09%      13.928us       6.964us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.07%      10.024us         0.07%      10.024us       5.012us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mT         0.06%       9.717us         0.26%      39.276us       9.819us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                       aten::empty_like         0.06%       9.112us         0.17%      25.562us      12.781us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     314.00 KB           0 B             2  
                                         aten::diagonal         0.06%       9.101us         0.08%      12.498us       6.249us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::transpose_         0.06%       9.058us         0.12%      19.082us       9.541us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.05%       8.333us         0.43%      66.253us      33.126us       0.000us         0.00%       2.816us       1.408us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.05%       8.291us         1.76%     270.201us     135.101us       0.000us         0.00%       6.687us       3.343us           0 B           0 B      16.00 KB           0 B             2  
                                        cudaEventRecord         0.05%       8.262us         0.05%       8.262us       4.131us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::view_as         0.05%       7.727us         0.08%      12.616us       6.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.05%       6.926us         0.46%      71.241us      71.241us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.04%       5.605us         0.98%     150.163us     150.163us       0.000us         0.00%       7.168us       7.168us           0 B           0 B     385.50 KB           0 B             1  
                                                 detach         0.03%       4.952us         0.03%       4.952us       4.952us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.03%       4.889us         0.03%       4.889us       2.445us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::detach         0.01%       2.276us         0.05%       7.228us       7.228us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.391us         0.04%       3.391us       1.696us           0 B           0 B           0 B           0 B             2  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      10.175us         0.12%      10.175us       2.544us           0 B           0 B           0 B           0 B             4  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       8.960us         0.11%       8.960us       1.120us           0 B           0 B           0 B           0 B             8  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      10.176us         0.12%      10.176us       1.272us           0 B           0 B           0 B           0 B             8  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     890.234us        10.70%     890.234us     445.117us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       8.896us         0.11%       8.896us       1.483us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.162ms        13.96%       1.162ms       4.538us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     903.085us        10.85%     903.085us       3.528us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.264us         0.04%       3.264us       1.632us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.944us         0.08%       6.944us       3.472us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       6.464us         0.08%       6.464us       3.232us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      30.783us         0.37%      30.783us       1.399us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.873us         0.05%       3.873us       1.937us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      27.296us         0.33%      27.296us       6.824us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.273us         0.41%      34.273us       2.142us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      24.511us         0.29%      24.511us       1.532us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.735ms        44.88%       3.735ms      38.116us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     781.086us         9.39%     781.086us       3.985us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     483.834us         5.81%     483.834us       4.937us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.04%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.552us         0.04%       3.552us       1.776us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.592us         0.03%       2.592us       1.296us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         0.06%       5.056us       2.528us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.032us         0.05%       4.032us       2.016us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.992us         0.06%       4.992us       2.496us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.03%       2.688us       1.344us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.04%       3.232us       1.616us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      13.664us         0.16%      13.664us       1.366us           0 B           0 B           0 B           0 B            10  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.456us         0.28%      23.456us      11.728us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.472us         0.11%       9.472us       2.368us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.360us         0.04%       3.360us       1.680us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      17.472us         0.21%      17.472us       8.736us           0 B           0 B           0 B           0 B             2  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       7.328us         0.09%       7.328us       2.443us           0 B           0 B           0 B           0 B             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       5.313us         0.06%       5.313us       2.657us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       2.816us         0.03%       2.816us       1.408us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.608us         0.06%       4.608us       1.536us           0 B           0 B           0 B           0 B             3  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      15.488us         0.19%      15.488us       7.744us           0 B           0 B           0 B           0 B             2  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.44 MB      -2.44 MB            16  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.081us         0.17%      14.081us       7.041us           0 B           0 B           0 B           0 B             2  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.904us         0.05%       3.904us       3.904us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.736us         0.15%      12.736us      12.736us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.04%       3.200us       3.200us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         0.03%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       7.168us         0.09%       7.168us       7.168us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.808us         0.14%      11.808us      11.808us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 15.352ms
Self CUDA time total: 8.322ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        36.04%       5.503ms        36.04%       5.503ms       5.427us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1014  
                                        cudaMemcpyAsync        28.16%       4.299ms        28.16%       4.299ms     126.447us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            34  
                                Activity Buffer Request         9.61%       1.467ms         9.61%       1.467ms       1.467ms       1.952us         0.02%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         9.13%       1.394ms        97.79%      14.932ms     678.719us       0.000us         0.00%       8.320ms     378.167us           0 B           8 B       3.24 MB           0 B            22  
                                      aten::_linalg_svd         7.43%       1.134ms       169.65%      25.904ms       6.476ms       8.210ms        98.71%      16.474ms       4.118ms           0 B          -8 B     882.00 KB     127.50 KB             4  
                                               aten::mm         1.82%     277.320us         7.61%       1.162ms      96.811us      57.696us         0.69%     115.392us       9.616us           0 B           0 B       1.87 MB     958.50 KB            12  
                                            aten::copy_         0.82%     124.693us         1.70%     259.204us      25.920us      21.568us         0.26%      21.568us       2.157us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.60%      91.971us        14.55%       2.222ms     444.420us       8.096us         0.10%      10.048us       2.010us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.53%      80.444us         2.70%     412.244us      34.354us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                         aten::_softmax         0.51%      77.687us         1.11%     170.069us      85.034us       7.456us         0.09%      14.912us       7.456us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::empty         0.46%      69.953us         0.46%      69.953us       9.993us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     709.50 KB     709.50 KB             7  
                                  cudaStreamSynchronize         0.44%      67.138us         0.44%      67.138us       2.797us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            24  
                                              aten::div         0.31%      47.205us         1.06%     162.383us      81.191us       2.784us         0.03%       5.568us       2.784us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                              aten::any         0.31%      46.848us         1.05%     160.786us      80.393us       0.000us         0.00%       8.386us       4.193us           0 B           0 B       1.00 KB           0 B             2  
                                        cudaMemsetAsync         0.30%      46.273us         0.30%      46.273us       5.784us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             8  
                                            aten::zeros         0.23%      35.623us        15.03%       2.295ms     573.703us       0.000us         0.00%       8.544us       2.136us           0 B           0 B      17.00 KB           0 B             4  
                                         aten::_to_copy         0.22%      33.537us         1.23%     187.597us      46.899us       0.000us         0.00%       8.288us       2.072us           8 B           0 B       1.00 KB           0 B             4  
                                    aten::empty_strided         0.21%      31.464us         0.21%      31.464us       7.866us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.00 KB       1.00 KB             4  
                                       aten::diag_embed         0.20%      30.728us         2.77%     422.750us     105.688us       0.000us         0.00%      13.312us       3.328us           0 B           0 B      32.00 KB           0 B             4  
                                              aten::add         0.19%      29.582us         0.78%     119.705us      59.852us       2.944us         0.04%       5.888us       2.944us           0 B           0 B     761.00 KB     380.50 KB             2  
                                           aten::matmul         0.19%      28.911us         5.68%     867.593us     144.599us       0.000us         0.00%      57.696us       9.616us           0 B           0 B     958.50 KB           0 B             6  
                                       aten::as_strided         0.17%      25.972us         0.17%      25.972us       1.998us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                             aten::triu         0.17%      25.826us         0.75%     114.682us      57.341us       3.776us         0.05%       7.552us       3.776us           0 B           0 B     761.00 KB     380.50 KB             2  
                              aten::_local_scalar_dense         0.15%      22.900us         0.33%      50.638us      25.319us       2.911us         0.03%       2.911us       1.456us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.14%      22.046us        14.54%       2.219ms     554.852us       0.000us         0.00%       8.544us       2.136us           0 B           0 B           0 B           0 B             4  
                                       aten::linalg_svd         0.14%      21.177us        85.88%      13.113ms       6.557ms       0.000us         0.00%       8.237ms       4.118ms           0 B           0 B     441.00 KB           0 B             2  
                                        aten::transpose         0.13%      19.611us         0.20%      31.279us       7.820us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.12%      17.597us         0.12%      17.597us       3.519us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                             aten::_linalg_check_errors         0.11%      16.933us         1.55%     236.457us     118.228us       0.000us         0.00%      11.297us       5.648us           0 B           0 B         512 B        -512 B             2  
                                             aten::full         0.11%      16.234us         1.18%     180.719us      90.359us       0.000us         0.00%       3.008us       1.504us           0 B           0 B     761.00 KB           0 B             2  
                                          aten::permute         0.10%      15.621us         0.48%      73.765us      36.882us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::clone         0.10%      15.457us         0.72%     109.396us      54.698us       0.000us         0.00%       6.750us       3.375us           0 B           0 B     312.00 KB           0 B             2  
                                               aten::to         0.10%      15.433us         1.33%     203.030us      50.758us       0.000us         0.00%       8.288us       2.072us           8 B           0 B       1.00 KB           0 B             4  
                                  cudaDeviceSynchronize         0.09%      13.200us         0.09%      13.200us       6.600us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.07%      10.071us         0.07%      10.071us       5.035us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::transpose_         0.06%       9.882us         0.13%      19.953us       9.976us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::diagonal         0.06%       9.842us         0.08%      12.428us       6.214us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::mT         0.06%       9.725us         0.27%      41.004us      10.251us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                       aten::empty_like         0.06%       9.035us         0.18%      27.078us      13.539us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.00 KB           0 B             2  
                                             aten::diag         0.05%       8.345us         1.74%     266.069us     133.035us       0.000us         0.00%       6.656us       3.328us           0 B           0 B      16.00 KB           0 B             2  
                                             aten::item         0.05%       8.100us         0.38%      58.738us      29.369us       0.000us         0.00%       2.911us       1.456us           0 B           0 B           0 B           0 B             2  
                                        cudaEventRecord         0.05%       7.505us         0.05%       7.505us       3.753us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::view_as         0.05%       7.268us         0.08%      12.428us       6.214us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.05%       7.222us         0.47%      72.214us      72.214us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.04%       5.838us         0.97%     148.532us     148.532us       0.000us         0.00%       7.456us       7.456us           0 B           0 B     380.50 KB           0 B             1  
                                             aten::view         0.03%       5.160us         0.03%       5.160us       2.580us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                                 detach         0.03%       4.186us         0.03%       4.186us       4.186us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.01%       2.114us         0.04%       6.300us       6.300us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         0.04%       3.456us       1.728us           0 B           0 B           0 B           0 B             2  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      10.270us         0.12%      10.270us       2.567us           0 B           0 B           0 B           0 B             4  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       8.960us         0.11%       8.960us       1.120us           0 B           0 B           0 B           0 B             8  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      10.241us         0.12%      10.241us       1.280us           0 B           0 B           0 B           0 B             8  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     889.339us        10.69%     889.339us     444.670us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       9.121us         0.11%       9.121us       1.520us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.148ms        13.80%       1.148ms       4.482us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     901.700us        10.84%     901.700us       3.522us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.199us         0.04%       3.199us       1.599us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       7.360us         0.09%       7.360us       3.680us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       6.304us         0.08%       6.304us       3.152us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.520us         0.38%      31.520us       1.433us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.872us         0.05%       3.872us       1.936us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      27.295us         0.33%      27.295us       6.824us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.623us         0.42%      34.623us       2.164us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      23.937us         0.29%      23.937us       1.496us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.781ms        45.46%       3.781ms      38.581us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     767.425us         9.23%     767.425us       3.915us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     461.755us         5.55%     461.755us       4.712us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.103us         0.04%       3.103us       1.551us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.423us         0.04%       3.423us       1.711us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       1.264us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.088us         0.06%       5.088us       2.544us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.223us         0.05%       4.223us       2.111us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       5.024us         0.06%       5.024us       2.512us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.752us         0.03%       2.752us       1.376us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.04%       3.296us       1.648us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      13.793us         0.17%      13.793us       1.379us           0 B           0 B           0 B           0 B            10  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.744us         0.29%      23.744us      11.872us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.536us         0.11%       9.536us       2.384us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.584us         0.04%       3.584us       1.792us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      16.736us         0.20%      16.736us       8.368us           0 B           0 B           0 B           0 B             2  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       7.840us         0.09%       7.840us       2.613us           0 B           0 B           0 B           0 B             3  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       5.376us         0.06%       5.376us       2.688us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       2.911us         0.03%       2.911us       1.456us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.640us         0.06%       4.640us       1.547us           0 B           0 B           0 B           0 B             3  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      15.424us         0.19%      15.424us       7.712us           0 B           0 B           0 B           0 B             2  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.41 MB      -2.41 MB            16  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.624us         0.18%      14.624us       7.312us           0 B           0 B           0 B           0 B             2  
