--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.944us         0.09%       6.944us       6.944us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.327us         0.15%      11.327us      11.327us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 12.890ms
Self CUDA time total: 7.679ms


--- Iteration 3 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        45.04%       5.708ms        45.04%       5.708ms     335.775us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                       cudaLaunchKernel        19.90%       2.523ms        19.90%       2.523ms       5.005us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           504  
                                Activity Buffer Request        11.71%       1.484ms        11.71%       1.484ms       1.484ms       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        10.16%       1.287ms        97.72%      12.384ms     538.427us       0.000us         0.00%       7.401ms     321.800us           0 B           8 B       3.61 MB           0 B            23  
                                      aten::_linalg_svd         4.80%     607.890us       132.89%      16.842ms       8.421ms       7.306ms        98.76%      14.642ms       7.321ms           0 B          -4 B       1.11 MB     256.50 KB             2  
                                               aten::mm         1.77%     223.849us         7.70%     975.727us      97.573us      51.167us         0.69%     102.334us      10.233us           0 B           0 B       1.76 MB     903.50 KB            10  
                                              aten::cat         0.61%      77.431us        34.83%       4.414ms       2.207ms       3.520us         0.05%      14.080us       7.040us           0 B           0 B     624.00 KB     312.00 KB             2  
                                         aten::_softmax         0.54%      68.267us         1.18%     149.712us      74.856us       6.880us         0.09%      13.760us       6.880us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::slice         0.48%      60.640us         2.68%     339.621us      33.962us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                            aten::copy_         0.45%      57.252us         0.93%     117.665us      23.533us      13.024us         0.18%      13.024us       2.605us           0 B           0 B           0 B           0 B             5  
                                          aten::permute         0.35%      43.967us         1.99%     252.650us      25.265us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.30%      38.345us         0.67%      84.984us      28.328us       5.408us         0.07%       5.408us       1.803us           0 B           0 B           0 B           0 B             3  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.30%      38.305us         0.30%      38.305us       2.128us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            18  
                                              aten::div         0.30%      37.821us         1.11%     140.943us      70.472us       2.784us         0.04%       5.568us       2.784us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::empty         0.26%      33.301us         0.26%      33.301us       8.325us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     701.00 KB     701.00 KB             4  
                                  cudaStreamSynchronize         0.24%      30.774us         0.24%      30.774us       2.564us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.22%      27.652us         0.86%     108.554us      54.277us       3.104us         0.04%       6.208us       3.104us           0 B           0 B     761.00 KB     380.50 KB             2  
                                           aten::matmul         0.18%      22.592us         5.73%     726.195us     145.239us       0.000us         0.00%      51.167us      10.233us           0 B           0 B     903.50 KB           0 B             5  
                                  cudaDeviceSynchronize         0.17%      22.075us         0.17%      22.075us      11.037us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::triu         0.17%      21.882us         0.83%     104.849us      52.425us       4.032us         0.05%       8.064us       4.032us           0 B           0 B     761.00 KB     380.50 KB             2  
                                        cudaMemsetAsync         0.17%      21.233us         0.17%      21.233us       5.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        cudaEventRecord         0.16%      20.493us         0.16%      20.493us       3.416us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                       aten::as_strided         0.15%      19.421us         0.15%      19.421us       1.494us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                              aten::any         0.15%      19.417us         0.55%      69.585us      69.585us       0.000us         0.00%       5.152us       5.152us           0 B           0 B         512 B           0 B             1  
                                          aten::numpy_T         0.12%      15.254us         1.92%     243.027us      48.605us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                       aten::diag_embed         0.12%      14.937us         1.63%     206.363us     103.181us       0.000us         0.00%       8.128us       4.064us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.11%      14.296us         0.69%      87.025us      43.512us       0.000us         0.00%       5.120us       2.560us           4 B           0 B         512 B           0 B             2  
                                    aten::empty_strided         0.11%      14.223us         0.11%      14.223us       7.112us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                            aten::zeros         0.11%      14.076us         0.78%      99.292us      49.646us       0.000us         0.00%       3.904us       1.952us           0 B           0 B       8.50 KB           0 B             2  
                                             aten::full         0.10%      12.586us         1.27%     160.655us      80.328us       0.000us         0.00%       3.008us       1.504us           0 B           0 B     761.00 KB           0 B             2  
                              aten::_local_scalar_dense         0.08%      10.621us         0.19%      23.637us      23.637us       1.536us         0.02%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                            aten::zero_         0.07%       8.349us         0.54%      68.131us      34.065us       0.000us         0.00%       3.904us       1.952us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.06%       7.345us         0.82%     103.570us     103.570us       0.000us         0.00%       6.688us       6.688us           0 B           0 B           0 B        -512 B             1  
                                        aten::transpose         0.05%       6.889us         0.08%      10.733us       5.367us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::linalg_svd         0.05%       6.585us        66.86%       8.473ms       8.473ms       0.000us         0.00%       7.321ms       7.321ms           0 B           0 B     569.00 KB           0 B             1  
                                               aten::to         0.05%       6.557us         0.74%      93.582us      46.791us       0.000us         0.00%       5.120us       2.560us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.04%       5.522us         0.33%      41.263us      41.263us       0.000us         0.00%       4.128us       4.128us           0 B           0 B     312.00 KB           0 B             1  
                                          aten::softmax         0.03%       4.354us         1.01%     127.954us     127.954us       0.000us         0.00%       6.880us       6.880us           0 B           0 B     380.50 KB           0 B             1  
                                      aten::as_strided_         0.03%       4.343us         0.03%       4.343us       4.343us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.03%       4.142us         1.02%     129.594us     129.594us       0.000us         0.00%       4.064us       4.064us           0 B           0 B       8.00 KB           0 B             1  
                                         aten::diagonal         0.03%       3.988us         0.04%       5.133us       5.133us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.03%       3.973us         0.12%      14.706us       7.353us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::transpose_         0.03%       3.882us         0.06%       8.225us       8.225us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.03%       3.220us         0.04%       5.670us       5.670us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.03%       3.191us         0.03%       3.191us       3.191us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.02%       3.003us         0.21%      26.640us      26.640us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.02%       2.994us         0.06%       7.900us       7.900us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.00 KB           0 B             1  
                                             aten::view         0.02%       2.450us         0.02%       2.450us       2.450us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.02%       1.952us         0.04%       5.143us       5.143us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.03%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.240us         0.08%       6.240us       3.120us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.768us         0.06%       4.768us       1.192us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.151us         0.07%       5.151us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     974.235us        13.17%     974.235us     974.235us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.504us         0.07%       5.504us       1.835us           0 B           0 B           0 B           0 B             3  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.785us         0.09%       6.785us       1.696us           0 B           0 B           0 B           0 B             4  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      23.518us         0.32%      23.518us       7.839us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.777us         0.21%      15.777us       2.254us           0 B           0 B           0 B           0 B             7  
void larft_T_64_batch<float>(int, float*, int, long,...         0.00%       0.000us         0.00%       0.000us       0.000us      28.831us         0.39%      28.831us      14.416us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      57.278us         0.77%      57.278us       6.364us           0 B           0 B           0 B           0 B             9  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.271us         0.25%      18.271us       9.136us           0 B           0 B           0 B           0 B             2  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.03%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.06%       4.480us       4.480us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.968us         0.05%       3.968us       3.968us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.934us         0.22%      15.934us       1.449us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.400us         0.03%       2.400us       2.400us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      16.512us         0.22%      16.512us       8.256us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      23.520us         0.32%      23.520us       2.940us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.545us         0.17%      12.545us       1.568us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.031ms        54.50%       4.031ms      38.395us           0 B           0 B           0 B           0 B           105  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.284ms        17.35%       1.284ms       6.113us           0 B           0 B           0 B           0 B           210  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     742.206us        10.03%     742.206us       7.069us           0 B           0 B           0 B           0 B           105  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.02%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         0.03%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.312us         0.02%       1.312us       1.312us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.008us         0.04%       3.008us       3.008us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.433us         0.03%       2.433us       2.433us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.103us         0.04%       3.103us       3.103us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.408us         0.02%       1.408us       1.408us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.905us         0.11%       7.905us       1.581us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.064us         0.16%      12.064us      12.064us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       6.656us         0.09%       6.656us       3.328us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.488us         0.05%       3.488us       3.488us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.02%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         0.05%       3.456us       1.728us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.328us         0.15%      11.328us      11.328us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.496us         0.20%      14.496us       7.248us           0 B           0 B           0 B           0 B             2  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.032us         0.05%       4.032us       4.032us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.78 MB      -2.78 MB            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.784us         0.04%       2.784us       2.784us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.04%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.880us         0.09%       6.880us       6.880us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.880us         0.15%      10.880us      10.880us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 12.673ms
Self CUDA time total: 7.398ms


--- Iteration 4 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        45.35%       5.802ms        45.35%       5.802ms     341.308us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                       cudaLaunchKernel        19.62%       2.510ms        19.62%       2.510ms       4.980us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           504  
                                Activity Buffer Request        11.61%       1.486ms        11.61%       1.486ms       1.486ms       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        10.24%       1.310ms        97.82%      12.516ms     544.186us       0.000us         0.00%       7.504ms     326.253us           0 B           8 B       3.66 MB           0 B            23  
                                      aten::_linalg_svd         5.10%     652.981us       133.24%      17.049ms       8.525ms       7.410ms        98.79%      14.847ms       7.423ms           0 B          -4 B       1.12 MB     256.50 KB             2  
                                               aten::mm         1.70%     218.032us         7.34%     938.740us      93.874us      50.494us         0.67%     100.988us      10.099us           0 B           0 B       1.79 MB     916.00 KB            10  
                                              aten::cat         0.64%      81.360us        34.82%       4.455ms       2.228ms       3.520us         0.05%      14.080us       7.040us           0 B           0 B     630.00 KB     315.00 KB             2  
                                         aten::_softmax         0.54%      68.606us         1.20%     153.619us      76.809us       7.008us         0.09%      14.016us       7.008us           0 B           0 B     776.00 KB     388.00 KB             2  
                                            aten::slice         0.47%      59.620us         2.66%     340.847us      34.085us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                            aten::copy_         0.45%      57.175us         0.92%     117.731us      23.546us      12.319us         0.16%      12.319us       2.464us           0 B           0 B           0 B           0 B             5  
                                              aten::div         0.38%      48.463us         1.29%     164.958us      82.479us       2.720us         0.04%       5.440us       2.720us          -8 B          -8 B     776.00 KB     388.00 KB             2  
                                          aten::permute         0.34%      44.084us         2.06%     263.325us      26.333us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.30%      38.555us         0.65%      83.613us      27.871us       5.760us         0.08%       5.760us       1.920us           0 B           0 B           0 B           0 B             3  
                                            aten::empty         0.24%      31.337us         0.24%      31.337us       7.834us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     711.50 KB     711.50 KB             4  
                                  cudaStreamSynchronize         0.24%      30.796us         0.24%      30.796us       2.566us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.21%      26.581us         0.86%     110.519us      55.259us       2.976us         0.04%       5.952us       2.976us           0 B           0 B     776.00 KB     388.00 KB             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.20%      25.980us         0.20%      25.980us       1.443us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            18  
                                             aten::triu         0.17%      22.276us         0.82%     104.364us      52.182us       4.256us         0.06%       8.512us       4.256us           0 B           0 B     776.00 KB     388.00 KB             2  
                                           aten::matmul         0.17%      22.049us         5.45%     697.759us     139.552us       0.000us         0.00%      50.494us      10.099us           0 B           0 B     916.00 KB           0 B             5  
                                        cudaMemsetAsync         0.16%      20.244us         0.16%      20.244us       5.061us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                       aten::as_strided         0.16%      19.885us         0.16%      19.885us       1.530us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                              aten::any         0.14%      18.098us         0.53%      67.981us      67.981us       0.000us         0.00%       4.896us       4.896us           0 B           0 B         512 B           0 B             1  
                                          aten::numpy_T         0.12%      15.000us         1.98%     253.618us      50.724us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                    aten::empty_strided         0.11%      14.584us         0.11%      14.584us       7.292us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                       aten::diag_embed         0.11%      14.176us         1.57%     200.476us     100.238us       0.000us         0.00%       8.766us       4.383us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.10%      13.331us         0.67%      85.833us      42.916us       0.000us         0.00%       4.640us       2.320us           4 B           0 B         512 B           0 B             2  
                                            aten::zeros         0.10%      13.328us         0.75%      96.429us      48.215us       0.000us         0.00%       4.192us       2.096us           0 B           0 B       8.50 KB           0 B             2  
                                             aten::full         0.10%      12.746us         1.21%     154.603us      77.302us       0.000us         0.00%       3.136us       1.568us           0 B           0 B     776.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.10%      12.719us         0.10%      12.719us       6.360us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                              aten::_local_scalar_dense         0.09%      11.076us         0.19%      24.291us      24.291us       1.695us         0.02%       1.695us       1.695us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.08%      10.342us         0.08%      10.342us       1.724us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::zero_         0.06%       8.293us         0.53%      67.782us      33.891us       0.000us         0.00%       4.192us       2.096us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.06%       7.060us         0.80%     102.591us     102.591us       0.000us         0.00%       6.591us       6.591us           0 B           0 B           0 B        -512 B             1  
                                       aten::linalg_svd         0.05%       6.703us        67.02%       8.576ms       8.576ms       0.000us         0.00%       7.423ms       7.423ms           0 B           0 B     572.00 KB           0 B             1  
                                        aten::transpose         0.05%       6.431us         0.08%      10.028us       5.014us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.05%       6.282us         0.72%      92.115us      46.057us       0.000us         0.00%       4.640us       2.320us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.04%       5.363us         0.33%      42.056us      42.056us       0.000us         0.00%       3.872us       3.872us           0 B           0 B     315.00 KB           0 B             1  
                                          aten::softmax         0.04%       4.727us         1.02%     131.027us     131.027us       0.000us         0.00%       7.008us       7.008us           0 B           0 B     388.00 KB           0 B             1  
                                      aten::as_strided_         0.04%       4.624us         0.04%       4.624us       4.624us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::transpose_         0.03%       4.462us         0.07%       9.086us       9.086us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.03%       4.327us         0.11%      14.355us       7.178us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.03%       4.208us         0.99%     126.774us     126.774us       0.000us         0.00%       4.383us       4.383us           0 B           0 B       8.00 KB           0 B             1  
                                         aten::diagonal         0.03%       3.795us         0.04%       4.947us       4.947us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.03%       3.326us         0.03%       3.326us       3.326us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.03%       3.259us         0.22%      27.550us      27.550us       0.000us         0.00%       1.695us       1.695us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.02%       2.967us         0.04%       5.326us       5.326us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.02%       2.944us         0.06%       8.027us       8.027us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     315.00 KB           0 B             1  
                                             aten::view         0.02%       2.359us         0.02%       2.359us       2.359us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.02%       2.177us         0.04%       5.503us       5.503us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.03%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.015us         0.08%       6.015us       3.007us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.960us         0.07%       4.960us       1.240us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.216us         0.07%       5.216us       1.304us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     958.458us        12.78%     958.458us     958.458us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.056us         0.07%       5.056us       1.685us           0 B           0 B           0 B           0 B             3  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.879us         0.09%       6.879us       1.720us           0 B           0 B           0 B           0 B             4  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      23.008us         0.31%      23.008us       7.669us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.520us         0.21%      15.520us       2.217us           0 B           0 B           0 B           0 B             7  
void larft_T_64_batch<float>(int, float*, int, long,...         0.00%       0.000us         0.00%       0.000us       0.000us      29.056us         0.39%      29.056us      14.528us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      57.312us         0.76%      57.312us       6.368us           0 B           0 B           0 B           0 B             9  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.528us         0.25%      18.528us       9.264us           0 B           0 B           0 B           0 B             2  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.03%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
