k,mean,std,min,max
260,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
263,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
266,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
269,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
272,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
275,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
278,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
281,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
284,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
287,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
290,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
293,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
296,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
300,1.89107903880338,5.581328581071216,0.6236885743940167,73.5776597888539
