company,page,k,rmse
Barclays,4,37,1.362153473473453
Barclays,4,40,0.8128285367228129
Barclays,4,43,0.8086342927959909
Barclays,4,46,0.7312106790654476
Barclays,4,49,0.8062581241858071
Barclays,4,52,0.7735486612714382
Barclays,4,55,0.7837793198404934
Barclays,4,58,1.0177553930483452
Barclays,4,61,0.7734611087202191
Barclays,4,64,0.7497090151848745
Barclays,4,67,0.7499976457191426
Barclays,4,70,1.360635650648908
Barclays,4,73,0.781561596112037
Barclays,4,76,1.3643513630198596
Barclays,4,79,0.8323884882979359
Barclays,4,82,0.8450776451460686
Barclays,4,85,1.0222386697143293
Barclays,4,88,0.9157012951977822
Barclays,4,91,0.8368449587766251
Barclays,4,94,0.7784894653040597
Barclays,4,97,0.7742004116960635
Barclays,4,100,0.9324647744395621
Barclays,4,103,1.1810045159109088
Barclays,4,106,0.7904878834063978
Barclays,4,109,0.7741044378426968
Barclays,4,112,0.7729160311325077
Barclays,4,115,6.182255036370277
Barclays,4,118,2.3042042544700316
Barclays,4,121,0.7503701832013354
Barclays,4,124,0.7999557848927531
Barclays,4,127,1.304618837835998
Barclays,4,130,1.304618837835998
Barclays,4,133,1.304618837835998
Barclays,4,136,1.304618837835998
Barclays,4,139,1.304618837835998
Barclays,4,142,1.304618837835998
Barclays,4,145,1.304618837835998
Barclays,4,148,1.304618837835998
Barclays,4,152,1.304618837835998
Barclays,4,155,1.304618837835998
Barclays,4,158,1.304618837835998
Barclays,4,161,1.304618837835998
Barclays,4,164,1.304618837835998
Barclays,4,167,1.304618837835998
Barclays,4,170,1.304618837835998
Barclays,4,173,1.304618837835998
Barclays,4,176,1.304618837835998
Barclays,4,179,1.304618837835998
Barclays,4,182,1.304618837835998
Barclays,4,185,1.304618837835998
Barclays,4,188,1.304618837835998
Barclays,4,191,1.304618837835998
Barclays,4,194,1.304618837835998
Barclays,4,197,1.304618837835998
Barclays,4,200,1.304618837835998
Barclays,4,203,1.304618837835998
Barclays,4,206,1.304618837835998
Barclays,4,209,1.304618837835998
Barclays,4,212,1.304618837835998
Barclays,4,215,1.304618837835998
Barclays,4,218,1.304618837835998
Barclays,4,221,1.304618837835998
Barclays,4,224,1.304618837835998
Barclays,4,227,1.304618837835998
Barclays,4,230,1.304618837835998
Barclays,4,233,1.304618837835998
Barclays,4,236,1.304618837835998
Barclays,4,239,1.304618837835998
Barclays,4,242,1.304618837835998
Barclays,4,245,1.304618837835998
Barclays,4,248,1.304618837835998
Barclays,4,251,1.304618837835998
Barclays,4,254,1.304618837835998
Barclays,4,257,1.304618837835998
Barclays,4,260,1.304618837835998
Barclays,4,263,1.304618837835998
Barclays,4,266,1.304618837835998
Barclays,4,269,1.304618837835998
Barclays,4,272,1.304618837835998
Barclays,4,275,1.304618837835998
Barclays,4,278,1.304618837835998
Barclays,4,281,1.304618837835998
Barclays,4,284,1.304618837835998
Barclays,4,287,1.304618837835998
Barclays,4,290,1.304618837835998
Barclays,4,293,1.304618837835998
Barclays,4,296,1.304618837835998
Barclays,4,300,1.304618837835998
Barclays,5,1,0.7605538380358606
Barclays,5,4,0.7820234985607555
Barclays,5,7,1.165972695505329
Barclays,5,10,1.1431799749482419
Barclays,5,13,7.081660852814575
Barclays,5,16,1.2199502303900174
Barclays,5,19,58.90925254044556
Barclays,5,22,0.8627693962075721
Barclays,5,25,0.9205125485380421
Barclays,5,28,0.7816823553703494
Barclays,5,31,1.2680686668220658
Barclays,5,34,0.9286385286473386
Barclays,5,37,0.8379204161958005
Barclays,5,40,0.8508872715742427
Barclays,5,43,0.9288974538140101
Barclays,5,46,0.868843892730804
Barclays,5,49,0.8061723909587528
Barclays,5,52,0.7824942891140735
Barclays,5,55,0.7668109748432673
Barclays,5,58,1.0074212117345998
Barclays,5,61,0.7647261302746758
Barclays,5,64,0.8172957942450279
Barclays,5,67,1.1778412348967475
Barclays,5,70,3.98077552429072
Barclays,5,73,1.0457431609512469
Barclays,5,76,2.1216475939967374
Barclays,5,79,0.824435611492675
Barclays,5,82,0.7727633296907088
Barclays,5,85,0.8699450217629257
Barclays,5,88,0.8739040606353123
Barclays,5,91,0.7759216457750759
Barclays,5,94,2.378944386342889
Barclays,5,97,0.77200736857685
Barclays,5,100,1.0760670628564053
Barclays,5,103,0.7732543482256704
Barclays,5,106,0.9822313045475746
Barclays,5,109,0.7880273699819902
Barclays,5,112,0.7686748909759809
Barclays,5,115,0.7778105481227219
Barclays,5,118,0.7659890144183703
Barclays,5,121,0.8021690770718225
Barclays,5,124,0.789931152153937
Barclays,5,127,2.609276008023037
Barclays,5,130,2.609276008023037
Barclays,5,133,2.609276008023037
Barclays,5,136,2.609276008023037
Barclays,5,139,2.609276008023037
Barclays,5,142,2.609276008023037
Barclays,5,145,2.609276008023037
Barclays,5,148,2.609276008023037
Barclays,5,152,2.609276008023037
Barclays,5,155,2.609276008023037
Barclays,5,158,2.609276008023037
Barclays,5,161,2.609276008023037
Barclays,5,164,2.609276008023037
Barclays,5,167,2.609276008023037
Barclays,5,170,2.609276008023037
Barclays,5,173,2.609276008023037
Barclays,5,176,2.609276008023037
Barclays,5,179,2.609276008023037
Barclays,5,182,2.609276008023037
Barclays,5,185,2.609276008023037
Barclays,5,188,2.609276008023037
Barclays,5,191,2.609276008023037
Barclays,5,194,2.609276008023037
Barclays,5,197,2.609276008023037
Barclays,5,200,2.609276008023037
Barclays,5,203,2.609276008023037
Barclays,5,206,2.609276008023037
Barclays,5,209,2.609276008023037
Barclays,5,212,2.609276008023037
Barclays,5,215,2.609276008023037
Barclays,5,218,2.609276008023037
Barclays,5,221,2.609276008023037
Barclays,5,224,2.609276008023037
Barclays,5,227,2.609276008023037
Barclays,5,230,2.609276008023037
Barclays,5,233,2.609276008023037
Barclays,5,236,2.609276008023037
Barclays,5,239,2.609276008023037
Barclays,5,242,2.609276008023037
Barclays,5,245,2.609276008023037
Barclays,5,248,2.609276008023037
Barclays,5,251,2.609276008023037
Barclays,5,254,2.609276008023037
Barclays,5,257,2.609276008023037
Barclays,5,260,2.609276008023037
Barclays,5,263,2.609276008023037
Barclays,5,266,2.609276008023037
Barclays,5,269,2.609276008023037
Barclays,5,272,2.609276008023037
Barclays,5,275,2.609276008023037
Barclays,5,278,2.609276008023037
Barclays,5,281,2.609276008023037
Barclays,5,284,2.609276008023037
Barclays,5,287,2.609276008023037
Barclays,5,290,2.609276008023037
Barclays,5,293,2.609276008023037
Barclays,5,296,2.609276008023037
Barclays,5,300,2.609276008023037
Barclays,6,1,0.796638010125222
Barclays,6,4,0.9111808957544455
Barclays,6,7,1.4068419465674844
Barclays,6,10,16.344082663459165
Barclays,6,13,0.9842983672558536
Barclays,6,16,9.033732820795281
Barclays,6,19,1.6366002633266328
Barclays,6,22,1.331021782580446
Barclays,6,25,0.8339576137118928
Barclays,6,28,1.0525892624247246
Barclays,6,31,0.8855758034608875
Barclays,6,34,1.1656946844591076
Barclays,6,37,0.9130521467859615
Barclays,6,40,9.424821088440513
Barclays,6,43,1.0054561129882962
Barclays,6,46,0.8112362620348568
Barclays,6,49,0.8579787916996655
Barclays,6,52,0.868055575887562
Barclays,6,55,0.8751311404691804
Barclays,6,58,0.8389753012155509
Barclays,6,61,0.8016287601051251
Barclays,6,64,0.7974917758623146
Barclays,6,67,0.7981169445620993
Barclays,6,70,0.8090298241485328
Barclays,6,73,0.8131935529346235
Barclays,6,76,1.0290254692287455
Barclays,6,79,0.8282502089835824
Barclays,6,82,0.8111425008506089
Barclays,6,85,0.7935782319618261
Barclays,6,88,0.8272021861294067
Barclays,6,91,0.9253361977264255
Barclays,6,94,0.912621762027155
Barclays,6,97,0.9065949466402241
Barclays,6,100,0.8674906372407735
Barclays,6,103,0.8417127372680311
Barclays,6,106,1.0643933331820208
Barclays,6,109,0.8620966288016383
Barclays,6,112,0.8339255255435217
Barclays,6,115,0.7784622967932779
Barclays,6,118,0.8113302901837418
Barclays,6,121,0.8315476142726306
Barclays,6,124,0.8036879791245813
Barclays,6,127,1.2712380921950295
Barclays,6,130,1.2712380921950295
Barclays,6,133,1.2712380921950295
Barclays,6,136,1.2712380921950295
Barclays,6,139,1.2712380921950295
Barclays,6,142,1.2712380921950295
Barclays,6,145,1.2712380921950295
