company,page,method,k,rmse
Cofinimmo,12,method_3,40,0.3304547312816861
Cofinimmo,12,method_3,43,0.32206659755600486
Cofinimmo,12,method_3,46,0.319552879210219
Cofinimmo,12,method_3,49,0.30264623910641836
Cofinimmo,12,method_3,52,0.3002859618110654
Cofinimmo,12,method_3,55,0.2916359867074813
Cofinimmo,12,method_3,58,0.2933038904340099
Cofinimmo,12,method_3,61,0.28635566175479016
Cofinimmo,12,method_3,64,0.2732219447751201
Cofinimmo,12,method_3,67,0.2710925454688396
Cofinimmo,12,method_3,70,0.26497582511076684
Cofinimmo,12,method_3,73,0.2561375306277779
Cofinimmo,12,method_3,77,0.23929609686444936
Cofinimmo,12,method_3,80,0.22698014640554143
Cofinimmo,12,method_3,83,0.22119832241836113
Cofinimmo,12,method_3,86,0.21815927402256424
Cofinimmo,12,method_3,89,0.21340836846702238
Cofinimmo,12,method_3,92,0.21050740362229653
Cofinimmo,12,method_3,95,0.20659645899740509
Cofinimmo,12,method_3,98,0.20148175756524603
Cofinimmo,12,method_3,101,0.19294736984461652
Cofinimmo,12,method_3,104,0.1906968052588821
Cofinimmo,12,method_3,107,0.18421104342168548
Cofinimmo,12,method_3,110,0.18144217496137205
Cofinimmo,12,method_3,113,0.1775567133453576
Cofinimmo,12,method_3,116,0.1724495721071769
Cofinimmo,12,method_3,119,0.17030658678620508
Cofinimmo,12,method_3,122,0.1672651895698067
Cofinimmo,12,method_3,125,0.16534782373357873
Cofinimmo,12,method_3,128,0.1608876554310313
Cofinimmo,12,method_3,131,0.1529937624941237
Cofinimmo,12,method_3,134,0.13997307914264034
Cofinimmo,12,method_3,137,0.13167685481362384
Cofinimmo,12,method_3,140,0.12265709158914508
Cofinimmo,12,method_3,143,0.11743412816085536
Cofinimmo,12,method_3,146,0.11125703665431087
Cofinimmo,12,method_3,150,0.10406182231253384
Cofinimmo,12,method_4,1,0.7875459350959794
Cofinimmo,12,method_4,4,0.5372800802272109
Cofinimmo,12,method_4,7,0.45592019999744615
Cofinimmo,12,method_4,10,0.4244664480358351
Cofinimmo,12,method_4,13,0.38661780190339523
Cofinimmo,12,method_4,16,0.35700866705760986
Cofinimmo,12,method_4,19,0.3252216111862485
Cofinimmo,12,method_4,22,0.30782903999398453
Cofinimmo,12,method_4,25,0.2814082570216947
Cofinimmo,12,method_4,28,0.26428612862820433
Cofinimmo,12,method_4,31,0.24900170766973917
Cofinimmo,12,method_4,34,0.2382428090869437
Cofinimmo,12,method_4,37,0.22715465903465687
Cofinimmo,12,method_4,40,0.2145442715517018
Cofinimmo,12,method_4,43,0.1963123606007334
Cofinimmo,12,method_4,46,0.18518130261640858
Cofinimmo,12,method_4,49,0.17802113881169246
Cofinimmo,12,method_4,52,0.1679274113501097
Cofinimmo,12,method_4,55,0.160722915905784
Cofinimmo,12,method_4,58,0.1537743563390061
Cofinimmo,12,method_4,61,0.14495294671660433
Cofinimmo,12,method_4,64,0.13700752989125367
Cofinimmo,12,method_4,67,0.1272870705831295
Cofinimmo,12,method_4,70,0.1223825168274095
Cofinimmo,12,method_4,73,0.11268980988125343
Cofinimmo,12,method_4,77,0.10358643784208393
Cofinimmo,12,method_4,80,0.09605233266617211
Cofinimmo,12,method_4,83,0.09015197785415964
Cofinimmo,12,method_4,86,0.0852155553562903
Cofinimmo,12,method_4,89,0.07765738368613048
Cofinimmo,12,method_4,92,0.0735864608461217
Cofinimmo,12,method_4,95,0.06624069528550737
Cofinimmo,12,method_4,98,0.06256754795560462
Cofinimmo,12,method_4,101,0.05269457390201628
Cofinimmo,12,method_4,104,0.049845995242820816
Cofinimmo,12,method_4,107,0.04555953418068277
Cofinimmo,12,method_4,110,0.040381146392604074
Cofinimmo,12,method_4,113,0.03617423839286177
Cofinimmo,12,method_4,116,0.030605882002517463
Cofinimmo,12,method_4,119,0.02491847297175908
Cofinimmo,12,method_4,122,0.018315543103259863
Cofinimmo,12,method_4,125,0.01335079646490598
Cofinimmo,12,method_4,128,1.308465629378697e-05
Cofinimmo,12,method_4,131,1.308465629378697e-05
Cofinimmo,12,method_4,134,1.308465629378697e-05
Cofinimmo,12,method_4,137,1.308465629378697e-05
Cofinimmo,12,method_4,140,1.308465629378697e-05
Cofinimmo,12,method_4,143,1.308465629378697e-05
Cofinimmo,12,method_4,146,1.308465629378697e-05
Cofinimmo,12,method_4,150,1.308465629378697e-05
Cofinimmo,13,method_1,1,0.5761743980301794
Cofinimmo,13,method_1,4,0.4954216791143964
Cofinimmo,13,method_1,7,0.5097192569632595
Cofinimmo,13,method_1,10,0.5148351724390346
Cofinimmo,13,method_1,13,0.422001915218614
Cofinimmo,13,method_1,16,0.39534279914088405
Cofinimmo,13,method_1,19,0.3773157591114217
Cofinimmo,13,method_1,22,0.34758469140107967
Cofinimmo,13,method_1,25,0.3287855227036383
Cofinimmo,13,method_1,28,0.33421867604069805
Cofinimmo,13,method_1,31,0.322987876720163
Cofinimmo,13,method_1,34,0.312935395020868
Cofinimmo,13,method_1,37,0.25014984473631996
Cofinimmo,13,method_1,40,0.24334556246484626
Cofinimmo,13,method_1,43,0.22620262787790088
Cofinimmo,13,method_1,46,0.22790119673494916
Cofinimmo,13,method_1,49,0.21540438215753122
Cofinimmo,13,method_1,52,0.19720310356551635
Cofinimmo,13,method_1,55,0.19446445848528643
Cofinimmo,13,method_1,58,0.1646096164237738
Cofinimmo,13,method_1,61,0.16175457371898738
Cofinimmo,13,method_1,64,0.15953938115958297
Cofinimmo,13,method_1,67,0.15995688314086226
Cofinimmo,13,method_1,70,0.1558605731360411
Cofinimmo,13,method_1,73,0.1313518717477912
Cofinimmo,13,method_1,77,0.1271569472938786
Cofinimmo,13,method_1,80,0.11924900272036262
Cofinimmo,13,method_1,83,0.11097893746306439
Cofinimmo,13,method_1,86,0.10926251965183235
Cofinimmo,13,method_1,89,0.1056095031884531
Cofinimmo,13,method_1,92,0.10584977892625208
Cofinimmo,13,method_1,95,0.08215644394051255
Cofinimmo,13,method_1,98,0.08212354755092588
Cofinimmo,13,method_1,101,0.06627763496760901
Cofinimmo,13,method_1,104,0.06214896352918219
Cofinimmo,13,method_1,107,0.053973784460624195
Cofinimmo,13,method_1,110,0.05175744490250193
Cofinimmo,13,method_1,113,0.044815396962945946
Cofinimmo,13,method_1,116,0.03463548935585844
Cofinimmo,13,method_1,119,0.023788839061458268
Cofinimmo,13,method_1,122,0.021548891114661996
Cofinimmo,13,method_1,125,0.010255558136129975
Cofinimmo,13,method_1,128,1.415069643877079e-05
Cofinimmo,13,method_1,131,1.415069643877079e-05
Cofinimmo,13,method_1,134,1.415069643877079e-05
Cofinimmo,13,method_1,137,1.415069643877079e-05
Cofinimmo,13,method_1,140,1.415069643877079e-05
Cofinimmo,13,method_1,143,1.415069643877079e-05
Cofinimmo,13,method_1,146,1.415069643877079e-05
Cofinimmo,13,method_1,150,1.415069643877079e-05
Cofinimmo,13,method_2,1,0.817776933059782
Cofinimmo,13,method_2,4,0.6071592900902268
Cofinimmo,13,method_2,7,0.5809478842013234
Cofinimmo,13,method_2,10,0.5695992485805972
Cofinimmo,13,method_2,13,0.49036963215663143
Cofinimmo,13,method_2,16,0.44629499258944466
Cofinimmo,13,method_2,19,0.42958448593066273
Cofinimmo,13,method_2,22,0.40890018158166924
Cofinimmo,13,method_2,25,0.3863387855288419
Cofinimmo,13,method_2,28,0.37910731610417714
Cofinimmo,13,method_2,31,0.3668777661081928
Cofinimmo,13,method_2,34,0.3479442098592002
Cofinimmo,13,method_2,37,0.2995379926764179
Cofinimmo,13,method_2,40,0.29176681709613955
Cofinimmo,13,method_2,43,0.27594732629273905
Cofinimmo,13,method_2,46,0.2728191493769097
Cofinimmo,13,method_2,49,0.26083773951437683
Cofinimmo,13,method_2,52,0.2432550141271174
Cofinimmo,13,method_2,55,0.2384891223700682
Cofinimmo,13,method_2,58,0.20939566997794717
Cofinimmo,13,method_2,61,0.2036424208526399
Cofinimmo,13,method_2,64,0.1971086968586569
Cofinimmo,13,method_2,67,0.19416027598908026
Cofinimmo,13,method_2,70,0.18780165206780783
Cofinimmo,13,method_2,73,0.16380639951368792
Cofinimmo,13,method_2,77,0.15588510305502506
Cofinimmo,13,method_2,80,0.14645334571596252
Cofinimmo,13,method_2,83,0.13656715888380602
Cofinimmo,13,method_2,86,0.13267823931826303
Cofinimmo,13,method_2,89,0.12679692531307327
Cofinimmo,13,method_2,92,0.1249548310737511
Cofinimmo,13,method_2,95,0.10379697561041754
Cofinimmo,13,method_2,98,0.09917028504822532
Cofinimmo,13,method_2,101,0.08467564705963722
Cofinimmo,13,method_2,104,0.07812934344446058
Cofinimmo,13,method_2,107,0.06955578207875697
Cofinimmo,13,method_2,110,0.0657124136543623
Cofinimmo,13,method_2,113,0.05667577832345304
Cofinimmo,13,method_2,116,0.045321436945701996
Cofinimmo,13,method_2,119,0.03399412787108653
Cofinimmo,13,method_2,122,0.028692799220853347
Cofinimmo,13,method_2,125,0.015719532223477682
Cofinimmo,13,method_2,128,2.9920357159120694e-05
Cofinimmo,13,method_2,131,2.9920357159120694e-05
Cofinimmo,13,method_2,134,2.9920357159120694e-05
Cofinimmo,13,method_2,137,2.9920357159120694e-05
Cofinimmo,13,method_2,140,2.9920357159120694e-05
Cofinimmo,13,method_2,143,2.9920357159120694e-05
Cofinimmo,13,method_2,146,2.9920357159120694e-05
Cofinimmo,13,method_2,150,2.9920357159120694e-05
Cofinimmo,13,method_3,1,0.7712941319975886
Cofinimmo,13,method_3,4,0.5521084012133152
Cofinimmo,13,method_3,7,0.540662500906403
Cofinimmo,13,method_3,10,0.5461504830599861
Cofinimmo,13,method_3,13,0.47618645825129097
Cofinimmo,13,method_3,16,0.44066370915999137
Cofinimmo,13,method_3,19,0.42240858199075465
Cofinimmo,13,method_3,22,0.4041102118855743
Cofinimmo,13,method_3,25,0.3904760147525604
Cofinimmo,13,method_3,28,0.3899934320524105
Cofinimmo,13,method_3,31,0.3815215928720399
Cofinimmo,13,method_3,34,0.37257469922024233
Cofinimmo,13,method_3,37,0.3263307625193665
Cofinimmo,13,method_3,40,0.312295609627625
Cofinimmo,13,method_3,43,0.3006044932558436
Cofinimmo,13,method_3,46,0.29958051081905757
Cofinimmo,13,method_3,49,0.2891349680126085
Cofinimmo,13,method_3,52,0.27797165110511846
Cofinimmo,13,method_3,55,0.2734384617261955
Cofinimmo,13,method_3,58,0.25746483311389234
Cofinimmo,13,method_3,61,0.2532732096283155
Cofinimmo,13,method_3,64,0.25120353009635676
Cofinimmo,13,method_3,67,0.25081013455416795
Cofinimmo,13,method_3,70,0.23972068038776606
Cofinimmo,13,method_3,73,0.22796772812040186
Cofinimmo,13,method_3,77,0.22164278545379695
Cofinimmo,13,method_3,80,0.2145045978799334
Cofinimmo,13,method_3,83,0.2110880695256573
Cofinimmo,13,method_3,86,0.20696730541763497
Cofinimmo,13,method_3,89,0.20201448018991164
Cofinimmo,13,method_3,92,0.20036539958856953
Cofinimmo,13,method_3,95,0.18735059393388212
Cofinimmo,13,method_3,98,0.18354417791837027
Cofinimmo,13,method_3,101,0.17554349663098143
Cofinimmo,13,method_3,104,0.17050522579703567
Cofinimmo,13,method_3,107,0.16766024969515386
Cofinimmo,13,method_3,110,0.1647914017283685
Cofinimmo,13,method_3,113,0.16164470694891622
Cofinimmo,13,method_3,116,0.1589696723220359
Cofinimmo,13,method_3,119,0.15434405518847527
Cofinimmo,13,method_3,122,0.15173428458624583
Cofinimmo,13,method_3,125,0.1505616800879602
Cofinimmo,13,method_3,128,0.14728282839551823
Cofinimmo,13,method_3,131,0.1390386227919005
Cofinimmo,13,method_3,134,0.1292431730784565
Cofinimmo,13,method_3,137,0.12203060152064614
Cofinimmo,13,method_3,140,0.11490501806230984
Cofinimmo,13,method_3,143,0.10923242100878033
Cofinimmo,13,method_3,146,0.10282335343357775
Cofinimmo,13,method_3,150,0.09601675369178146
Cofinimmo,13,method_4,1,0.7947545530406641
Cofinimmo,13,method_4,4,0.5550760773083029
Cofinimmo,13,method_4,7,0.47802888404979255
Cofinimmo,13,method_4,10,0.43184468384923386
Cofinimmo,13,method_4,13,0.3854730634696202
Cofinimmo,13,method_4,16,0.341032652479559
Cofinimmo,13,method_4,19,0.31519916782212415
Cofinimmo,13,method_4,22,0.2992543896636143
Cofinimmo,13,method_4,25,0.2772192919918792
Cofinimmo,13,method_4,28,0.2579976575594044
Cofinimmo,13,method_4,31,0.24859678286924644
Cofinimmo,13,method_4,34,0.2259031970811812
Cofinimmo,13,method_4,37,0.20729471462816543
Cofinimmo,13,method_4,40,0.19627817415078402
Cofinimmo,13,method_4,43,0.18744587491435696
Cofinimmo,13,method_4,46,0.17698196968068355
Cofinimmo,13,method_4,49,0.17111322029291554
Cofinimmo,13,method_4,52,0.16322596764839106
Cofinimmo,13,method_4,55,0.15743662632760663
Cofinimmo,13,method_4,58,0.14398495478511225
Cofinimmo,13,method_4,61,0.13728613398047765
Cofinimmo,13,method_4,64,0.12856558479074975
Cofinimmo,13,method_4,67,0.12102085637941834
Cofinimmo,13,method_4,70,0.11483498410283947
Cofinimmo,13,method_4,73,0.10557734179822192
Cofinimmo,13,method_4,77,0.0966217779316774
Cofinimmo,13,method_4,80,0.09100178918186658
Cofinimmo,13,method_4,83,0.0837106143109879
Cofinimmo,13,method_4,86,0.07886258111718182
Cofinimmo,13,method_4,89,0.07335542597033624
Cofinimmo,13,method_4,92,0.06913925475680173
Cofinimmo,13,method_4,95,0.06507230653705222
Cofinimmo,13,method_4,98,0.05715945078645963
Cofinimmo,13,method_4,101,0.05374385819596843
Cofinimmo,13,method_4,104,0.04819252427990312
Cofinimmo,13,method_4,107,0.044453777346812634
Cofinimmo,13,method_4,110,0.040967542666087604
Cofinimmo,13,method_4,113,0.03503176027482259
Cofinimmo,13,method_4,116,0.029395574948456907
Cofinimmo,13,method_4,119,0.024334060894838097
Cofinimmo,13,method_4,122,0.01897313964135716
Cofinimmo,13,method_4,125,0.011921008495639004
Cofinimmo,13,method_4,128,2.2395906080922678e-05
Cofinimmo,13,method_4,131,2.2395906080922678e-05
Cofinimmo,13,method_4,134,2.2395906080922678e-05
Cofinimmo,13,method_4,137,2.2395906080922678e-05
Cofinimmo,13,method_4,140,2.2395906080922678e-05
Cofinimmo,13,method_4,143,2.2395906080922678e-05
Cofinimmo,13,method_4,146,2.2395906080922678e-05
Cofinimmo,13,method_4,150,2.2395906080922678e-05
Cofinimmo,14,method_1,1,0.5008964551725654
Cofinimmo,14,method_1,4,0.4556439628880145
Cofinimmo,14,method_1,7,0.4460696713272085
Cofinimmo,14,method_1,10,0.4364241944411938
Cofinimmo,14,method_1,13,0.40717572232233984
Cofinimmo,14,method_1,16,0.3823328354306084
Cofinimmo,14,method_1,19,0.3555976358395999
Cofinimmo,14,method_1,22,0.3536761149201796
Cofinimmo,14,method_1,25,0.34449836713430476
Cofinimmo,14,method_1,28,0.30534645688712436
Cofinimmo,14,method_1,31,0.30183294377076314
Cofinimmo,14,method_1,34,0.28495250975452024
Cofinimmo,14,method_1,37,0.28141964852137763
Cofinimmo,14,method_1,40,0.27637227960774136
Cofinimmo,14,method_1,43,0.2705756152892354
Cofinimmo,14,method_1,46,0.24368654510324114
Cofinimmo,14,method_1,49,0.2276982237422223
Cofinimmo,14,method_1,52,0.22420272523299892
Cofinimmo,14,method_1,55,0.19871919003124147
Cofinimmo,14,method_1,58,0.20542920411900217
Cofinimmo,14,method_1,61,0.19520425882090556
Cofinimmo,14,method_1,64,0.17271907887559151
Cofinimmo,14,method_1,67,0.16045812187642416
Cofinimmo,14,method_1,70,0.14535598891557222
Cofinimmo,14,method_1,73,0.14107912627653296
Cofinimmo,14,method_1,77,0.1341397174488329
Cofinimmo,14,method_1,80,0.11742978287618118
Cofinimmo,14,method_1,83,0.11933165568860733
Cofinimmo,14,method_1,86,0.1056220229018285
Cofinimmo,14,method_1,89,0.09694046274427211
Cofinimmo,14,method_1,92,0.08870406231309094
Cofinimmo,14,method_1,95,0.07743582038671742
Cofinimmo,14,method_1,98,0.07048731799796829
Cofinimmo,14,method_1,101,0.06667868848577967
Cofinimmo,14,method_1,104,0.06464783818855944
Cofinimmo,14,method_1,107,0.058735360501312624
Cofinimmo,14,method_1,110,0.04947309306430232
Cofinimmo,14,method_1,113,0.04652559978857211
Cofinimmo,14,method_1,116,0.03599029461994695
Cofinimmo,14,method_1,119,0.0244212264111495
Cofinimmo,14,method_1,122,0.015298346750276531
Cofinimmo,14,method_1,125,0.007275193206341447
Cofinimmo,14,method_1,128,1.2745452916524828e-05
Cofinimmo,14,method_1,131,1.2745452916524828e-05
Cofinimmo,14,method_1,134,1.2745452916524828e-05
Cofinimmo,14,method_1,137,1.2745452916524828e-05
Cofinimmo,14,method_1,140,1.2745452916524828e-05
Cofinimmo,14,method_1,143,1.2745452916524828e-05
Cofinimmo,14,method_1,146,1.2745452916524828e-05
Cofinimmo,14,method_1,150,1.2745452916524828e-05
Cofinimmo,14,method_2,1,0.8126895616851068
Cofinimmo,14,method_2,4,0.5707835948560762
Cofinimmo,14,method_2,7,0.5400611517441445
Cofinimmo,14,method_2,10,0.49712313900936045
Cofinimmo,14,method_2,13,0.45914304201219924
Cofinimmo,14,method_2,16,0.4278144790889483
Cofinimmo,14,method_2,19,0.41314666490637986
Cofinimmo,14,method_2,22,0.40267201135938224
Cofinimmo,14,method_2,25,0.39234760378627853
Cofinimmo,14,method_2,28,0.3600978307005224
Cofinimmo,14,method_2,31,0.3499850007115197
Cofinimmo,14,method_2,34,0.3328972865405969
Cofinimmo,14,method_2,37,0.319327790416339
Cofinimmo,14,method_2,40,0.31065061047518
Cofinimmo,14,method_2,43,0.30477082851542736
Cofinimmo,14,method_2,46,0.28162317056808606
Cofinimmo,14,method_2,49,0.2654186790319639
Cofinimmo,14,method_2,52,0.25842955816164087
Cofinimmo,14,method_2,55,0.23511334639290288
Cofinimmo,14,method_2,58,0.23439054304156748
Cofinimmo,14,method_2,61,0.2219929083017213
Cofinimmo,14,method_2,64,0.20004108487299246
Cofinimmo,14,method_2,67,0.1868569781943045
Cofinimmo,14,method_2,70,0.17232611027512199
Cofinimmo,14,method_2,73,0.16445098244833056
Cofinimmo,14,method_2,77,0.15416555676561536
Cofinimmo,14,method_2,80,0.13845432488331003
Cofinimmo,14,method_2,83,0.13725928469242865
Cofinimmo,14,method_2,86,0.12378396268185063
Cofinimmo,14,method_2,89,0.1151518369415314
Cofinimmo,14,method_2,92,0.1060534171498929
Cofinimmo,14,method_2,95,0.09563727733724525
Cofinimmo,14,method_2,98,0.08678277568048544
Cofinimmo,14,method_2,101,0.0791307412654349
Cofinimmo,14,method_2,104,0.07583192370904564
Cofinimmo,14,method_2,107,0.06891967123609342
Cofinimmo,14,method_2,110,0.05897708778374819
Cofinimmo,14,method_2,113,0.05437409574688377
Cofinimmo,14,method_2,116,0.04366371175525194
Cofinimmo,14,method_2,119,0.031216999569694828
Cofinimmo,14,method_2,122,0.022327994326940562
Cofinimmo,14,method_2,125,0.010780550384130868
Cofinimmo,14,method_2,128,1.9480967298401442e-05
Cofinimmo,14,method_2,131,1.9480967298401442e-05
Cofinimmo,14,method_2,134,1.9480967298401442e-05
Cofinimmo,14,method_2,137,1.9480967298401442e-05
Cofinimmo,14,method_2,140,1.9480967298401442e-05
Cofinimmo,14,method_2,143,1.9480967298401442e-05
Cofinimmo,14,method_2,146,1.9480967298401442e-05
Cofinimmo,14,method_2,150,1.9480967298401442e-05
Cofinimmo,14,method_3,1,0.7671480227743975
Cofinimmo,14,method_3,4,0.5750646472083745
Cofinimmo,14,method_3,7,0.48371095904551603
Cofinimmo,14,method_3,10,0.46547132325002955
Cofinimmo,14,method_3,13,0.44237748033252805
Cofinimmo,14,method_3,16,0.41002303620323693
Cofinimmo,14,method_3,19,0.4002948433742601
Cofinimmo,14,method_3,22,0.3891447695400615
Cofinimmo,14,method_3,25,0.37531914189116766
Cofinimmo,14,method_3,28,0.34903661170545697
Cofinimmo,14,method_3,31,0.3438335936587125
Cofinimmo,14,method_3,34,0.3349423897386681
Cofinimmo,14,method_3,37,0.3306174782276063
Cofinimmo,14,method_3,40,0.3286603823465551
Cofinimmo,14,method_3,43,0.32044665114245785
Cofinimmo,14,method_3,46,0.3018749279726837
Cofinimmo,14,method_3,49,0.2939029228159202
Cofinimmo,14,method_3,52,0.2875413109866743
Cofinimmo,14,method_3,55,0.2724567315962142
Cofinimmo,14,method_3,58,0.2726384134676088
Cofinimmo,14,method_3,61,0.2650662119001485
Cofinimmo,14,method_3,64,0.24911003802195392
Cofinimmo,14,method_3,67,0.24310862613964135
Cofinimmo,14,method_3,70,0.23456600954866977
Cofinimmo,14,method_3,73,0.22813944336198064
Cofinimmo,14,method_3,77,0.22239060347067824
Cofinimmo,14,method_3,80,0.21566722714304207
Cofinimmo,14,method_3,83,0.21003166936476553
Cofinimmo,14,method_3,86,0.20344448087935182
Cofinimmo,14,method_3,89,0.19798664903002428
Cofinimmo,14,method_3,92,0.18831068444561372
Cofinimmo,14,method_3,95,0.17987586979506515
Cofinimmo,14,method_3,98,0.17444030600160265
Cofinimmo,14,method_3,101,0.1720238347480165
Cofinimmo,14,method_3,104,0.1671520615432027
Cofinimmo,14,method_3,107,0.16166903768960447
Cofinimmo,14,method_3,110,0.15531099100091808
Cofinimmo,14,method_3,113,0.15043926746231923
Cofinimmo,14,method_3,116,0.14521619234863878
Cofinimmo,14,method_3,119,0.13750691161516665
Cofinimmo,14,method_3,122,0.13435648569597744
Cofinimmo,14,method_3,125,0.13028222227385877
Cofinimmo,14,method_3,128,0.12833100376118597
Cofinimmo,14,method_3,131,0.11618833667957244
Cofinimmo,14,method_3,134,0.1103802445970615
Cofinimmo,14,method_3,137,0.10005578469567299
Cofinimmo,14,method_3,140,0.09507257861317055
Cofinimmo,14,method_3,143,0.08957094342840052
Cofinimmo,14,method_3,146,0.0840658708865253
Cofinimmo,14,method_3,150,0.07898728824108411
Cofinimmo,14,method_4,1,0.8046456025052472
Cofinimmo,14,method_4,4,0.518516377582518
Cofinimmo,14,method_4,7,0.4400505739340763
Cofinimmo,14,method_4,10,0.38249001567165974
Cofinimmo,14,method_4,13,0.343184955674695
Cofinimmo,14,method_4,16,0.3140297466133134
Cofinimmo,14,method_4,19,0.2990083586070174
Cofinimmo,14,method_4,22,0.28170521535287196
Cofinimmo,14,method_4,25,0.2682361177378135
Cofinimmo,14,method_4,28,0.2526247501996393
Cofinimmo,14,method_4,31,0.23283859153013484
Cofinimmo,14,method_4,34,0.22028519437999697
Cofinimmo,14,method_4,37,0.2016366062653175
Cofinimmo,14,method_4,40,0.19055335238787993
Cofinimmo,14,method_4,43,0.18237093527589168
Cofinimmo,14,method_4,46,0.17627310458668907
Cofinimmo,14,method_4,49,0.1640328293200946
Cofinimmo,14,method_4,52,0.1553104323011068
Cofinimmo,14,method_4,55,0.14585526557018685
Cofinimmo,14,method_4,58,0.13501557417281448
Cofinimmo,14,method_4,61,0.12436466290615444
Cofinimmo,14,method_4,64,0.11503147282803297
Cofinimmo,14,method_4,67,0.10706576657900103
Cofinimmo,14,method_4,70,0.10145224597272744
Cofinimmo,14,method_4,73,0.09298869193425023
Cofinimmo,14,method_4,77,0.08316649260179876
Cofinimmo,14,method_4,80,0.07909887915328678
Cofinimmo,14,method_4,83,0.07346398713021092
Cofinimmo,14,method_4,86,0.06936085908039459
Cofinimmo,14,method_4,89,0.0660722040406003
Cofinimmo,14,method_4,92,0.06083422908138564
Cofinimmo,14,method_4,95,0.05786812856998883
Cofinimmo,14,method_4,98,0.05232781183538318
Cofinimmo,14,method_4,101,0.044548550868724675
Cofinimmo,14,method_4,104,0.04141721889532663
Cofinimmo,14,method_4,107,0.03745741329392838
Cofinimmo,14,method_4,110,0.03298242728823363
Cofinimmo,14,method_4,113,0.028673027950009977
Cofinimmo,14,method_4,116,0.025065370017802135
Cofinimmo,14,method_4,119,0.019542009254361368
Cofinimmo,14,method_4,122,0.016282446204531467
Cofinimmo,14,method_4,125,0.007958563751433258
Cofinimmo,14,method_4,128,1.1049997204571468e-05
Cofinimmo,14,method_4,131,1.1049997204571468e-05
Cofinimmo,14,method_4,134,1.1049997204571468e-05
Cofinimmo,14,method_4,137,1.1049997204571468e-05
Cofinimmo,14,method_4,140,1.1049997204571468e-05
Cofinimmo,14,method_4,143,1.1049997204571468e-05
Cofinimmo,14,method_4,146,1.1049997204571468e-05
Cofinimmo,14,method_4,150,1.1049997204571468e-05
Cofinimmo,15,method_1,1,0.5050076717470917
Cofinimmo,15,method_1,4,0.42680732468521276
Cofinimmo,15,method_1,7,0.41250755112223775
Cofinimmo,15,method_1,10,0.37786625547881936
Cofinimmo,15,method_1,13,0.3681319209850637
Cofinimmo,15,method_1,16,0.380604024195462
Cofinimmo,15,method_1,19,0.3550736272285267
Cofinimmo,15,method_1,22,0.29117927478606537
Cofinimmo,15,method_1,25,0.2625895985126418
Cofinimmo,15,method_1,28,0.2538526264613233
Cofinimmo,15,method_1,31,0.21077851827624688
Cofinimmo,15,method_1,34,0.19386268021418207
Cofinimmo,15,method_1,37,0.1877513251196997
Cofinimmo,15,method_1,40,0.18234451021169046
Cofinimmo,15,method_1,43,0.18627395252405224
Cofinimmo,15,method_1,46,0.16814684942142705
Cofinimmo,15,method_1,49,0.16226605230471905
Cofinimmo,15,method_1,52,0.15606611993094702
Cofinimmo,15,method_1,55,0.1338493602323574
Cofinimmo,15,method_1,58,0.13358649338312528
Cofinimmo,15,method_1,61,0.13242222190123568
Cofinimmo,15,method_1,64,0.12203754548318409
Cofinimmo,15,method_1,67,0.11862133682588209
Cofinimmo,15,method_1,70,0.11628979521824544
Cofinimmo,15,method_1,73,0.11027114816880028
Cofinimmo,15,method_1,77,0.07662293259819802
Cofinimmo,15,method_1,80,0.07654489562664177
Cofinimmo,15,method_1,83,0.06708131547697409
Cofinimmo,15,method_1,86,0.058581285593675717
Cofinimmo,15,method_1,89,0.05215747538285305
Cofinimmo,15,method_1,92,0.04641059437271699
Cofinimmo,15,method_1,95,0.0453277437689673
Cofinimmo,15,method_1,98,0.039272229185853505
Cofinimmo,15,method_1,101,0.03430249188990462
Cofinimmo,15,method_1,104,0.03358599165943525
Cofinimmo,15,method_1,107,0.029561537840222314
Cofinimmo,15,method_1,110,0.026285057148499717
Cofinimmo,15,method_1,113,0.02424129073764957
Cofinimmo,15,method_1,116,0.017802972626971496
Cofinimmo,15,method_1,119,0.013559203163345647
Cofinimmo,15,method_1,122,0.010569176218603796
Cofinimmo,15,method_1,125,0.00813474139873243
Cofinimmo,15,method_1,128,1.1749807481345171e-05
Cofinimmo,15,method_1,131,1.1749807481345171e-05
Cofinimmo,15,method_1,134,1.1749807481345171e-05
Cofinimmo,15,method_1,137,1.1749807481345171e-05
Cofinimmo,15,method_1,140,1.1749807481345171e-05
Cofinimmo,15,method_1,143,1.1749807481345171e-05
Cofinimmo,15,method_1,146,1.1749807481345171e-05
Cofinimmo,15,method_1,150,1.1749807481345171e-05
Cofinimmo,15,method_2,1,0.7232029960262112
Cofinimmo,15,method_2,4,0.5416213162318856
Cofinimmo,15,method_2,7,0.5129243769953421
Cofinimmo,15,method_2,10,0.4529578282075085
Cofinimmo,15,method_2,13,0.4379796309098793
Cofinimmo,15,method_2,16,0.4345881154436284
Cofinimmo,15,method_2,19,0.41358514978330463
Cofinimmo,15,method_2,22,0.3703437899540435
Cofinimmo,15,method_2,25,0.3436123535775392
Cofinimmo,15,method_2,28,0.3214185976085349
Cofinimmo,15,method_2,31,0.2846676906572658
Cofinimmo,15,method_2,34,0.26291761359246085
Cofinimmo,15,method_2,37,0.2523394955895989
Cofinimmo,15,method_2,40,0.23943011022810287
Cofinimmo,15,method_2,43,0.23439867769555586
Cofinimmo,15,method_2,46,0.21520355911246594
