page,method,k,rmse,cos_sim
3,method_2,4,0.06498297458056021,0.7590278387069702
3,method_2,7,0.054223310855217095,0.8393948078155518
3,method_2,10,0.048644710812612124,0.8730206489562988
3,method_2,13,0.04754380597418043,0.8792844414710999
3,method_2,16,0.043971105794334116,0.898008406162262
3,method_2,19,0.04165224605600004,0.9095112085342407
3,method_2,22,0.04049044532209383,0.9144731760025024
3,method_2,25,0.03855908223635839,0.9225000143051147
3,method_2,28,0.036622320790396935,0.9304249286651611
3,method_2,31,0.03475292133101054,0.937529444694519
3,method_2,34,0.03381874718197247,0.9408198595046997
3,method_2,37,0.03333276096860904,0.94251549243927
3,method_2,40,0.032069477234207375,0.9469519257545471
3,method_2,43,0.032118241372050646,0.9471850395202637
3,method_2,46,0.031232565434590936,0.9501190185546875
3,method_2,49,0.029265769698016454,0.956229031085968
3,method_2,52,0.027091419210944316,0.962460994720459
3,method_2,55,0.0259641736108951,0.9655601382255554
3,method_2,58,0.025804748536960808,0.9660667181015015
3,method_2,61,0.026034309172389688,0.9656174182891846
3,method_2,64,0.023300703001410558,0.9723963737487793
3,method_2,67,0.023042797479544304,0.9730718731880188
3,method_2,70,0.020765361240954686,0.9781183004379272
3,method_2,73,0.019898342920426044,0.9799400568008423
3,method_2,77,0.018006037037059112,0.983603298664093
3,method_2,80,0.016817865486998,0.9858097434043884
3,method_2,83,0.015436164825788242,0.9880044460296631
3,method_2,86,0.014531859793994071,0.9893580675125122
3,method_2,89,0.012867845810526184,0.9916717410087585
3,method_2,92,0.011648964343934766,0.9931594133377075
3,method_2,95,0.01114224358068139,0.9937460422515869
3,method_2,98,0.011208821767447445,0.9936749935150146
3,method_2,101,0.010386323328016901,0.9945701360702515
3,method_2,104,0.009098063774822236,0.9958343505859375
3,method_2,107,0.007522055856986832,0.9971567392349243
3,method_2,110,0.007005905731773362,0.997529923915863
3,method_2,113,0.005922193725570122,0.9982372522354126
3,method_2,116,0.005263453915985324,0.9986066818237305
3,method_2,119,0.00437614594313211,0.9990371465682983
3,method_2,122,0.0028117176813853176,0.9996028542518616
3,method_2,125,0.001458567470431346,0.999893307685852
3,method_2,128,3.308718192527316e-06,1.0
3,method_2,131,3.308718192527316e-06,1.0
3,method_2,134,3.308718192527316e-06,1.0
3,method_2,137,3.308718192527316e-06,1.0
3,method_2,140,3.308718192527316e-06,1.0
3,method_2,143,3.308718192527316e-06,1.0
3,method_2,146,3.308718192527316e-06,1.0
3,method_2,150,3.308718192527316e-06,1.0
3,method_3,1,0.07481475929104991,0.6622441411018372
3,method_3,4,0.0582904356015171,0.8116135001182556
3,method_3,7,0.05321772797541729,0.845745325088501
3,method_3,10,0.04881533455219851,0.8720308542251587
3,method_3,13,0.048903742888206855,0.8715271949768066
3,method_3,16,0.04323902929044771,0.9016631245613098
3,method_3,19,0.040857328909359676,0.9128784537315369
3,method_3,22,0.041169469826910894,0.9111367464065552
3,method_3,25,0.038863326964033704,0.9211260080337524
3,method_3,28,0.03760766385391115,0.9264066219329834
3,method_3,31,0.03561854885222823,0.9341541528701782
3,method_3,34,0.03542581335954455,0.9347887635231018
3,method_3,37,0.03538990687648021,0.9350772500038147
3,method_3,40,0.03399082696715174,0.940266489982605
3,method_3,43,0.034244878792077785,0.9399811625480652
3,method_3,46,0.03401419732823974,0.9407860040664673
3,method_3,49,0.03203569227327664,0.947247326374054
3,method_3,52,0.030326973776866367,0.9527113437652588
3,method_3,55,0.029518515908925715,0.9552859663963318
3,method_3,58,0.029507577706254513,0.9553857445716858
3,method_3,61,0.029118597482038055,0.9566645622253418
3,method_3,64,0.027546132605591887,0.9611448049545288
3,method_3,67,0.02715857744387615,0.9622315764427185
3,method_3,70,0.025998940410495053,0.9654266834259033
3,method_3,73,0.025172157977583737,0.9676368832588196
3,method_3,77,0.024023823424860306,0.9705642461776733
3,method_3,80,0.02311329071147236,0.9728764295578003
3,method_3,83,0.02217842157047551,0.9750049114227295
3,method_3,86,0.02179952334479757,0.9758462905883789
3,method_3,89,0.021096026388272765,0.9774172306060791
3,method_3,92,0.020241181261491135,0.9791978597640991
3,method_3,95,0.019831135851419268,0.9800367951393127
3,method_3,98,0.019729362745813474,0.9802411794662476
3,method_3,101,0.019292746848704984,0.9811162948608398
3,method_3,104,0.01872214166902884,0.982223391532898
3,method_3,107,0.018321239210595416,0.9829819202423096
3,method_3,110,0.01816890771139714,0.9832661151885986
3,method_3,113,0.017840760413101724,0.983872652053833
3,method_3,116,0.017497481193866293,0.9844894409179688
3,method_3,119,0.017324382009511086,0.984796941280365
3,method_3,122,0.016766702400549515,0.9857670068740845
3,method_3,125,0.016461478206974342,0.9862847328186035
3,method_3,128,0.016120189392449025,0.9868505597114563
3,method_3,131,0.015142764529971878,0.988408088684082
3,method_3,134,0.014533333750751536,0.9893271923065186
3,method_3,137,0.01346980786013803,0.9908453822135925
3,method_3,140,0.012858940487074387,0.9916665554046631
3,method_3,143,0.012376596423204536,0.9922791123390198
3,method_3,146,0.011203560650315962,0.9936717748641968
3,method_3,150,0.01053127447439924,0.9944139719009399
3,method_4,1,0.08061655391211613,0.5887230634689331
3,method_4,4,0.06040018524159674,0.7957485914230347
3,method_4,7,0.0465111669297986,0.8845932483673096
3,method_4,10,0.04038062453057522,0.9143641591072083
3,method_4,13,0.03831946930798549,0.9232391119003296
3,method_4,16,0.03466873436740559,0.9376354217529297
3,method_4,19,0.03303766219984309,0.9435375332832336
3,method_4,22,0.031542740516899814,0.9486671686172485
3,method_4,25,0.0296818581587766,0.9546852111816406
3,method_4,28,0.027332373790031093,0.9617128372192383
3,method_4,31,0.02541522636124691,0.9669842720031738
3,method_4,34,0.024160389272680882,0.9702128171920776
3,method_4,37,0.02298959391442918,0.97306889295578
3,method_4,40,0.021865746896528915,0.9756696224212646
3,method_4,43,0.020217342729029305,0.9792372584342957
3,method_4,46,0.01890860742854463,0.9818624258041382
3,method_4,49,0.017631681797333123,0.9842483997344971
3,method_4,52,0.01668118393939152,0.9859126806259155
3,method_4,55,0.016035446470447665,0.9869892597198486
3,method_4,58,0.014707876352299283,0.9890658855438232
3,method_4,61,0.013843730842105351,0.990319013595581
3,method_4,64,0.013287570226161095,0.9910846948623657
3,method_4,67,0.012601793380559757,0.9919847249984741
3,method_4,70,0.011687153574702404,0.993109941482544
3,method_4,73,0.011264483237119639,0.9936008453369141
3,method_4,77,0.010141180939554063,0.9948166608810425
3,method_4,80,0.009644015669367598,0.9953135251998901
3,method_4,83,0.008913119140444875,0.9959983229637146
3,method_4,86,0.008175347476384041,0.9966344833374023
3,method_4,89,0.007500733073752636,0.9971678256988525
3,method_4,92,0.007091407559490351,0.9974688291549683
3,method_4,95,0.00658714413903827,0.9978163242340088
3,method_4,98,0.005962182674714667,0.9982113242149353
3,method_4,101,0.005438881130573412,0.9985119104385376
3,method_4,104,0.004960278592600162,0.998762309551239
3,method_4,107,0.004518991358432425,0.9989728331565857
3,method_4,110,0.003962489356394747,0.9992103576660156
3,method_4,113,0.003385100671482634,0.9994237422943115
3,method_4,116,0.0029332533818894513,0.9995673894882202
3,method_4,119,0.0022179879360154993,0.9997526407241821
3,method_4,122,0.0016670047690301752,0.9998602867126465
3,method_4,125,0.0010665558070765142,0.9999427199363708
3,method_4,128,2.525033892523449e-06,1.0
3,method_4,131,2.525033892523449e-06,1.0
3,method_4,134,2.525033892523449e-06,1.0
3,method_4,137,2.525033892523449e-06,1.0
3,method_4,140,2.525033892523449e-06,1.0
3,method_4,143,2.525033892523449e-06,1.0
3,method_4,146,2.525033892523449e-06,1.0
3,method_4,150,2.525033892523449e-06,1.0
4,method_1,1,0.056947043712989656,0.8370434045791626
4,method_1,4,0.0485183737654916,0.8846905827522278
4,method_1,7,0.04461089329966703,0.9034799933433533
4,method_1,10,0.04366814174928357,0.9077233672142029
4,method_1,13,0.042132712204660125,0.9143971800804138
4,method_1,16,0.03921248431042031,0.9265445470809937
4,method_1,19,0.0365428852384134,0.9363691806793213
4,method_1,22,0.03578375870278711,0.9390644431114197
4,method_1,25,0.0342105725938179,0.9444687366485596
4,method_1,28,0.03365413705273024,0.9463086724281311
4,method_1,31,0.031764239919462436,0.9523333311080933
4,method_1,34,0.032106559019679,0.9512284994125366
4,method_1,37,0.03173221566854133,0.9523900151252747
4,method_1,40,0.030995725868099545,0.9546341896057129
4,method_1,43,0.029351299120472945,0.9594337940216064
4,method_1,46,0.028573803919846708,0.9617186188697815
4,method_1,49,0.027803531912649043,0.9638116359710693
4,method_1,52,0.027408024059132872,0.9648798108100891
4,method_1,55,0.02638287761770283,0.9674941301345825
4,method_1,58,0.02561694842998032,0.9694212675094604
4,method_1,61,0.024179318316218782,0.9728460311889648
4,method_1,64,0.02365059144437845,0.974028468132019
4,method_1,67,0.0231041686590329,0.975192666053772
4,method_1,70,0.02179494157991596,0.977971613407135
4,method_1,73,0.01988952498936848,0.9817578792572021
4,method_1,77,0.016423098890006566,0.9875809550285339
4,method_1,80,0.014221711210647995,0.9906752705574036
4,method_1,83,0.013780264273005091,0.9912325739860535
4,method_1,86,0.012248725614954539,0.9930855631828308
4,method_1,89,0.011088658310490548,0.9943452477455139
4,method_1,92,0.010633639860271306,0.9947726130485535
4,method_1,95,0.009937178744796714,0.9954448938369751
4,method_1,98,0.009102074715880754,0.9961796998977661
4,method_1,101,0.007600465047490143,0.9973412752151489
4,method_1,104,0.006951122160395078,0.9977903366088867
4,method_1,107,0.005812504370024247,0.9984528422355652
4,method_1,110,0.00491371508683269,0.9988945722579956
4,method_1,113,0.004102997745152707,0.9992271661758423
4,method_1,116,0.003605576732149945,0.9994006156921387
4,method_1,119,0.0025979938595236157,0.9996929168701172
4,method_1,122,0.0019784661527249,0.9998219013214111
4,method_1,125,0.0009330698655123226,0.9999598264694214
4,method_1,128,1.7321296738293175e-06,0.9999998807907104
4,method_1,131,1.7321296738293175e-06,0.9999998807907104
4,method_1,134,1.7321296738293175e-06,0.9999998807907104
4,method_1,137,1.7321296738293175e-06,0.9999998807907104
4,method_1,140,1.7321296738293175e-06,0.9999998807907104
4,method_1,143,1.7321296738293175e-06,0.9999998807907104
4,method_1,146,1.7321296738293175e-06,0.9999998807907104
4,method_1,150,1.7321296738293175e-06,0.9999998807907104
4,method_2,1,0.08598302047407089,0.5807515978813171
4,method_2,4,0.060870650805316014,0.8111615777015686
4,method_2,7,0.05356665218154665,0.8573780059814453
4,method_2,10,0.052188904380747254,0.8651943206787109
4,method_2,13,0.048941150029337084,0.8825368285179138
4,method_2,16,0.04583499714195778,0.8981288075447083
4,method_2,19,0.04236167021106784,0.9135700464248657
4,method_2,22,0.04140748436005609,0.9175387620925903
4,method_2,25,0.04007453045331982,0.9229860305786133
4,method_2,28,0.03921762005538429,0.926364004611969
4,method_2,31,0.0375481021969671,0.9327207803726196
4,method_2,34,0.03696412754634825,0.934809684753418
4,method_2,37,0.0362322862122997,0.9374455213546753
4,method_2,40,0.035011337223717236,0.9417189955711365
4,method_2,43,0.03335651560774667,0.947285532951355
4,method_2,46,0.032567375088163215,0.9499436616897583
4,method_2,49,0.031276952028590745,0.9539529085159302
4,method_2,52,0.030656905652648257,0.9558337330818176
4,method_2,55,0.029280892622109266,0.9597781896591187
4,method_2,58,0.02847381316395205,0.9620405435562134
4,method_2,61,0.027105034465584484,0.965692400932312
4,method_2,64,0.026301539563193546,0.9677301645278931
4,method_2,67,0.02556037781852524,0.9695255756378174
4,method_2,70,0.024248989659561966,0.9726277589797974
4,method_2,73,0.022452964611582287,0.9766335487365723
4,method_2,77,0.019332111948330094,0.9827004075050354
4,method_2,80,0.01711471825006144,0.9864434003829956
4,method_2,83,0.016472175528034236,0.9874337911605835
4,method_2,86,0.014730231587073305,0.9899699091911316
4,method_2,89,0.013558858883532709,0.9915152192115784
4,method_2,92,0.01283044943756374,0.9923779368400574
4,method_2,95,0.011981161917157222,0.9933651685714722
4,method_2,98,0.01100726186279205,0.9944027066230774
4,method_2,101,0.009526330222161242,0.995813250541687
4,method_2,104,0.00869786905918529,0.9965242743492126
4,method_2,107,0.007602022661251063,0.997342050075531
4,method_2,110,0.006680490152057952,0.9979472160339355
4,method_2,113,0.0056738104672247455,0.9985175132751465
4,method_2,116,0.004870404556619331,0.9989051818847656
4,method_2,119,0.003825902574833584,0.9993284940719604
4,method_2,122,0.0030411289311561658,0.9995754957199097
4,method_2,125,0.001869379674940033,0.9998385906219482
4,method_2,128,3.0226202931326868e-06,0.9999999403953552
4,method_2,131,3.0226202931326868e-06,0.9999999403953552
4,method_2,134,3.0226202931326868e-06,0.9999999403953552
4,method_2,137,3.0226202931326868e-06,0.9999999403953552
4,method_2,140,3.0226202931326868e-06,0.9999999403953552
4,method_2,143,3.0226202931326868e-06,0.9999999403953552
4,method_2,146,3.0226202931326868e-06,0.9999999403953552
4,method_2,150,3.0226202931326868e-06,0.9999999403953552
4,method_3,1,0.078343259394083,0.6584264636039734
4,method_3,4,0.055697959901862354,0.8453141450881958
4,method_3,7,0.0511680848232228,0.8710483312606812
4,method_3,10,0.05025191390591145,0.8758238554000854
4,method_3,13,0.04792502904092255,0.8877174854278564
4,method_3,16,0.04427266321654582,0.9056264758110046
4,method_3,19,0.0425014704277235,0.9128185510635376
4,method_3,22,0.041531779242190314,0.9169485569000244
4,method_3,25,0.041095885019174945,0.9187399744987488
4,method_3,28,0.04044068648735866,0.9214199185371399
4,method_3,31,0.03852587247530256,0.928978443145752
4,method_3,34,0.03899742009974655,0.9271584749221802
4,method_3,37,0.03805041949496994,0.9307889938354492
4,method_3,40,0.036845798927059234,0.9352469444274902
4,method_3,43,0.03558283195072112,0.9397737979888916
4,method_3,46,0.03470336423488291,0.9428958296775818
4,method_3,49,0.03409612351998743,0.9449476003646851
4,method_3,52,0.03368040955799725,0.9462884664535522
4,method_3,55,0.03306309363743994,0.9483374953269958
4,method_3,58,0.03215163363331924,0.951258659362793
4,method_3,61,0.030830611747531583,0.9553336501121521
4,method_3,64,0.030240095335765108,0.957068920135498
4,method_3,67,0.02986742602140081,0.9580868482589722
4,method_3,70,0.02885519416879064,0.9609555006027222
4,method_3,73,0.02743667009317497,0.9648239612579346
4,method_3,77,0.025002940198737205,0.9708763360977173
4,method_3,80,0.023655745762086507,0.9739177227020264
4,method_3,83,0.02307834593007573,0.9752092957496643
4,method_3,86,0.022120064754002067,0.9772341847419739
4,method_3,89,0.021525002532344028,0.9784537553787231
4,method_3,92,0.021086079281151488,0.9792833924293518
4,method_3,95,0.02076066339238204,0.9799240231513977
4,method_3,98,0.020227221371398103,0.980945348739624
4,method_3,101,0.0196396679580574,0.9820414185523987
4,method_3,104,0.019219208808545458,0.9828232526779175
4,method_3,107,0.018846289370192476,0.9834916591644287
4,method_3,110,0.01856110722135416,0.9839897155761719
4,method_3,113,0.01811905548122575,0.9847418665885925
4,method_3,116,0.017788733002786255,0.9852902889251709
4,method_3,119,0.017502862854985198,0.9857650995254517
4,method_3,122,0.017164761806025667,0.9863123893737793
4,method_3,125,0.016862493764758724,0.986788272857666
4,method_3,128,0.016592938623554113,0.9872090816497803
4,method_3,131,0.015598533611785806,0.9887048602104187
4,method_3,134,0.014850079467691306,0.9897681474685669
4,method_3,137,0.013966412639520434,0.9909550547599792
4,method_3,140,0.01281968675070036,0.9923877716064453
4,method_3,143,0.012183559621123762,0.9931265115737915
4,method_3,146,0.011701103051340892,0.9936614632606506
4,method_3,150,0.0109034448345136,0.9944970011711121
4,method_4,1,0.0835340480539175,0.5964828729629517
4,method_4,4,0.05586008224839859,0.8437578082084656
4,method_4,7,0.04582086307897296,0.8978685140609741
4,method_4,10,0.042993685953675795,0.9106860160827637
4,method_4,13,0.03896834529832518,0.9272582530975342
4,method_4,16,0.03624873960190613,0.9373862743377686
4,method_4,19,0.0330749960133681,0.948158860206604
4,method_4,22,0.03135596318269155,0.953535795211792
4,method_4,25,0.02949040882007966,0.9590151309967041
4,method_4,28,0.028119760346437903,0.9628084301948547
4,method_4,31,0.02681436970118654,0.9662402868270874
4,method_4,34,0.025077909185693078,0.9705355763435364
4,method_4,37,0.023413777763797928,0.9743661284446716
4,method_4,40,0.022094781227465707,0.9772056341171265
4,method_4,43,0.020821827468586306,0.9797828197479248
4,method_4,46,0.020021485023993455,0.9813216328620911
4,method_4,49,0.018406824672500387,0.9842360615730286
4,method_4,52,0.017553633608800263,0.9856739044189453
4,method_4,55,0.01599486687779535,0.9881198406219482
4,method_4,58,0.015448828787529824,0.9889217615127563
4,method_4,61,0.014824200704466852,0.9898039698600769
4,method_4,64,0.013671783463989097,0.9913342595100403
4,method_4,67,0.012864383738774594,0.9923314452171326
4,method_4,70,0.012247568414161997,0.9930516481399536
4,method_4,73,0.011679055617855611,0.9936837553977966
4,method_4,77,0.011061995916075354,0.9943352937698364
4,method_4,80,0.010148772481017932,0.9952342510223389
4,method_4,83,0.009576300406989008,0.9957577586174011
4,method_4,86,0.008660714216269717,0.99653160572052
4,method_4,89,0.008141371464386172,0.9969357252120972
4,method_4,92,0.00746458743500672,0.9974246621131897
4,method_4,95,0.006929200177750068,0.9977812170982361
4,method_4,98,0.006364465428563297,0.9981284141540527
4,method_4,101,0.0058662993276546735,0.9984101057052612
4,method_4,104,0.00531604343253373,0.998694658279419
4,method_4,107,0.0049504850713474775,0.9988679885864258
4,method_4,110,0.00456261395000206,0.999038577079773
4,method_4,113,0.003942491008165889,0.9992822408676147
4,method_4,116,0.003291231898299544,0.9994997978210449
4,method_4,119,0.002815656515839909,0.9996339082717896
4,method_4,122,0.0023123447950320433,0.9997531175613403
4,method_4,125,0.001620348092490017,0.9998787045478821
4,method_4,128,2.138117255713314e-06,1.0
4,method_4,131,2.138117255713314e-06,1.0
4,method_4,134,2.138117255713314e-06,1.0
4,method_4,137,2.138117255713314e-06,1.0
4,method_4,140,2.138117255713314e-06,1.0
4,method_4,143,2.138117255713314e-06,1.0
4,method_4,146,2.138117255713314e-06,1.0
4,method_4,150,2.138117255713314e-06,1.0
5,method_1,1,0.06430353158605455,0.8026349544525146
5,method_1,4,0.0516764545690934,0.877638041973114
5,method_1,7,0.04576256098767936,0.9054793119430542
5,method_1,10,0.04121789274687164,0.9240615367889404
5,method_1,13,0.045705791746082955,0.9059914350509644
5,method_1,16,0.03939852577737029,0.9308454394340515
5,method_1,19,0.039431800662175144,0.9307485818862915
5,method_1,22,0.03371305564854126,0.9499096274375916
5,method_1,25,0.03345712460751488,0.9507228136062622
5,method_1,28,0.02963627478758624,0.96147620677948
5,method_1,31,0.02833504129385577,0.9648438692092896
5,method_1,34,0.027828885620106113,0.9663002490997314
5,method_1,37,0.026977878887746182,0.9684222936630249
5,method_1,40,0.0263378036979907,0.9698539972305298
5,method_1,43,0.025133494151410963,0.9725289344787598
5,method_1,46,0.024805175079975254,0.9733074903488159
5,method_1,49,0.024394738178887355,0.9742382764816284
5,method_1,52,0.02510072192159806,0.9732939600944519
5,method_1,55,0.02013669315409583,0.982457160949707
5,method_1,58,0.02022908746690638,0.9823194146156311
5,method_1,61,0.01891600407086533,0.984578013420105
5,method_1,64,0.01735273039301909,0.9869755506515503
5,method_1,67,0.016799286631793534,0.9877944588661194
5,method_1,70,0.017503856352181834,0.9868086576461792
5,method_1,73,0.017526920397922897,0.9868333339691162
5,method_1,77,0.01688019014276817,0.9877318143844604
5,method_1,80,0.01421144564931451,0.9912732243537903
5,method_1,83,0.011965809680034571,0.9938536882400513
5,method_1,86,0.011058317201876187,0.9947531223297119
5,method_1,89,0.009907083135471922,0.9958118200302124
5,method_1,92,0.009194803331759689,0.9964139461517334
5,method_1,95,0.009302716709508026,0.9963442087173462
5,method_1,98,0.009129965293428874,0.9964820742607117
5,method_1,101,0.008538832367946213,0.9969175457954407
5,method_1,104,0.008037124462275754,0.9972702264785767
5,method_1,107,0.006281983530695956,0.9983123540878296
5,method_1,110,0.004607216118999897,0.9990866780281067
5,method_1,113,0.0040804506697913545,0.9992835521697998
5,method_1,116,0.0037461513152838967,0.9993973970413208
5,method_1,119,0.003405053247062721,0.999502956867218
5,method_1,122,0.0026964430036532446,0.9996879696846008
5,method_1,125,0.00125211245608137,0.9999330043792725
5,method_1,128,1.5627934829018027e-06,1.0
5,method_1,131,1.5627934829018027e-06,1.0
5,method_1,134,1.5627934829018027e-06,1.0
5,method_1,137,1.5627934829018027e-06,1.0
5,method_1,140,1.5627934829018027e-06,1.0
5,method_1,143,1.5627934829018027e-06,1.0
5,method_1,146,1.5627934829018027e-06,1.0
5,method_1,150,1.5627934829018027e-06,1.0
5,method_2,1,0.08604036752720265,0.6125574111938477
5,method_2,4,0.0697710027843332,0.7624776363372803
5,method_2,7,0.06265363213904063,0.8139355182647705
5,method_2,10,0.05000029979183802,0.8860124349594116
5,method_2,13,0.050543671794641934,0.8832859992980957
5,method_2,16,0.045770637153579964,0.9054099917411804
5,method_2,19,0.04480603821754689,0.9095425009727478
5,method_2,22,0.04034403052110603,0.9273526072502136
5,method_2,25,0.03942730845032662,0.930755615234375
5,method_2,28,0.03547114995628034,0.9443227052688599
5,method_2,31,0.034122183656235414,0.9485909342765808
5,method_2,34,0.03287056258934653,0.952491819858551
5,method_2,37,0.03178992288270776,0.9556952714920044
5,method_2,40,0.03062725576418235,0.9588898420333862
5,method_2,43,0.029280417508730578,0.9624573588371277
5,method_2,46,0.028489151147164077,0.9645484685897827
5,method_2,49,0.027914239539346502,0.9660331010818481
5,method_2,52,0.028326247678559412,0.9655840396881104
5,method_2,55,0.024047367458989524,0.9748530983924866
5,method_2,58,0.023859664980962963,0.9752723574638367
5,method_2,61,0.02205308195690255,0.978939950466156
5,method_2,64,0.02060056259066246,0.9815876483917236
5,method_2,67,0.019964222421934484,0.9827145338058472
5,method_2,70,0.020065114705714024,0.9826022982597351
5,method_2,73,0.019810639273348942,0.9831088185310364
5,method_2,77,0.01908097539741078,0.984281063079834
5,method_2,80,0.016588530263804514,0.9880906343460083
5,method_2,83,0.014484779246594597,0.9909635782241821
5,method_2,86,0.01347549408758268,0.9921835064888
5,method_2,89,0.012364736133549284,0.9934431314468384
5,method_2,92,0.01134434206683639,0.9945058822631836
5,method_2,95,0.011169993146836404,0.9946922063827515
5,method_2,98,0.010688067309555202,0.9951477646827698
5,method_2,101,0.009970377047233907,0.9957733750343323
5,method_2,104,0.009407086383879422,0.9962387084960938
5,method_2,107,0.007811824994803598,0.9973827600479126
5,method_2,110,0.006273378386907824,0.9983057379722595
5,method_2,113,0.005348453332328867,0.9987686276435852
5,method_2,116,0.004737843829833577,0.9990351796150208
5,method_2,119,0.004206609087873834,0.9992402791976929
5,method_2,122,0.0033032485180887,0.9995311498641968
5,method_2,125,0.0016939996914255438,0.9998770356178284
5,method_2,128,2.668636706000085e-06,1.0
5,method_2,131,2.668636706000085e-06,1.0
5,method_2,134,2.668636706000085e-06,1.0
5,method_2,137,2.668636706000085e-06,1.0
5,method_2,140,2.668636706000085e-06,1.0
5,method_2,143,2.668636706000085e-06,1.0
5,method_2,146,2.668636706000085e-06,1.0
5,method_2,150,2.668636706000085e-06,1.0
5,method_3,1,0.08155127443055844,0.6562802791595459
5,method_3,4,0.06652666142346553,0.7871266007423401
5,method_3,7,0.05259458681648941,0.872937023639679
5,method_3,10,0.05026313906339599,0.8846631646156311
5,method_3,13,0.05041842414630784,0.8839237689971924
5,method_3,16,0.04692649000161802,0.9003332853317261
5,method_3,19,0.0450977944313731,0.908300518989563
5,method_3,22,0.04335243651788887,0.9156954288482666
5,method_3,25,0.04142110081427278,0.9233036041259766
5,method_3,28,0.039078286080636626,0.9320352077484131
5,method_3,31,0.037934368485065935,0.9360862970352173
5,method_3,34,0.036323927949651454,0.9417296051979065
5,method_3,37,0.03526608872140443,0.9451856017112732
5,method_3,40,0.03484150944014969,0.9465507864952087
5,method_3,43,0.03414155501892805,0.9486821889877319
5,method_3,46,0.033264256398472976,0.9514051675796509
5,method_3,49,0.03110533530064026,0.9575412273406982
5,method_3,52,0.03138321927044171,0.9569530487060547
5,method_3,55,0.02877664208504989,0.9637335538864136
5,method_3,58,0.028376913236980824,0.9647645354270935
5,method_3,61,0.02703417145853958,0.968062162399292
5,method_3,64,0.0259774206582632,0.9705349206924438
5,method_3,67,0.02529409288242776,0.9720867872238159
5,method_3,70,0.02542047969141595,0.9718128442764282
5,method_3,73,0.025253446872409713,0.972211480140686
5,method_3,77,0.025158262503649914,0.972412109375
5,method_3,80,0.02395926414651988,0.9749915599822998
5,method_3,83,0.02277393948008295,0.9774592518806458
5,method_3,86,0.022208583015553767,0.9785699844360352
5,method_3,89,0.021428136886237268,0.9800601005554199
5,method_3,92,0.02101243431171033,0.9808419346809387
5,method_3,95,0.02070184436022161,0.9814205765724182
5,method_3,98,0.020574153023501275,0.9816627502441406
5,method_3,101,0.020062100404346576,0.9826083183288574
5,method_3,104,0.01937608776865239,0.9837595820426941
5,method_3,107,0.01845965628525691,0.9852497577667236
5,method_3,110,0.01771080833455477,0.9864200353622437
5,method_3,113,0.017340242572485242,0.9869827032089233
5,method_3,116,0.017078663370440877,0.9873785972595215
5,method_3,119,0.016808279076473583,0.9877761602401733
5,method_3,122,0.01647920343357998,0.9882510900497437
5,method_3,125,0.016009387758534926,0.9889128804206848
5,method_3,128,0.015379890059399725,0.9897769689559937
5,method_3,131,0.014209300808643917,0.9912941455841064
5,method_3,134,0.013151870747534865,0.9925563931465149
5,method_3,137,0.012399591751662645,0.9933741092681885
5,method_3,140,0.011667894991423499,0.9941302537918091
5,method_3,143,0.011046016990444293,0.9947391152381897
5,method_3,146,0.010386432260257903,0.9953487515449524
5,method_3,150,0.009826662007325751,0.9958370923995972
5,method_4,1,0.08476529670686918,0.6178817749023438
5,method_4,4,0.0656536170462404,0.7931749820709229
5,method_4,7,0.05663125396356863,0.8509149551391602
5,method_4,10,0.04153097616289104,0.9228182435035706
5,method_4,13,0.0380100141497248,0.9357832670211792
5,method_4,16,0.03522470716680199,0.9451143741607666
5,method_4,19,0.032253828218626025,0.9541960954666138
5,method_4,22,0.02927967401039863,0.9624118804931641
5,method_4,25,0.028060010736839423,0.9655329585075378
5,method_4,28,0.025466090395130432,0.971699595451355
5,method_4,31,0.024224250355365053,0.9744278192520142
5,method_4,34,0.02268783109120542,0.9776048064231873
5,method_4,37,0.0213698387484346,0.9801568388938904
5,method_4,40,0.0199528301140862,0.9827234745025635
5,method_4,43,0.018931988573118723,0.984459638595581
5,method_4,46,0.017579130799605252,0.9866158962249756
5,method_4,49,0.016745473876749753,0.987862765789032
5,method_4,52,0.015955737312749445,0.9889868497848511
5,method_4,55,0.015127374760610934,0.9901062846183777
5,method_4,58,0.014611014106701058,0.9907732009887695
5,method_4,61,0.013073031534127871,0.9926203489303589
5,method_4,64,0.012520193249477791,0.993233323097229
5,method_4,67,0.011990469167193577,0.9937955737113953
5,method_4,70,0.010958626711933435,0.9948201179504395
5,method_4,73,0.010254981205997406,0.9954655170440674
5,method_4,77,0.009777070952261616,0.995879054069519
5,method_4,80,0.009179615007149781,0.9963682889938354
5,method_4,83,0.008575640961122354,0.9968311190605164
5,method_4,86,0.008050083703641256,0.9972081184387207
5,method_4,89,0.007684555203688609,0.9974562525749207
5,method_4,92,0.006889963438945624,0.9979555606842041
5,method_4,95,0.006382778834759174,0.9982457756996155
5,method_4,98,0.005729898151274515,0.9985865354537964
5,method_4,101,0.005289636589982214,0.9987955689430237
5,method_4,104,0.004998871854244264,0.9989243745803833
5,method_4,107,0.004694819812095645,0.9990512728691101
5,method_4,110,0.004286962192787935,0.9992090463638306
5,method_4,113,0.0034788082249721966,0.9994791746139526
5,method_4,116,0.0029164687538770764,0.9996340274810791
5,method_4,119,0.0024784917576811077,0.9997357130050659
5,method_4,122,0.0019114373014526005,0.9998427629470825
5,method_4,125,0.0011418956731154841,0.9999439120292664
