method,k,mean,std,min,max
method_4,110,0.0035957553158888827,0.0010364696882018778,0.001501054972558066,0.00460634507890193
method_4,113,0.0030580625522929556,0.0009062266472632309,0.001179179631735941,0.003942491008165889
method_4,116,0.002601394568691992,0.0008380843179194579,0.0008142036365272818,0.0034111382574900173
method_4,119,0.002077932680803167,0.0007072932108532314,0.0005594461857747048,0.002815656515839909
method_4,122,0.0016145818163124676,0.0006230932270798218,0.0003917559703362434,0.002344235351191346
method_4,125,0.0010553273051394254,0.0004474989388265681,0.0002565720826975373,0.0016474557508631197
method_4,128,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,131,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,134,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,137,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,140,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,143,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,146,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
method_4,150,1.8344934353586985e-06,4.789758044751943e-07,1.1240314515302856e-06,2.525033892523449e-06
