page,method,k,rmse,cos_sim
3,method_3,119,0.018317882340061823,0.984767496585846
3,method_3,122,0.017939903561736557,0.9853927493095398
3,method_3,125,0.01704626829029657,0.9868221282958984
3,method_3,128,0.016776889385758772,0.9872404932975769
3,method_3,131,0.015945217368366862,0.9884800910949707
3,method_3,134,0.015062735379345406,0.9897307753562927
3,method_3,137,0.014304291256408131,0.9907453060150146
3,method_3,140,0.013716026099546521,0.9914916157722473
3,method_3,143,0.01303550432626125,0.9923148155212402
3,method_3,146,0.012340036820971945,0.9931161403656006
3,method_3,150,0.011617860775118697,0.9939000606536865
3,method_4,1,0.08154660633676614,0.6330678462982178
3,method_4,4,0.058313360486550614,0.8328156471252441
3,method_4,7,0.04863428981099851,0.8870517611503601
3,method_4,10,0.04276436863087913,0.9138957858085632
3,method_4,13,0.03791434808753611,0.9329873323440552
3,method_4,16,0.035766222369166156,0.9405996799468994
3,method_4,19,0.03357169576500025,0.9478604197502136
3,method_4,22,0.032319570477999514,0.9517741799354553
3,method_4,25,0.029898446604323864,0.9588785767555237
3,method_4,28,0.028340291506741798,0.9631330370903015
3,method_4,31,0.026857715209289493,0.9669537544250488
3,method_4,34,0.02531364122661471,0.9707000255584717
3,method_4,37,0.024347818625478017,0.972923755645752
3,method_4,40,0.023055200921623872,0.9757572412490845
3,method_4,43,0.02134617468996901,0.9792547821998596
3,method_4,46,0.020106258594902712,0.9816168546676636
3,method_4,49,0.01938929078591924,0.9829156398773193
3,method_4,52,0.01811343592844443,0.9851064682006836
3,method_4,55,0.017556335932058575,0.9860149621963501
3,method_4,58,0.016550971355059955,0.9875806570053101
3,method_4,61,0.015518184256764066,0.9890905022621155
3,method_4,64,0.014593445352183985,0.9903581142425537
3,method_4,67,0.013678943773601421,0.991533637046814
3,method_4,70,0.012999530094278317,0.9923569560050964
3,method_4,73,0.012263680974278338,0.9932006597518921
3,method_4,77,0.011516455428309794,0.9940063953399658
3,method_4,80,0.010673339574955108,0.9948539137840271
3,method_4,83,0.009958661204407426,0.9955214858055115
3,method_4,86,0.009307398940936577,0.9960892796516418
3,method_4,89,0.00877589532550521,0.9965239763259888
3,method_4,92,0.008212905896815595,0.9969562292098999
3,method_4,95,0.007573812917552992,0.9974121451377869
3,method_4,98,0.006939797507646609,0.9978277087211609
3,method_4,101,0.006479204630705386,0.998106837272644
3,method_4,104,0.005557569133841207,0.9986074566841125
3,method_4,107,0.005036418804582578,0.9988564252853394
3,method_4,110,0.004518300780707651,0.999079704284668
3,method_4,113,0.003802342315348567,0.9993484020233154
3,method_4,116,0.0030577120213881484,0.9995786547660828
3,method_4,119,0.0025053588794030604,0.9997171759605408
3,method_4,122,0.0019392682901872447,0.9998304843902588
3,method_4,125,0.001198115062548104,0.9999353289604187
3,method_4,128,1.3324275470393007e-06,0.9999999403953552
3,method_4,131,1.3324275470393007e-06,0.9999999403953552
3,method_4,134,1.3324275470393007e-06,0.9999999403953552
3,method_4,137,1.3324275470393007e-06,0.9999999403953552
3,method_4,140,1.3324275470393007e-06,0.9999999403953552
3,method_4,143,1.3324275470393007e-06,0.9999999403953552
3,method_4,146,1.3324275470393007e-06,0.9999999403953552
3,method_4,150,1.3324275470393007e-06,0.9999999403953552
4,method_1,1,0.06249866074378885,0.8009440898895264
4,method_1,4,0.05003035367199132,0.877653181552887
4,method_1,7,0.05265097955721833,0.8634995818138123
4,method_1,10,0.044375512655748905,0.904984712600708
4,method_1,13,0.0437057135795278,0.9079866409301758
4,method_1,16,0.0401731591929127,0.9229284524917603
4,method_1,19,0.03922579281526099,0.9265851974487305
4,method_1,22,0.03886633583314666,0.928897500038147
4,method_1,25,0.03915679844708493,0.9283121228218079
4,method_1,28,0.03603924092348472,0.938765287399292
4,method_1,31,0.03635689483227785,0.9380226135253906
4,method_1,34,0.03396041219865355,0.9462522268295288
4,method_1,37,0.028508734156248272,0.9619194269180298
4,method_1,40,0.027142081185517464,0.9655466079711914
4,method_1,43,0.02699275580144683,0.9659314155578613
4,method_1,46,0.02648589886406878,0.9672244191169739
4,method_1,49,0.024842852701471334,0.971221923828125
4,method_1,52,0.02442747701227346,0.97218918800354
4,method_1,55,0.023125560697720562,0.9751282930374146
4,method_1,58,0.023392230014085247,0.9745293855667114
4,method_1,61,0.023334253411782795,0.9746787548065186
4,method_1,64,0.02158558641469892,0.9783508777618408
4,method_1,67,0.016803353918934807,0.9869782328605652
4,method_1,70,0.016584183031830214,0.9873267412185669
4,method_1,73,0.01615927824854957,0.9879817366600037
4,method_1,77,0.014460504003798091,0.9905011057853699
4,method_1,80,0.014355064162566974,0.9905895590782166
4,method_1,83,0.012534733010722493,0.9927529692649841
4,method_1,86,0.011350448221022527,0.9940608739852905
4,method_1,89,0.009514573841728526,0.9958410859107971
4,method_1,92,0.008934692044877212,0.9963554739952087
4,method_1,95,0.008326669339463666,0.9968292117118835
4,method_1,98,0.007732377948570576,0.9972593784332275
4,method_1,101,0.007157544495494662,0.9976462125778198
4,method_1,104,0.006861306220368364,0.9978356957435608
4,method_1,107,0.006199390390616136,0.9982321262359619
4,method_1,110,0.005562337477943771,0.998577356338501
4,method_1,113,0.004624942488812168,0.9990164637565613
4,method_1,116,0.004094000880476241,0.9992302656173706
4,method_1,119,0.00285676177907619,0.9996269345283508
4,method_1,122,0.002340004009342607,0.9997508525848389
4,method_1,125,0.001079559694751771,0.9999465942382812
4,method_1,128,1.4912831625356244e-06,1.0
4,method_1,131,1.4912831625356244e-06,1.0
4,method_1,134,1.4912831625356244e-06,1.0
4,method_1,137,1.4912831625356244e-06,1.0
4,method_1,140,1.4912831625356244e-06,1.0
4,method_1,143,1.4912831625356244e-06,1.0
4,method_1,146,1.4912831625356244e-06,1.0
4,method_1,150,1.4912831625356244e-06,1.0
4,method_2,1,0.0834994817347561,0.616093635559082
4,method_2,4,0.06268709833044031,0.7992978096008301
4,method_2,7,0.06214329322717377,0.8034375905990601
4,method_2,10,0.054846224603360604,0.8506156802177429
4,method_2,13,0.05102364295266263,0.8722965717315674
4,method_2,16,0.046708716061360005,0.8943838477134705
4,method_2,19,0.04543818613676229,0.9001547694206238
4,method_2,22,0.044628979184114057,0.9044140577316284
4,method_2,25,0.044303951194414944,0.9063376188278198
4,method_2,28,0.04115429495217239,0.9190713167190552
4,method_2,31,0.04100284916720862,0.9200056791305542
4,method_2,34,0.038745602013980474,0.9290164113044739
4,method_2,37,0.03423435743602196,0.9445995092391968
4,method_2,40,0.032542293188995236,0.9500811100006104
4,method_2,43,0.031307696188603885,0.9538862705230713
4,method_2,46,0.030406599433989524,0.9565631747245789
4,method_2,49,0.028719507693199614,0.9613437652587891
4,method_2,52,0.02807530111538207,0.9630913734436035
4,method_2,55,0.026616485340955218,0.9669137001037598
4,method_2,58,0.026559172712928705,0.9670378565788269
4,method_2,61,0.026215138057912014,0.9679203033447266
4,method_2,64,0.024489133572574175,0.9720458388328552
4,method_2,67,0.020446747452443608,0.9806406497955322
4,method_2,70,0.019920732632542668,0.9816447496414185
4,method_2,73,0.01915087069868212,0.9830599427223206
4,method_2,77,0.017347110895729823,0.9862318634986877
4,method_2,80,0.016990217966180762,0.9867490530014038
4,method_2,83,0.015247707157447778,0.9892576932907104
4,method_2,86,0.01388201984397079,0.9911029934883118
4,method_2,89,0.012109356758080864,0.9932481050491333
4,method_2,92,0.01138666558519093,0.9940541386604309
4,method_2,95,0.01051116279278661,0.9949294924736023
4,method_2,98,0.009730418639664657,0.9956498146057129
4,method_2,101,0.00899224969570407,0.9962801337242126
4,method_2,104,0.008437462759432465,0.9967243671417236
4,method_2,107,0.007636726909048327,0.9973159432411194
4,method_2,110,0.006842913803782353,0.9978458881378174
4,method_2,113,0.005661757437925962,0.9985256195068359
4,method_2,116,0.004966224550337379,0.9988665580749512
4,method_2,119,0.003716363212802193,0.9993669986724854
4,method_2,122,0.0029102669892727136,0.9996131658554077
4,method_2,125,0.001461799896936606,0.9999018907546997
4,method_2,128,2.7350859004771014e-06,1.0
4,method_2,131,2.7350859004771014e-06,1.0
4,method_2,134,2.7350859004771014e-06,1.0
4,method_2,137,2.7350859004771014e-06,1.0
4,method_2,140,2.7350859004771014e-06,1.0
4,method_2,143,2.7350859004771014e-06,1.0
4,method_2,146,2.7350859004771014e-06,1.0
4,method_2,150,2.7350859004771014e-06,1.0
4,method_3,1,0.0799056498520281,0.6441431045532227
4,method_3,4,0.0601411674374206,0.8170332312583923
4,method_3,7,0.057625396192263374,0.833560585975647
4,method_3,10,0.05060945621403287,0.8746749758720398
4,method_3,13,0.048729974327560606,0.8844383955001831
4,method_3,16,0.04656101408450033,0.8950114250183105
4,method_3,19,0.04463715091067813,0.9038488864898682
4,method_3,22,0.04335972118883859,0.9096424579620361
4,method_3,25,0.04166575039039893,0.9168740510940552
4,method_3,28,0.04035723847557687,0.9221376180648804
4,method_3,31,0.04011519393220517,0.9231305122375488
4,method_3,34,0.03831282762024509,0.9302353858947754
4,method_3,37,0.035297748139673554,0.9409949779510498
4,method_3,40,0.034175538764936626,0.944794774055481
4,method_3,43,0.033750980683600176,0.9461959004402161
4,method_3,46,0.033138998600512684,0.948184609413147
4,method_3,49,0.03225474498023701,0.9509838223457336
4,method_3,52,0.031668038766580524,0.9528061747550964
4,method_3,55,0.03070323641498385,0.9557368755340576
4,method_3,58,0.030951985352593987,0.954952597618103
4,method_3,61,0.030178390007459244,0.9572267532348633
4,method_3,64,0.028746094636026797,0.9612981677055359
4,method_3,67,0.0262742955999676,0.9678090214729309
4,method_3,70,0.025766665720828134,0.9690691828727722
4,method_3,73,0.025227771779371633,0.9703764915466309
4,method_3,77,0.024235685305171385,0.9728569388389587
4,method_3,80,0.023644496850896694,0.9741412997245789
4,method_3,83,0.02251069631741905,0.9764358401298523
4,method_3,86,0.02179047371541894,0.977938711643219
4,method_3,89,0.021082208735561953,0.9793879389762878
4,method_3,92,0.020537048316852102,0.9804807305335999
4,method_3,95,0.020082324394564092,0.9813367128372192
4,method_3,98,0.019643344183449846,0.9821441173553467
4,method_3,101,0.01929741143675988,0.9827589988708496
4,method_3,104,0.018927774410482972,0.98341304063797
4,method_3,107,0.018501722192928827,0.9841455817222595
4,method_3,110,0.018374961561198073,0.9843612313270569
4,method_3,113,0.018049529447295397,0.9849148392677307
4,method_3,116,0.017862628602122375,0.9852307438850403
4,method_3,119,0.01738504743004793,0.9860167503356934
4,method_3,122,0.017161467022735633,0.9863773584365845
4,method_3,125,0.016714854268384753,0.9870760440826416
4,method_3,128,0.01600727701105992,0.9881594181060791
4,method_3,131,0.015136397169911794,0.9894309639930725
4,method_3,134,0.014169389904034654,0.9907628297805786
4,method_3,137,0.013373231815643262,0.9917759895324707
4,method_3,140,0.012454895439807651,0.9928570985794067
4,method_3,143,0.011856001162671714,0.9935218691825867
4,method_3,146,0.010988154855494323,0.9944372773170471
4,method_3,150,0.010242114425240461,0.9951671361923218
4,method_4,1,0.08130475615462492,0.6263700127601624
4,method_4,4,0.05910925198697735,0.8239090442657471
4,method_4,7,0.0519481098113483,0.8671408891677856
4,method_4,10,0.046492651394936885,0.8951535820960999
4,method_4,13,0.04081508880255657,0.9202534556388855
4,method_4,16,0.03653050184778866,0.9366586208343506
4,method_4,19,0.03397843854399545,0.9454472661018372
4,method_4,22,0.03206272272691181,0.9515777826309204
4,method_4,25,0.030536324465331777,0.9561819434165955
4,method_4,28,0.028474461184589045,0.9620126485824585
4,method_4,31,0.02680405333284968,0.9664142727851868
4,method_4,34,0.024966260748353678,0.9709286689758301
4,method_4,37,0.0235943475803114,0.9740772843360901
4,method_4,40,0.021845549264007048,0.977819561958313
4,method_4,43,0.0196724881119434,0.982051432132721
4,method_4,46,0.018539055086617448,0.9840762615203857
4,method_4,49,0.017363339571270224,0.986045777797699
4,method_4,52,0.016635352871367085,0.9871987104415894
4,method_4,55,0.015737370712219888,0.9885512590408325
4,method_4,58,0.014956146142501259,0.9896656274795532
4,method_4,61,0.014243897741839555,0.9906309843063354
4,method_4,64,0.013408323910468527,0.9917024374008179
4,method_4,67,0.01287974897620683,0.9923461675643921
4,method_4,70,0.012214914399083928,0.9931186437606812
4,method_4,73,0.011341181580552511,0.9940706491470337
4,method_4,77,0.010328384603302362,0.9950849413871765
4,method_4,80,0.009735901495258456,0.9956338405609131
4,method_4,83,0.009175054717171767,0.9961234331130981
4,method_4,86,0.008376660015330741,0.9967697262763977
4,method_4,89,0.0077784703314167985,0.9972152709960938
4,method_4,92,0.007273945278812629,0.9975652098655701
4,method_4,95,0.006600658213560739,0.9979954957962036
4,method_4,98,0.006046058096585239,0.9983184933662415
4,method_4,101,0.005557695797290712,0.9985793232917786
4,method_4,104,0.005005782979750828,0.9988476634025574
4,method_4,107,0.004543132082074281,0.9990509748458862
4,method_4,110,0.004043617563244699,0.9992481470108032
4,method_4,113,0.0032963152297389576,0.9995005130767822
4,method_4,116,0.0028321063714094215,0.9996312856674194
4,method_4,119,0.00238471902606302,0.9997385740280151
4,method_4,122,0.0017354068948871185,0.9998615980148315
4,method_4,125,0.000986293313853108,0.9999553561210632
4,method_4,128,1.9058164283121875e-06,1.0
4,method_4,131,1.9058164283121875e-06,1.0
4,method_4,134,1.9058164283121875e-06,1.0
4,method_4,137,1.9058164283121875e-06,1.0
4,method_4,140,1.9058164283121875e-06,1.0
4,method_4,143,1.9058164283121875e-06,1.0
4,method_4,146,1.9058164283121875e-06,1.0
4,method_4,150,1.9058164283121875e-06,1.0
5,method_1,1,0.06907473309625323,0.7806839942932129
5,method_1,4,0.057686991756639786,0.8530170917510986
5,method_1,7,0.05620109680727561,0.8610936403274536
5,method_1,10,0.054985687370687465,0.8675198554992676
5,method_1,13,0.05382403041522326,0.8734252452850342
5,method_1,16,0.05233679011675825,0.8808081150054932
5,method_1,19,0.04909124054981487,0.8959497213363647
5,method_1,22,0.04855752348961287,0.8983670473098755
5,method_1,25,0.04784752867687346,0.9014561772346497
5,method_1,28,0.04617701108559902,0.9085655212402344
5,method_1,31,0.04494599285784439,0.9135839939117432
5,method_1,34,0.045744083464606206,0.9104404449462891
5,method_1,37,0.044194081627831935,0.9165834784507751
5,method_1,40,0.04172586387084416,0.9260091781616211
5,method_1,43,0.03005992289102427,0.9623780846595764
5,method_1,46,0.02815324632343228,0.967025876045227
5,method_1,49,0.02784842501900999,0.96773761510849
5,method_1,52,0.02561642467505155,0.9727728366851807
5,method_1,55,0.024046698169835772,0.9761987924575806
5,method_1,58,0.023210426375495325,0.9778009057044983
5,method_1,61,0.022191873393491143,0.9797470569610596
5,method_1,64,0.022027701068142426,0.9801702499389648
5,method_1,67,0.02051662428893358,0.9826779961585999
5,method_1,70,0.020369353959565475,0.9831163883209229
5,method_1,73,0.02069595790347538,0.9825431704521179
5,method_1,77,0.01875537954088279,0.9856072068214417
5,method_1,80,0.017566632447812713,0.9874156713485718
5,method_1,83,0.017966927689943707,0.9869304895401001
5,method_1,86,0.013490154121935358,0.9925653338432312
5,method_1,89,0.012351694627785927,0.9938337206840515
5,method_1,92,0.012030489577454286,0.9941271543502808
5,method_1,95,0.009318715551932585,0.9964396953582764
5,method_1,98,0.008015762829559944,0.9973924160003662
5,method_1,101,0.007646500246337823,0.9976563453674316
5,method_1,104,0.0072156342431630716,0.997897744178772
5,method_1,107,0.006867826112986125,0.9980941414833069
5,method_1,110,0.006093546056525059,0.9984921813011169
5,method_1,113,0.005641538104213321,0.9986966848373413
5,method_1,116,0.003553369130936962,0.9994898438453674
5,method_1,119,0.0033205322355513373,0.999549388885498
5,method_1,122,0.001715020725374946,0.9998812079429626
5,method_1,125,0.0009397865834970623,0.9999643564224243
5,method_1,128,1.5377460570415872e-06,1.0
5,method_1,131,1.5377460570415872e-06,1.0
5,method_1,134,1.5377460570415872e-06,1.0
5,method_1,137,1.5377460570415872e-06,1.0
5,method_1,140,1.5377460570415872e-06,1.0
5,method_1,143,1.5377460570415872e-06,1.0
5,method_1,146,1.5377460570415872e-06,1.0
5,method_1,150,1.5377460570415872e-06,1.0
5,method_2,1,0.08961425890164147,0.6103235483169556
5,method_2,4,0.06883591355628711,0.7824257016181946
5,method_2,7,0.06501271341318529,0.808747410774231
5,method_2,10,0.06276883481711362,0.8231439590454102
5,method_2,13,0.059745299008842775,0.841332733631134
5,method_2,16,0.057109682810276105,0.8561766743659973
5,method_2,19,0.054791704592280686,0.8684756755828857
5,method_2,22,0.05314041266487253,0.8768513798713684
5,method_2,25,0.05166511962497863,0.8840234875679016
5,method_2,28,0.050138079914924125,0.8911975622177124
5,method_2,31,0.048710614901578,0.8976556062698364
5,method_2,34,0.048851808526307085,0.8970834016799927
5,method_2,37,0.047336361795655944,0.9036463499069214
5,method_2,40,0.044925456318941875,0.9136775732040405
5,method_2,43,0.035537880241585156,0.9469577074050903
5,method_2,46,0.033318732057590554,0.9534876942634583
5,method_2,49,0.03231787208703405,0.9562978148460388
5,method_2,52,0.030320214080822822,0.961640477180481
5,method_2,55,0.028950753660989505,0.9652306437492371
5,method_2,58,0.02782617578481675,0.9678882360458374
5,method_2,61,0.026579490041943987,0.970759928226471
5,method_2,64,0.02607411186324939,0.971991777420044
5,method_2,67,0.024253463622118564,0.9756829738616943
5,method_2,70,0.02377105331092745,0.9768282771110535
5,method_2,73,0.023758945186339888,0.9768437743186951
5,method_2,77,0.021595763001165315,0.9808318018913269
5,method_2,80,0.02022139249104804,0.9832470417022705
5,method_2,83,0.020334597921655456,0.9831580519676208
5,method_2,86,0.016295754495422667,0.9891113042831421
5,method_2,89,0.015111831136103012,0.9907050132751465
5,method_2,92,0.0145298348623485,0.9913895130157471
5,method_2,95,0.011986095684095144,0.9941027164459229
5,method_2,98,0.010723131316180199,0.9953082799911499
5,method_2,101,0.010101131800516331,0.9958669543266296
5,method_2,104,0.0095454317567854,0.9962944388389587
5,method_2,107,0.008897312597619396,0.9967813491821289
5,method_2,110,0.007714479455163385,0.9975742101669312
5,method_2,113,0.007104516756451128,0.9979321956634521
5,method_2,116,0.005023507320469833,0.9989733099937439
5,method_2,119,0.004222267645509296,0.9992709159851074
5,method_2,122,0.0025119640289118315,0.9997433423995972
5,method_2,125,0.001455062474446248,0.9999138712882996
5,method_2,128,2.8741160886542077e-06,1.0
5,method_2,131,2.8741160886542077e-06,1.0
5,method_2,134,2.8741160886542077e-06,1.0
5,method_2,137,2.8741160886542077e-06,1.0
5,method_2,140,2.8741160886542077e-06,1.0
5,method_2,143,2.8741160886542077e-06,1.0
5,method_2,146,2.8741160886542077e-06,1.0
5,method_2,150,2.8741160886542077e-06,1.0
5,method_3,1,0.08505070263229954,0.6390111446380615
5,method_3,4,0.06605540535738086,0.8025749325752258
5,method_3,7,0.06034343326780324,0.8385069370269775
5,method_3,10,0.05921753603123742,0.8448234796524048
5,method_3,13,0.05649518998670816,0.8598291277885437
5,method_3,16,0.05495981977149076,0.8677467107772827
5,method_3,19,0.05306392807451356,0.8773069381713867
5,method_3,22,0.05244451128257996,0.8802866339683533
5,method_3,25,0.05167498348738264,0.8840011954307556
5,method_3,28,0.05040710423721845,0.8899797201156616
5,method_3,31,0.049960675179223084,0.8920077681541443
5,method_3,34,0.050093103224225305,0.8914783000946045
5,method_3,37,0.04875821831400904,0.8974443078041077
5,method_3,40,0.0474301092863925,0.9032447338104248
5,method_3,43,0.0451566841177219,0.9127617478370667
5,method_3,46,0.041010914543417355,0.9286288022994995
5,method_3,49,0.04060914361745812,0.9300575256347656
5,method_3,52,0.03829490967738341,0.938075065612793
5,method_3,55,0.03745191056121101,0.9409080147743225
5,method_3,58,0.03603042614138453,0.9454159736633301
5,method_3,61,0.03524013782738108,0.9479053616523743
5,method_3,64,0.03499085043040912,0.9487009644508362
5,method_3,67,0.03390313906340563,0.9518155455589294
5,method_3,70,0.03363939949876196,0.9527170658111572
5,method_3,73,0.033598192123651914,0.9528203010559082
5,method_3,77,0.03197590929072982,0.9573090076446533
5,method_3,80,0.030467300006097355,0.9613600373268127
5,method_3,83,0.030085113452008812,0.9624090194702148
5,method_3,86,0.027821500149403138,0.9679123759269714
5,method_3,89,0.026500233780194084,0.9708343744277954
5,method_3,92,0.026567117249420572,0.9707837104797363
5,method_3,95,0.024454175658780428,0.9752505421638489
5,method_3,98,0.02370402050424849,0.9768599271774292
5,method_3,101,0.022795982300547274,0.9786418676376343
5,method_3,104,0.022373663530797103,0.9794232845306396
5,method_3,107,0.021980375682324648,0.9801223278045654
5,method_3,110,0.02132306991832513,0.9813079237937927
5,method_3,113,0.020988420675683614,0.9818461537361145
5,method_3,116,0.02014522158718839,0.9833161234855652
5,method_3,119,0.019694588556814992,0.9840377569198608
5,method_3,122,0.01910607795912989,0.9849770665168762
5,method_3,125,0.01870576858675123,0.9856185913085938
5,method_3,128,0.01840132858786735,0.9860907793045044
5,method_3,131,0.017132806419564127,0.9879766702651978
5,method_3,134,0.015955714512290053,0.9895684123039246
5,method_3,137,0.014810847435025294,0.9910147786140442
5,method_3,140,0.014088459958946727,0.9918502569198608
5,method_3,143,0.013502622520420662,0.9925207495689392
5,method_3,146,0.012944249847511469,0.9931296706199646
5,method_3,150,0.012307272248851295,0.9937880635261536
5,method_4,1,0.08675104562269405,0.6196385622024536
5,method_4,4,0.06435880116935982,0.812980055809021
5,method_4,7,0.05638542727453796,0.8600844144821167
5,method_4,10,0.05286554077687652,0.8781936168670654
5,method_4,13,0.04905777095597063,0.8960990309715271
5,method_4,16,0.0457663919388498,0.9102427363395691
5,method_4,19,0.042591477463709206,0.9227705001831055
5,method_4,22,0.03955645726530168,0.9337636232376099
5,method_4,25,0.035765974996240825,0.9461954832077026
5,method_4,28,0.033128879787748006,0.9540220499038696
5,method_4,31,0.030687978895244484,0.9606817364692688
5,method_4,34,0.028736269206171585,0.9656102657318115
5,method_4,37,0.027328402818870196,0.9689502716064453
5,method_4,40,0.025275228374639302,0.9735016226768494
5,method_4,43,0.02327234096327298,0.977581262588501
5,method_4,46,0.021604339179068056,0.9807103872299194
5,method_4,49,0.020222225085505616,0.9831199645996094
5,method_4,52,0.01929639037678168,0.984641969203949
5,method_4,55,0.018585675645455234,0.985760509967804
5,method_4,58,0.017659506398595017,0.9871532917022705
5,method_4,61,0.01659872577778331,0.9886589646339417
5,method_4,64,0.015822828094315563,0.9896997213363647
5,method_4,67,0.01441656767954598,0.9914568066596985
5,method_4,70,0.013591082199997292,0.9924108982086182
5,method_4,73,0.012980712481525635,0.9930794835090637
5,method_4,77,0.01174650841058895,0.9943364858627319
5,method_4,80,0.010968000635400422,0.9950641393661499
5,method_4,83,0.010281238996641523,0.9956641793251038
5,method_4,86,0.009638113285389766,0.9961906671524048
5,method_4,89,0.00908458720857487,0.9966164827346802
5,method_4,92,0.008456172030864193,0.9970689415931702
5,method_4,95,0.007752993528684286,0.9975367784500122
5,method_4,98,0.007243347228238877,0.9978503584861755
5,method_4,101,0.006693714956986625,0.9981644153594971
5,method_4,104,0.006320809194040575,0.9983634948730469
5,method_4,107,0.005712608820534578,0.9986634850502014
5,method_4,110,0.004775048540289284,0.9990663528442383
5,method_4,113,0.004359158402609357,0.999221920967102
5,method_4,116,0.0035636789255979046,0.9994800686836243
5,method_4,119,0.002618905493445702,0.9997192621231079
5,method_4,122,0.0018369143821659246,0.9998618364334106
5,method_4,125,0.001111063475797138,0.9999494552612305
5,method_4,128,1.8677115803527981e-06,1.0
5,method_4,131,1.8677115803527981e-06,1.0
5,method_4,134,1.8677115803527981e-06,1.0
5,method_4,137,1.8677115803527981e-06,1.0
5,method_4,140,1.8677115803527981e-06,1.0
5,method_4,143,1.8677115803527981e-06,1.0
5,method_4,146,1.8677115803527981e-06,1.0
5,method_4,150,1.8677115803527981e-06,1.0
6,method_1,1,0.0662851386237988,0.7877416014671326
6,method_1,4,0.05473114936892219,0.8607484698295593
6,method_1,7,0.051602082069403296,0.8773094415664673
6,method_1,10,0.04956665377269856,0.8874287605285645
6,method_1,13,0.0470555400025388,0.8991326093673706
6,method_1,16,0.044614624831042816,0.9098347425460815
6,method_1,19,0.04279817922698486,0.9173614978790283
6,method_1,22,0.04153974752621804,0.9224247336387634
6,method_1,25,0.0403389270766419,0.9270514249801636
6,method_1,28,0.03354831904626746,0.9500689506530762
6,method_1,31,0.033204869266582615,0.9511200785636902
6,method_1,34,0.030583780008287695,0.9587005972862244
6,method_1,37,0.028106959711322505,0.9653496742248535
6,method_1,40,0.026532256917189516,0.9691609144210815
6,method_1,43,0.02439029609690878,0.9739398956298828
6,method_1,46,0.024219195396419365,0.9742965698242188
6,method_1,49,0.022861507128683227,0.9771368503570557
6,method_1,52,0.022463524969998597,0.9779285192489624
6,method_1,55,0.02118953389474913,0.9804006814956665
6,method_1,58,0.02084600648638717,0.9810271263122559
6,method_1,61,0.020082433810843323,0.9824201464653015
6,method_1,64,0.01914463201979662,0.9840281009674072
6,method_1,67,0.019176081343402904,0.9840055108070374
6,method_1,70,0.017331680628316772,0.9869356155395508
6,method_1,73,0.01783862082029913,0.9861469864845276
6,method_1,77,0.01780645194737696,0.9861923456192017
6,method_1,80,0.017641716577148126,0.986445963382721
6,method_1,83,0.016113272218990685,0.9887068271636963
6,method_1,86,0.015521560197623163,0.9895284175872803
6,method_1,89,0.015857269358438886,0.9890705943107605
6,method_1,92,0.015239210920130322,0.9899246692657471
6,method_1,95,0.014798528421315448,0.9905045628547668
6,method_1,98,0.013172541285795904,0.9924683570861816
6,method_1,101,0.012655197666601352,0.9930562973022461
6,method_1,104,0.012005536545077185,0.9937498569488525
6,method_1,107,0.010996433087875679,0.9947587847709656
6,method_1,110,0.008260088992627495,0.9970479011535645
6,method_1,113,0.007370474406862218,0.997649610042572
6,method_1,116,0.005348656195948492,0.9987636804580688
6,method_1,119,0.004349475516458298,0.9991832971572876
6,method_1,122,0.0028144588505559626,0.9996610879898071
6,method_1,125,0.0015693906908291946,0.9998935461044312
6,method_1,128,2.042786912309917e-06,1.0
6,method_1,131,2.042786912309917e-06,1.0
6,method_1,134,2.042786912309917e-06,1.0
6,method_1,137,2.042786912309917e-06,1.0
6,method_1,140,2.042786912309917e-06,1.0
6,method_1,143,2.042786912309917e-06,1.0
6,method_1,146,2.042786912309917e-06,1.0
6,method_1,150,2.042786912309917e-06,1.0
6,method_2,1,0.08791406636758022,0.5823911428451538
6,method_2,4,0.06973540720153272,0.7613366842269897
6,method_2,7,0.06271512291964039,0.8122720718383789
6,method_2,10,0.06008995214429069,0.8293315172195435
6,method_2,13,0.05612196515197306,0.8529422879219055
6,method_2,16,0.05253401194904749,0.8724939823150635
6,method_2,19,0.049468325799266674,0.8878740072250366
6,method_2,22,0.04822443179743311,0.8938333988189697
6,method_2,25,0.046369454031986945,0.9022964835166931
6,method_2,28,0.04107372250758274,0.9241466522216797
6,method_2,31,0.039338267971392116,0.9306644201278687
6,method_2,34,0.037063136908653635,0.9387086033821106
6,method_2,37,0.035041200286606594,0.9455118775367737
6,method_2,40,0.03306008480166256,0.9516474604606628
6,method_2,43,0.031241315141486006,0.9568642377853394
6,method_2,46,0.030316466469539626,0.959420919418335
6,method_2,49,0.02881131624030219,0.9634335041046143
6,method_2,52,0.027824360016147295,0.9659307599067688
6,method_2,55,0.02639892883992228,0.9694002866744995
6,method_2,58,0.02540772004694229,0.9716801047325134
6,method_2,61,0.02439154540236965,0.9739497900009155
6,method_2,64,0.02303282493329992,0.9767944812774658
6,method_2,67,0.022381563241241857,0.9781364798545837
6,method_2,70,0.020694643011646054,0.9813162684440613
6,method_2,73,0.020798965103937077,0.9811179637908936
6,method_2,77,0.020310257165449153,0.9819984436035156
6,method_2,80,0.01982788268769593,0.9828481078147888
6,method_2,83,0.018269071494843223,0.9854596853256226
6,method_2,86,0.017434395177101818,0.9867699146270752
6,method_2,89,0.017516770841770866,0.9866464138031006
6,method_2,92,0.016811993636957796,0.9877204298973083
